"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1994-04-01","","Washington Bullets",99,"Boston Celtics",95,14890,""
"1994-04-01","","Detroit Pistons",95,"Chicago Bulls",102,18676,""
"1994-04-01","","Charlotte Hornets",106,"Dallas Mavericks",104,15307,""
"1994-04-01","","Minnesota Timberwolves",109,"Golden State Warriors",146,15025,""
"1994-04-01","","Houston Rockets",88,"Los Angeles Lakers",101,15316,""
"1994-04-01","","Indiana Pacers",91,"Miami Heat",101,15091,""
"1994-04-01","","Orlando Magic",98,"New Jersey Nets",96,20049,""
"1994-04-01","","Portland Trail Blazers",111,"Philadelphia 76ers",100,12122,""
"1994-04-01","","Atlanta Hawks",87,"Phoenix Suns",93,19023,""
"1994-04-02","","Cleveland Cavaliers",95,"Dallas Mavericks",88,11505,""
"1994-04-02","","Orlando Magic",113,"Indiana Pacers",128,16653,""
"1994-04-02","","Miami Heat",87,"New York Knicks",110,19763,""
"1994-04-02","","Minnesota Timberwolves",87,"Sacramento Kings",102,17317,""
"1994-04-02","","Charlotte Hornets",111,"San Antonio Spurs",117,20640,""
"1994-04-02","","Golden State Warriors",109,"Seattle SuperSonics",119,14812,""
"1994-04-02","","Denver Nuggets",91,"Utah Jazz",101,19911,""
"1994-04-02","","Milwaukee Bucks",96,"Washington Bullets",104,12117,""
"1994-04-03","","Chicago Bulls",96,"Detroit Pistons",93,19151,""
"1994-04-03","","Houston Rockets",106,"Los Angeles Clippers",98,10474,""
"1994-04-03","","Atlanta Hawks",89,"Los Angeles Lakers",102,14249,""
"1994-04-03","","Portland Trail Blazers",109,"New Jersey Nets",105,12257,""
"1994-04-03","","Boston Celtics",135,"Philadelphia 76ers",112,7810,""
"1994-04-03","","Denver Nuggets",98,"Phoenix Suns",108,19023,""
"1994-04-05","","Washington Bullets",88,"Chicago Bulls",114,18467,""
"1994-04-05","","Charlotte Hornets",99,"Cleveland Cavaliers",105,20273,""
"1994-04-05","","Los Angeles Clippers",92,"Denver Nuggets",91,16716,""
"1994-04-05","","Detroit Pistons",89,"Indiana Pacers",105,11371,""
"1994-04-05","","New York Knicks",86,"Miami Heat",100,15200,""
"1994-04-05","","Boston Celtics",94,"New Jersey Nets",120,16340,""
"1994-04-05","","Milwaukee Bucks",97,"Orlando Magic",104,15291,""
"1994-04-05","","Phoenix Suns",113,"Portland Trail Blazers",135,12888,""
"1994-04-05","","Dallas Mavericks",88,"Sacramento Kings",80,17817,""
"1994-04-05","","Golden State Warriors",106,"San Antonio Spurs",101,18769,""
"1994-04-05","","Utah Jazz",79,"Seattle SuperSonics",86,14813,""
"1994-04-06","","Boston Celtics",107,"Atlanta Hawks",111,12283,""
"1994-04-06","","Indiana Pacers",90,"Charlotte Hornets",129,23698,""
"1994-04-06","","Sacramento Kings",123,"Los Angeles Lakers",128,12066,""
"1994-04-06","","Los Angeles Clippers",100,"Minnesota Timberwolves",110,17362,""
"1994-04-06","","Milwaukee Bucks",114,"Philadelphia 76ers",115,6705,""
"1994-04-06","","San Antonio Spurs",95,"Phoenix Suns",107,19023,""
"1994-04-06","","Miami Heat",114,"Washington Bullets",103,11444,""
"1994-04-07","","Seattle SuperSonics",90,"Denver Nuggets",104,17171,""
"1994-04-07","","Golden State Warriors",102,"Houston Rockets",134,15914,""
"1994-04-07","","Atlanta Hawks",87,"New Jersey Nets",93,14549,""
"1994-04-07","","Cleveland Cavaliers",94,"New York Knicks",97,19763,""
"1994-04-07","","Dallas Mavericks",82,"Utah Jazz",99,19911,""
"1994-04-08","","Minnesota Timberwolves",108,"Boston Celtics",112,14890,""
"1994-04-08","","New Jersey Nets",78,"Charlotte Hornets",99,23698,""
"1994-04-08","","Chicago Bulls",100,"Indiana Pacers",94,16685,""
"1994-04-08","","Denver Nuggets",112,"Los Angeles Lakers",99,17505,""
"1994-04-08","","Detroit Pistons",103,"Orlando Magic",117,15291,""
"1994-04-08","","New York Knicks",97,"Philadelphia 76ers",100,16916,""
"1994-04-08","","Phoenix Suns",101,"Sacramento Kings",104,17317,""
"1994-04-08","","Dallas Mavericks",93,"Seattle SuperSonics",111,14551,""
"1994-04-08","","Cleveland Cavaliers",98,"Washington Bullets",108,18756,""
"1994-04-09","","Washington Bullets",103,"Atlanta Hawks",117,11138,""
"1994-04-09","","Milwaukee Bucks",99,"Chicago Bulls",125,18676,""
"1994-04-09","","San Antonio Spurs",89,"Houston Rockets",100,16611,""
"1994-04-09","","Orlando Magic",125,"Miami Heat",105,15200,""
"1994-04-09","","Golden State Warriors",117,"Minnesota Timberwolves",105,17878,""
"1994-04-09","","Charlotte Hornets",127,"Philadelphia 76ers",122,17515,""
"1994-04-09","","Los Angeles Lakers",104,"Portland Trail Blazers",112,12888,""
"1994-04-09","","Los Angeles Clippers",104,"Utah Jazz",128,19911,""
"1994-04-10","","Houston Rockets",93,"Denver Nuggets",92,17171,""
"1994-04-10","","Boston Celtics",116,"Detroit Pistons",111,17189,""
