"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2015-05-01","20:00","Atlanta Hawks",111,"Brooklyn Nets",87,17732,""
"2015-05-02","20:00","San Antonio Spurs",109,"Los Angeles Clippers",111,19588,""
"2015-05-03","13:00","Washington Wizards",104,"Atlanta Hawks",98,18148,""
"2015-05-03","15:30","Memphis Grizzlies",86,"Golden State Warriors",101,19596,""
"2015-05-04","19:00","Chicago Bulls",99,"Cleveland Cavaliers",92,20562,""
"2015-05-04","21:30","Los Angeles Clippers",117,"Houston Rockets",101,18231,""
"2015-05-05","20:00","Washington Wizards",90,"Atlanta Hawks",106,18131,""
"2015-05-05","22:30","Memphis Grizzlies",97,"Golden State Warriors",90,19596,""
"2015-05-06","19:00","Chicago Bulls",91,"Cleveland Cavaliers",106,20562,""
"2015-05-06","21:30","Los Angeles Clippers",109,"Houston Rockets",115,18310,""
"2015-05-08","20:00","Cleveland Cavaliers",96,"Chicago Bulls",99,22246,""
"2015-05-08","22:30","Houston Rockets",99,"Los Angeles Clippers",124,19367,""
"2015-05-09","17:00","Atlanta Hawks",101,"Washington Wizards",103,20356,""
"2015-05-09","20:00","Golden State Warriors",89,"Memphis Grizzlies",99,18119,""
"2015-05-10","15:30","Cleveland Cavaliers",86,"Chicago Bulls",84,22256,""
"2015-05-10","20:30","Houston Rockets",95,"Los Angeles Clippers",128,19490,""
"2015-05-11","19:00","Atlanta Hawks",106,"Washington Wizards",101,20356,""
"2015-05-11","21:30","Golden State Warriors",101,"Memphis Grizzlies",84,18119,""
"2015-05-12","19:00","Chicago Bulls",101,"Cleveland Cavaliers",106,20562,""
"2015-05-12","21:30","Los Angeles Clippers",103,"Houston Rockets",124,18142,""
"2015-05-13","20:00","Washington Wizards",81,"Atlanta Hawks",82,18854,""
"2015-05-13","22:30","Memphis Grizzlies",78,"Golden State Warriors",98,19596,""
"2015-05-14","20:00","Cleveland Cavaliers",94,"Chicago Bulls",73,22695,""
"2015-05-14","22:30","Houston Rockets",119,"Los Angeles Clippers",107,19417,""
"2015-05-15","19:00","Atlanta Hawks",94,"Washington Wizards",91,20356,""
"2015-05-15","21:30","Golden State Warriors",108,"Memphis Grizzlies",95,18119,""
"2015-05-17","15:30","Los Angeles Clippers",100,"Houston Rockets",113,18463,""
"2015-05-19","21:00","Houston Rockets",106,"Golden State Warriors",110,19596,""
"2015-05-20","20:30","Cleveland Cavaliers",97,"Atlanta Hawks",89,18489,""
"2015-05-21","21:00","Houston Rockets",98,"Golden State Warriors",99,19596,""
"2015-05-22","20:30","Cleveland Cavaliers",94,"Atlanta Hawks",82,18670,""
"2015-05-23","21:00","Golden State Warriors",115,"Houston Rockets",80,18282,""
"2015-05-24","20:30","Atlanta Hawks",111,"Cleveland Cavaliers",114,20562,""
"2015-05-25","21:00","Golden State Warriors",115,"Houston Rockets",128,18239,""
"2015-05-26","20:30","Atlanta Hawks",88,"Cleveland Cavaliers",118,20562,""
"2015-05-27","21:00","Houston Rockets",90,"Golden State Warriors",104,19596,""
