"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2014-01-01","18:00","Dallas Mavericks",87,"Washington Wizards",78,15713,""
"2014-01-01","19:00","Indiana Pacers",82,"Toronto Raptors",95,18271,""
"2014-01-01","20:00","New Orleans Pelicans",112,"Minnesota Timberwolves",124,14002,""
"2014-01-01","21:00","Philadelphia 76ers",114,"Denver Nuggets",102,16006,""
"2014-01-01","21:30","Charlotte Bobcats",85,"Los Angeles Clippers",112,19160,""
"2014-01-02","19:00","Orlando Magic",81,"Cleveland Cavaliers",87,14248,""
"2014-01-02","19:30","Golden State Warriors",123,"Miami Heat",114,20350,""
"2014-01-02","20:00","Boston Celtics",82,"Chicago Bulls",94,21721,""
"2014-01-02","20:00","Brooklyn Nets",95,"Oklahoma City Thunder",93,18203,""
"2014-01-02","20:30","New York Knicks",105,"San Antonio Spurs",101,18581,""
"2014-01-02","21:00","Memphis Grizzlies",99,"Phoenix Suns",91,14844,""
"2014-01-02","21:00","Milwaukee Bucks",87,"Utah Jazz",96,16012,""
"2014-01-02","22:00","Charlotte Bobcats",104,"Portland Trail Blazers",134,20014,""
"2014-01-02","22:00","Philadelphia 76ers",113,"Sacramento Kings",104,16259,""
"2014-01-03","19:00","Toronto Raptors",101,"Washington Wizards",88,14940,""
"2014-01-03","19:30","Golden State Warriors",101,"Atlanta Hawks",100,15210,""
"2014-01-03","19:30","New Orleans Pelicans",95,"Boston Celtics",92,18624,""
"2014-01-03","20:00","New York Knicks",100,"Houston Rockets",102,18304,""
"2014-01-03","20:30","Los Angeles Clippers",119,"Dallas Mavericks",112,20187,""
"2014-01-03","21:00","Memphis Grizzlies",108,"Denver Nuggets",111,17608,""
"2014-01-03","22:30","Utah Jazz",99,"Los Angeles Lakers",110,18997,""
"2014-01-04","19:00","New Orleans Pelicans",82,"Indiana Pacers",99,18165,""
"2014-01-04","19:00","Miami Heat",110,"Orlando Magic",94,18846,""
"2014-01-04","19:30","Cleveland Cavaliers",82,"Brooklyn Nets",89,17732,""
"2014-01-04","20:00","Atlanta Hawks",84,"Chicago Bulls",91,21539,""
"2014-01-04","20:00","Oklahoma City Thunder",115,"Minnesota Timberwolves",111,18065,""
"2014-01-04","20:30","Los Angeles Clippers",92,"San Antonio Spurs",116,18581,""
"2014-01-04","21:00","Milwaukee Bucks",100,"Phoenix Suns",116,14344,""
"2014-01-04","22:00","Philadelphia 76ers",101,"Portland Trail Blazers",99,20004,""
"2014-01-04","22:00","Charlotte Bobcats",113,"Sacramento Kings",103,16410,""
"2014-01-05","13:00","Memphis Grizzlies",112,"Detroit Pistons",84,14134,""
"2014-01-05","18:00","Indiana Pacers",82,"Cleveland Cavaliers",78,17502,""
"2014-01-05","18:00","Toronto Raptors",97,"Miami Heat",102,20020,""
"2014-01-05","18:00","Golden State Warriors",112,"Washington Wizards",96,17390,""
"2014-01-05","19:00","Boston Celtics",96,"Oklahoma City Thunder",119,18203,""
"2014-01-05","19:30","New York Knicks",92,"Dallas Mavericks",80,19892,""
"2014-01-05","21:30","Denver Nuggets",137,"Los Angeles Lakers",115,18997,""
"2014-01-06","19:00","Minnesota Timberwolves",126,"Philadelphia 76ers",95,10736,""
"2014-01-06","19:30","Atlanta Hawks",86,"Brooklyn Nets",91,15326,""
"2014-01-06","22:30","Orlando Magic",81,"Los Angeles Clippers",101,19060,""
"2014-01-07","19:00","Washington Wizards",97,"Charlotte Bobcats",83,12079,""
"2014-01-07","19:00","Philadelphia 76ers",93,"Cleveland Cavaliers",111,13344,""
"2014-01-07","19:00","Toronto Raptors",79,"Indiana Pacers",86,16147,""
"2014-01-07","19:30","New Orleans Pelicans",88,"Miami Heat",107,20097,""
"2014-01-07","19:30","Detroit Pistons",85,"New York Knicks",89,19812,""
"2014-01-07","20:00","Phoenix Suns",87,"Chicago Bulls",92,21181,""
"2014-01-07","20:00","San Antonio Spurs",110,"Memphis Grizzlies",108,15916,""
"2014-01-07","20:00","Golden State Warriors",101,"Milwaukee Bucks",80,11739,""
"2014-01-07","20:30","Los Angeles Lakers",97,"Dallas Mavericks",110,19656,""
"2014-01-07","21:00","Boston Celtics",98,"Denver Nuggets",129,16224,""
"2014-01-07","21:00","Oklahoma City Thunder",101,"Utah Jazz",112,18547,""
"2014-01-07","22:00","Portland Trail Blazers",119,"Sacramento Kings",123,15518,""
"2014-01-08","19:00","Dallas Mavericks",90,"San Antonio Spurs",112,18581,""
"2014-01-08","19:00","Detroit Pistons",91,"Toronto Raptors",112,16194,""
"2014-01-08","19:30","Indiana Pacers",87,"Atlanta Hawks",97,15169,""
"2014-01-08","19:30","Golden State Warriors",98,"Brooklyn Nets",102,17732,""
"2014-01-08","20:00","Los Angeles Lakers",99,"Houston Rockets",113,18229,""
"2014-01-08","20:00","Washington Wizards",102,"New Orleans Pelicans",96,17557,""
"2014-01-08","21:30","Phoenix Suns",104,"Minnesota Timberwolves",103,12202,""
"2014-01-08","22:00","Orlando Magic",94,"Portland Trail Blazers",110,18949,""
"2014-01-08","22:30","Boston Celtics",105,"Los Angeles Clippers",111,19214,""
