"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2014-02-01","19:00","Brooklyn Nets",96,"Indiana Pacers",97,18165,""
"2014-02-01","19:00","Oklahoma City Thunder",81,"Washington Wizards",96,20356,""
"2014-02-01","19:30","Minnesota Timberwolves",113,"Atlanta Hawks",120,13018,""
"2014-02-01","19:30","Philadelphia 76ers",96,"Detroit Pistons",113,16649,""
"2014-02-01","20:00","Cleveland Cavaliers",92,"Houston Rockets",106,18309,""
"2014-02-01","20:00","Milwaukee Bucks",90,"Memphis Grizzlies",99,17017,""
"2014-02-01","20:00","Chicago Bulls",79,"New Orleans Pelicans",88,17799,""
"2014-02-01","20:30","Miami Heat",106,"New York Knicks",91,19812,""
"2014-02-01","20:30","Sacramento Kings",93,"San Antonio Spurs",95,18581,""
"2014-02-01","21:00","Charlotte Bobcats",95,"Phoenix Suns",105,16248,""
"2014-02-01","22:00","Toronto Raptors",103,"Portland Trail Blazers",106,19996,""
"2014-02-01","22:30","Utah Jazz",87,"Los Angeles Clippers",102,19060,""
"2014-02-02","13:00","Orlando Magic",89,"Boston Celtics",96,18624,""
"2014-02-03","19:00","Orlando Magic",79,"Indiana Pacers",98,16266,""
"2014-02-03","19:00","Portland Trail Blazers",90,"Washington Wizards",100,13259,""
"2014-02-03","19:30","Philadelphia 76ers",102,"Brooklyn Nets",108,16727,""
"2014-02-03","19:30","Detroit Pistons",96,"Miami Heat",102,19802,""
"2014-02-03","20:00","New York Knicks",98,"Milwaukee Bucks",101,11147,""
"2014-02-03","20:00","San Antonio Spurs",102,"New Orleans Pelicans",95,17086,""
"2014-02-03","20:00","Memphis Grizzlies",77,"Oklahoma City Thunder",86,18203,""
"2014-02-03","20:30","Cleveland Cavaliers",107,"Dallas Mavericks",124,19595,""
"2014-02-03","21:00","Los Angeles Clippers",115,"Denver Nuggets",116,16567,""
"2014-02-03","21:00","Toronto Raptors",94,"Utah Jazz",79,17139,""
"2014-02-03","22:00","Chicago Bulls",70,"Sacramento Kings",99,15178,""
"2014-02-04","19:30","Indiana Pacers",89,"Atlanta Hawks",85,15374,""
"2014-02-04","20:00","Los Angeles Lakers",99,"Minnesota Timberwolves",109,12559,""
"2014-02-04","21:00","Chicago Bulls",101,"Phoenix Suns",92,16636,""
"2014-02-04","22:30","Charlotte Bobcats",91,"Golden State Warriors",75,19596,""
