"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2014-05-01","19:00","Indiana Pacers",95,"Atlanta Hawks",88,19044,""
"2014-05-01","20:00","Oklahoma City Thunder",104,"Memphis Grizzlies",84,18119,""
"2014-05-01","22:30","Los Angeles Clippers",99,"Golden State Warriors",100,19596,""
"2014-05-02","19:00","Toronto Raptors",83,"Brooklyn Nets",97,17732,""
"2014-05-02","20:00","San Antonio Spurs",111,"Dallas Mavericks",113,20799,""
"2014-05-02","22:30","Houston Rockets",98,"Portland Trail Blazers",99,20204,""
"2014-05-03","17:30","Atlanta Hawks",80,"Indiana Pacers",92,18165,""
"2014-05-03","20:00","Memphis Grizzlies",109,"Oklahoma City Thunder",120,18203,""
"2014-05-03","22:30","Golden State Warriors",121,"Los Angeles Clippers",126,19543,""
"2014-05-04","13:00","Brooklyn Nets",104,"Toronto Raptors",103,20457,""
"2014-05-04","15:30","Dallas Mavericks",96,"San Antonio Spurs",119,18581,""
"2014-05-05","19:00","Washington Wizards",102,"Indiana Pacers",96,18165,""
"2014-05-05","21:42","Los Angeles Clippers",122,"Oklahoma City Thunder",105,18203,""
"2014-05-06","19:00","Brooklyn Nets",86,"Miami Heat",107,19470,""
"2014-05-06","21:30","Portland Trail Blazers",92,"San Antonio Spurs",116,18581,""
"2014-05-07","19:00","Washington Wizards",82,"Indiana Pacers",86,18165,""
"2014-05-07","21:30","Los Angeles Clippers",101,"Oklahoma City Thunder",112,18203,""
"2014-05-08","19:00","Brooklyn Nets",82,"Miami Heat",94,19639,""
"2014-05-08","21:30","Portland Trail Blazers",97,"San Antonio Spurs",114,18581,""
"2014-05-09","20:00","Indiana Pacers",85,"Washington Wizards",63,20356,""
"2014-05-09","22:30","Oklahoma City Thunder",118,"Los Angeles Clippers",112,19530,""
"2014-05-10","20:00","Miami Heat",90,"Brooklyn Nets",104,17732,""
"2014-05-10","22:30","San Antonio Spurs",118,"Portland Trail Blazers",103,20321,""
"2014-05-11","15:30","Oklahoma City Thunder",99,"Los Angeles Clippers",101,19365,""
"2014-05-11","20:00","Indiana Pacers",95,"Washington Wizards",92,20356,""
"2014-05-12","20:00","Miami Heat",102,"Brooklyn Nets",96,17732,""
"2014-05-12","22:30","San Antonio Spurs",92,"Portland Trail Blazers",103,20141,""
"2014-05-13","19:00","Washington Wizards",102,"Indiana Pacers",79,18165,""
"2014-05-13","21:30","Los Angeles Clippers",104,"Oklahoma City Thunder",105,18203,""
"2014-05-14","19:00","Brooklyn Nets",94,"Miami Heat",96,19615,""
"2014-05-14","21:30","Portland Trail Blazers",82,"San Antonio Spurs",104,18581,""
"2014-05-15","20:00","Indiana Pacers",93,"Washington Wizards",80,19502,""
"2014-05-15","22:30","Oklahoma City Thunder",104,"Los Angeles Clippers",98,19565,""
"2014-05-18","15:30","Miami Heat",96,"Indiana Pacers",107,18165,""
"2014-05-19","21:00","Oklahoma City Thunder",105,"San Antonio Spurs",122,18581,""
"2014-05-20","20:30","Miami Heat",87,"Indiana Pacers",83,18165,""
"2014-05-21","21:00","Oklahoma City Thunder",77,"San Antonio Spurs",112,18581,""
"2014-05-24","20:30","Indiana Pacers",87,"Miami Heat",99,20025,""
"2014-05-25","20:30","San Antonio Spurs",97,"Oklahoma City Thunder",106,18203,""
"2014-05-26","20:30","Indiana Pacers",90,"Miami Heat",102,19874,""
"2014-05-27","21:00","San Antonio Spurs",92,"Oklahoma City Thunder",105,18203,""
"2014-05-28","20:30","Miami Heat",90,"Indiana Pacers",93,18165,""
"2014-05-29","21:00","Oklahoma City Thunder",89,"San Antonio Spurs",117,18581,""
"2014-05-30","20:30","Indiana Pacers",92,"Miami Heat",117,20021,""
"2014-05-31","20:30","San Antonio Spurs",112,"Oklahoma City Thunder",107,18203,""
