"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2013-10-29","19:00","Orlando Magic",87,"Indiana Pacers",97,18165,""
"2013-10-29","20:00","Chicago Bulls",95,"Miami Heat",107,19964,""
"2013-10-29","22:30","Los Angeles Clippers",103,"Los Angeles Lakers",116,18997,""
"2013-10-30","19:00","Brooklyn Nets",94,"Cleveland Cavaliers",98,20562,""
"2013-10-30","19:00","Boston Celtics",87,"Toronto Raptors",93,20155,""
"2013-10-30","19:00","Miami Heat",110,"Philadelphia 76ers",114,19523,""
"2013-10-30","19:30","Washington Wizards",102,"Detroit Pistons",113,19258,""
"2013-10-30","19:30","Milwaukee Bucks",83,"New York Knicks",90,19812,""
"2013-10-30","20:00","Indiana Pacers",95,"New Orleans Pelicans",90,17803,""
"2013-10-30","20:00","Orlando Magic",115,"Minnesota Timberwolves",120,17988,""
"2013-10-30","20:00","Charlotte Bobcats",83,"Houston Rockets",96,18083,""
"2013-10-30","20:30","Memphis Grizzlies",94,"San Antonio Spurs",101,18581,""
"2013-10-30","20:30","Atlanta Hawks",109,"Dallas Mavericks",118,19834,""
"2013-10-30","21:00","Oklahoma City Thunder",101,"Utah Jazz",98,19911,""
"2013-10-30","22:00","Portland Trail Blazers",91,"Phoenix Suns",104,17208,""
"2013-10-30","22:00","Denver Nuggets",88,"Sacramento Kings",90,17317,""
"2013-10-30","22:30","Los Angeles Lakers",94,"Golden State Warriors",125,19596,""
"2013-10-31","20:00","New York Knicks",81,"Chicago Bulls",82,22022,""
"2013-10-31","22:30","Golden State Warriors",115,"Los Angeles Clippers",126,19060,""
