"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2014-04-01","20:00","Houston Rockets",96,"Brooklyn Nets",105,17732,""
"2014-04-01","20:30","Golden State Warriors",122,"Dallas Mavericks",120,20423,""
"2014-04-01","22:30","Portland Trail Blazers",124,"Los Angeles Lakers",112,18110,""
"2014-04-02","19:00","Detroit Pistons",94,"Indiana Pacers",101,18165,""
"2014-04-02","19:00","Brooklyn Nets",81,"New York Knicks",110,19812,""
"2014-04-02","19:00","Cleveland Cavaliers",119,"Orlando Magic",98,16092,""
"2014-04-02","19:00","Charlotte Bobcats",123,"Philadelphia 76ers",93,12136,""
"2014-04-02","19:00","Houston Rockets",103,"Toronto Raptors",107,18294,""
"2014-04-02","19:00","Boston Celtics",92,"Washington Wizards",118,17770,""
"2014-04-02","19:30","Chicago Bulls",105,"Atlanta Hawks",92,17029,""
"2014-04-02","19:30","Milwaukee Bucks",77,"Miami Heat",96,19609,""
"2014-04-02","20:00","Memphis Grizzlies",88,"Minnesota Timberwolves",102,12009,""
"2014-04-02","20:30","Golden State Warriors",90,"San Antonio Spurs",111,18581,""
"2014-04-02","21:00","New Orleans Pelicans",107,"Denver Nuggets",137,14783,""
"2014-04-02","22:00","Los Angeles Clippers",112,"Phoenix Suns",108,16091,""
"2014-04-02","22:00","Los Angeles Lakers",102,"Sacramento Kings",107,17317,""
"2014-04-03","20:00","San Antonio Spurs",94,"Oklahoma City Thunder",106,18203,""
"2014-04-03","22:30","Dallas Mavericks",113,"Los Angeles Clippers",107,19222,""
"2014-04-04","19:00","Orlando Magic",80,"Charlotte Bobcats",91,17708,""
"2014-04-04","19:00","Denver Nuggets",92,"Memphis Grizzlies",100,17011,""
"2014-04-04","19:00","Indiana Pacers",94,"Toronto Raptors",102,19800,""
"2014-04-04","19:30","Cleveland Cavaliers",98,"Atlanta Hawks",117,16210,""
"2014-04-04","19:30","Philadelphia 76ers",111,"Boston Celtics",102,18624,""
"2014-04-04","19:30","Detroit Pistons",104,"Brooklyn Nets",116,16754,""
"2014-04-04","19:30","Minnesota Timberwolves",122,"Miami Heat",121,19661,""
"2014-04-04","19:30","Washington Wizards",90,"New York Knicks",89,19812,""
"2014-04-04","20:00","Milwaukee Bucks",90,"Chicago Bulls",102,21996,""
"2014-04-04","21:00","New Orleans Pelicans",96,"Utah Jazz",100,19681,""
"2014-04-04","21:30","Oklahoma City Thunder",107,"Houston Rockets",111,18407,""
"2014-04-04","22:00","Phoenix Suns",109,"Portland Trail Blazers",93,20089,""
"2014-04-04","22:30","Sacramento Kings",69,"Golden State Warriors",102,19596,""
"2014-04-04","22:30","Dallas Mavericks",107,"Los Angeles Lakers",95,18997,""
"2014-04-05","19:00","Minnesota Timberwolves",92,"Orlando Magic",100,16992,""
"2014-04-05","19:00","Chicago Bulls",96,"Washington Wizards",78,19661,""
"2014-04-05","19:30","Charlotte Bobcats",96,"Cleveland Cavaliers",94,18179,""
"2014-04-05","19:30","Boston Celtics",111,"Detroit Pistons",115,19558,""
"2014-04-05","19:30","Brooklyn Nets",105,"Philadelphia 76ers",101,16133,""
"2014-04-05","20:30","Toronto Raptors",102,"Milwaukee Bucks",98,16310,""
"2014-04-06","13:00","New York Knicks",91,"Miami Heat",102,19647,""
"2014-04-06","15:30","Los Angeles Lakers",97,"Los Angeles Clippers",120,19239,""
"2014-04-06","18:00","Atlanta Hawks",107,"Indiana Pacers",88,18165,""
"2014-04-06","18:00","Dallas Mavericks",93,"Sacramento Kings",91,17023,""
"2014-04-06","19:00","Denver Nuggets",125,"Houston Rockets",130,18325,""
"2014-04-06","19:00","Memphis Grizzlies",92,"San Antonio Spurs",112,18581,""
"2014-04-06","21:00","Utah Jazz",102,"Golden State Warriors",130,19596,""
"2014-04-06","21:00","Oklahoma City Thunder",115,"Phoenix Suns",122,18422,""
"2014-04-06","21:00","New Orleans Pelicans",94,"Portland Trail Blazers",100,20036,""
"2014-04-08","19:30","Detroit Pistons",102,"Atlanta Hawks",95,10587,""
"2014-04-08","20:00","Brooklyn Nets",88,"Miami Heat",87,19600,""
"2014-04-08","20:00","San Antonio Spurs",91,"Minnesota Timberwolves",110,10117,""
"2014-04-08","21:00","Dallas Mavericks",95,"Utah Jazz",83,18102,""
"2014-04-08","22:00","Oklahoma City Thunder",107,"Sacramento Kings",92,16696,""
"2014-04-08","22:30","Houston Rockets",145,"Los Angeles Lakers",130,18131,""
"2014-04-09","19:00","Detroit Pistons",100,"Cleveland Cavaliers",122,15979,""
"2014-04-09","19:00","Brooklyn Nets",111,"Orlando Magic",115,16085,""
"2014-04-09","19:00","Philadelphia 76ers",114,"Toronto Raptors",125,18789,""
"2014-04-09","19:00","Charlotte Bobcats",94,"Washington Wizards",88,17784,""
"2014-04-09","19:30","Boston Celtics",97,"Atlanta Hawks",105,13868,""
"2014-04-09","20:00","Miami Heat",102,"Memphis Grizzlies",107,18119,""
"2014-04-09","20:00","Indiana Pacers",104,"Milwaukee Bucks",102,13139,""
"2014-04-09","20:00","Chicago Bulls",102,"Minnesota Timberwolves",87,13447,""
"2014-04-09","20:00","Phoenix Suns",94,"New Orleans Pelicans",88,16256,""
"2014-04-09","21:00","Houston Rockets",116,"Denver Nuggets",123,15322,""
"2014-04-09","22:00","Sacramento Kings",99,"Portland Trail Blazers",100,20002,""
"2014-04-09","22:30","Oklahoma City Thunder",107,"Los Angeles Clippers",101,19459,""
"2014-04-10","20:00","San Antonio Spurs",109,"Dallas Mavericks",100,20324,""
"2014-04-10","22:30","Denver Nuggets",100,"Golden State Warriors",99,19596,""
"2014-04-11","19:00","Washington Wizards",96,"Orlando Magic",86,17009,""
"2014-04-11","19:00","New York Knicks",108,"Toronto Raptors",100,19800,""
"2014-04-11","19:30","Charlotte Bobcats",103,"Boston Celtics",106,18624,""
"2014-04-11","19:30","Atlanta Hawks",93,"Brooklyn Nets",88,17732,""
"2014-04-11","19:30","Indiana Pacers",86,"Miami Heat",98,20300,""
"2014-04-11","20:00","Detroit Pistons",98,"Chicago Bulls",106,22219,""
"2014-04-11","20:00","Philadelphia 76ers",95,"Memphis Grizzlies",117,17456,""
"2014-04-11","20:00","Houston Rockets",110,"Minnesota Timberwolves",112,16689,""
"2014-04-11","20:00","New Orleans Pelicans",94,"Oklahoma City Thunder",116,18203,""
"2014-04-11","20:30","Cleveland Cavaliers",116,"Milwaukee Bucks",119,13126,""
"2014-04-11","20:30","Phoenix Suns",104,"San Antonio Spurs",112,18581,""
"2014-04-11","21:00","Portland Trail Blazers",111,"Utah Jazz",99,19248,""
"2014-04-11","22:30","Golden State Warriors",112,"Los Angeles Lakers",95,18997,""
"2014-04-12","15:30","Sacramento Kings",101,"Los Angeles Clippers",117,19060,""
"2014-04-12","19:00","Philadelphia 76ers",105,"Charlotte Bobcats",111,17140,""
"2014-04-12","19:00","Milwaukee Bucks",91,"Washington Wizards",104,17278,""
"2014-04-12","19:30","Miami Heat",85,"Atlanta Hawks",98,19287,""
"2014-04-12","19:30","Boston Celtics",111,"Cleveland Cavaliers",99,18456,""
"2014-04-12","20:00","New Orleans Pelicans",104,"Houston Rockets",111,18372,""
"2014-04-12","20:30","Phoenix Suns",98,"Dallas Mavericks",101,20413,""
"2014-04-12","21:00","Utah Jazz",94,"Denver Nuggets",101,18832,""
"2014-04-13","13:00","Oklahoma City Thunder",97,"Indiana Pacers",102,18165,""
"2014-04-13","15:30","Toronto Raptors",116,"Detroit Pistons",107,16944,""
"2014-04-13","18:00","Orlando Magic",88,"Brooklyn Nets",97,17732,""
"2014-04-13","19:30","Chicago Bulls",89,"New York Knicks",100,19812,""
"2014-04-13","21:00","Golden State Warriors",117,"Portland Trail Blazers",119,19995,""
"2014-04-13","21:00","Minnesota Timberwolves",103,"Sacramento Kings",106,16965,""
"2014-04-13","21:30","Memphis Grizzlies",102,"Los Angeles Lakers",90,18997,""
"2014-04-14","19:00","Boston Celtics",108,"Philadelphia 76ers",113,17822,""
