"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2013-12-01","13:00","Denver Nuggets",112,"Toronto Raptors",98,16290,""
"2013-12-01","15:30","Philadelphia 76ers",100,"Detroit Pistons",115,14107,""
"2013-12-01","15:30","Indiana Pacers",105,"Los Angeles Clippers",100,19060,""
"2013-12-01","18:00","Charlotte Bobcats",98,"Miami Heat",99,19617,""
"2013-12-01","18:00","Golden State Warriors",115,"Sacramento Kings",113,15588,""
"2013-12-01","19:00","Minnesota Timberwolves",103,"Oklahoma City Thunder",113,18203,""
"2013-12-01","19:30","New Orleans Pelicans",103,"New York Knicks",99,19812,""
"2013-12-01","21:30","Portland Trail Blazers",114,"Los Angeles Lakers",108,18997,""
"2013-12-02","19:00","Orlando Magic",80,"Washington Wizards",98,12809,""
"2013-12-02","20:00","New Orleans Pelicans",131,"Chicago Bulls",128,21615,""
"2013-12-02","20:30","Atlanta Hawks",100,"San Antonio Spurs",102,17318,""
"2013-12-02","21:00","Houston Rockets",103,"Utah Jazz",109,15801,""
"2013-12-02","22:00","Indiana Pacers",102,"Portland Trail Blazers",106,19023,""
"2013-12-03","19:00","Orlando Magic",125,"Philadelphia 76ers",126,10061,""
"2013-12-03","19:30","Milwaukee Bucks",100,"Boston Celtics",108,16649,""
"2013-12-03","19:30","Denver Nuggets",111,"Brooklyn Nets",87,17732,""
"2013-12-03","19:30","Detroit Pistons",107,"Miami Heat",97,19741,""
"2013-12-03","20:00","Phoenix Suns",91,"Memphis Grizzlies",110,15069,""
"2013-12-03","20:30","Charlotte Bobcats",82,"Dallas Mavericks",89,19612,""
"2013-12-03","22:00","Oklahoma City Thunder",97,"Sacramento Kings",95,15089,""
"2013-12-03","22:30","Toronto Raptors",103,"Golden State Warriors",112,19596,""
"2013-12-04","19:00","Denver Nuggets",88,"Cleveland Cavaliers",98,14642,""
"2013-12-04","19:30","Los Angeles Clippers",97,"Atlanta Hawks",107,12020,""
"2013-12-04","20:00","Phoenix Suns",97,"Houston Rockets",88,18151,""
