"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2001-03-01","19:30","Seattle SuperSonics",101,"Cleveland Cavaliers",99,11937,""
"2001-03-01","19:30","Boston Celtics",88,"New York Knicks",95,19763,""
"2001-03-01","20:00","Houston Rockets",108,"Milwaukee Bucks",91,15426,""
"2001-03-01","20:00","Phoenix Suns",71,"San Antonio Spurs",91,16209,""
"2001-03-01","22:00","Los Angeles Clippers",81,"Portland Trail Blazers",94,20352,""
"2001-03-02","19:00","Seattle SuperSonics",86,"Indiana Pacers",83,18345,""
"2001-03-02","19:00","Washington Wizards",102,"Philadelphia 76ers",107,20257,""
"2001-03-02","19:30","Charlotte Hornets",105,"Atlanta Hawks",99,14133,""
"2001-03-02","19:30","Utah Jazz",99,"Boston Celtics",103,18624,""
"2001-03-02","19:30","Cleveland Cavaliers",94,"Orlando Magic",120,14768,""
"2001-03-02","19:30","New Jersey Nets",90,"Toronto Raptors",107,19800,""
"2001-03-02","20:00","Miami Heat",97,"Detroit Pistons",93,15454,""
"2001-03-02","20:30","New York Knicks",72,"Chicago Bulls",81,21779,""
"2001-03-02","21:00","Minnesota Timberwolves",89,"Denver Nuggets",71,17844,""
"2001-03-02","22:30","Sacramento Kings",81,"Los Angeles Clippers",88,19415,""
"2001-03-03","15:30","Los Angeles Lakers",98,"Vancouver Grizzlies",88,19193,""
"2001-03-03","20:30","Houston Rockets",95,"Dallas Mavericks",100,18187,""
"2001-03-03","20:30","Chicago Bulls",122,"Milwaukee Bucks",126,18717,""
"2001-03-03","20:30","Atlanta Hawks",95,"San Antonio Spurs",124,29974,""
"2001-03-03","21:00","Denver Nuggets",82,"Phoenix Suns",97,18889,""
"2001-03-03","22:00","Golden State Warriors",91,"Portland Trail Blazers",122,20465,""
"2001-03-04","12:30","Orlando Magic",84,"Detroit Pistons",93,14380,""
"2001-03-04","12:30","New York Knicks",88,"Toronto Raptors",98,19800,""
"2001-03-04","15:00","Charlotte Hornets",116,"Boston Celtics",97,17146,""
"2001-03-04","15:00","New Jersey Nets",120,"Indiana Pacers",96,18345,""
"2001-03-04","15:00","Utah Jazz",118,"Washington Wizards",98,17427,""
"2001-03-04","15:30","Seattle SuperSonics",111,"Minnesota Timberwolves",119,19006,""
"2001-03-04","19:30","Miami Heat",91,"Cleveland Cavaliers",79,14078,""
"2001-03-04","21:30","Golden State Warriors",95,"Los Angeles Lakers",110,18997,""
"2001-03-05","19:30","Utah Jazz",109,"Atlanta Hawks",102,10841,""
"2001-03-05","19:30","Detroit Pistons",84,"Miami Heat",87,15812,""
"2001-03-05","19:30","Milwaukee Bucks",107,"New Jersey Nets",100,3216,""
"2001-03-05","19:30","Dallas Mavericks",81,"Orlando Magic",95,13636,""
"2001-03-05","22:00","San Antonio Spurs",91,"Vancouver Grizzlies",77,10798,""
"2001-03-05","22:30","Denver Nuggets",86,"Los Angeles Clippers",99,12068,""
"2001-03-06","19:00","Minnesota Timberwolves",95,"Charlotte Hornets",89,12630,""
"2001-03-06","20:00","Indiana Pacers",83,"New York Knicks",97,19763,""
"2001-03-06","20:30","Cleveland Cavaliers",74,"Chicago Bulls",87,20903,""
"2001-03-06","21:00","Phoenix Suns",93,"Denver Nuggets",82,15763,""
"2001-03-06","21:00","Toronto Raptors",91,"Sacramento Kings",98,17317,""
"2001-03-06","22:00","Vancouver Grizzlies",105,"Portland Trail Blazers",97,20580,""
"2001-03-06","22:00","San Antonio Spurs",101,"Seattle SuperSonics",73,14392,""
"2001-03-06","22:30","Los Angeles Lakers",97,"Golden State Warriors",85,20181,""
"2001-03-07","19:00","Milwaukee Bucks",101,"Boston Celtics",94,14818,""
"2001-03-07","19:00","New York Knicks",79,"Indiana Pacers",75,18345,""
"2001-03-07","19:00","New Jersey Nets",94,"Philadelphia 76ers",102,19930,""
"2001-03-07","19:30","Houston Rockets",104,"Atlanta Hawks",98,15937,""
"2001-03-07","19:30","Washington Wizards",88,"Cleveland Cavaliers",83,11742,""
"2001-03-07","19:30","Dallas Mavericks",93,"Miami Heat",86,15864,""
"2001-03-07","19:30","Detroit Pistons",102,"Orlando Magic",112,13791,""
"2001-03-07","20:00","Sacramento Kings",100,"Phoenix Suns",89,19023,""
"2001-03-07","21:00","Seattle SuperSonics",82,"Utah Jazz",86,19819,""
"2001-03-07","22:30","Toronto Raptors",85,"Los Angeles Lakers",97,18997,""
"2001-03-08","19:30","Orlando Magic",84,"Charlotte Hornets",97,15927,""
"2001-03-08","20:00","San Antonio Spurs",93,"Portland Trail Blazers",79,20267,""
"2001-03-08","20:30","Los Angeles Clippers",87,"Houston Rockets",99,11582,""
"2001-03-09","19:00","Cleveland Cavaliers",84,"Indiana Pacers",99,17502,""
"2001-03-09","19:00","Atlanta Hawks",103,"Philadelphia 76ers",108,20672,""
"2001-03-09","19:30","Washington Wizards",72,"Boston Celtics",104,14401,""
"2001-03-09","19:30","Minnesota Timberwolves",79,"Miami Heat",86,16500,""
"2001-03-09","19:30","New York Knicks",83,"New Jersey Nets",96,20049,""
"2001-03-09","20:00","Chicago Bulls",75,"Detroit Pistons",108,16765,""
"2001-03-09","20:30","Golden State Warriors",73,"Dallas Mavericks",102,18187,""
"2001-03-09","21:00","Phoenix Suns",95,"Utah Jazz",107,19911,""
"2001-03-09","22:00","Toronto Raptors",110,"Seattle SuperSonics",99,17072,""
"2001-03-09","22:00","Portland Trail Blazers",85,"Vancouver Grizzlies",95,15512,""
"2001-03-09","22:30","San Antonio Spurs",93,"Los Angeles Lakers",89,18997,""
"2001-03-09","22:30","Denver Nuggets",104,"Sacramento Kings",110,17317,""
"2001-03-10","19:00","New Jersey Nets",101,"Washington Wizards",107,17857,""
"2001-03-10","19:30","Chicago Bulls",90,"Atlanta Hawks",93,15488,""
"2001-03-10","19:30","Milwaukee Bucks",90,"Charlotte Hornets",100,18472,""
"2001-03-10","19:30","Minnesota Timberwolves",93,"Orlando Magic",105,17248,""
"2001-03-10","20:30","Golden State Warriors",81,"Houston Rockets",86,12215,""
"2001-03-11","12:30","Miami Heat",83,"New York Knicks",86,19763,""
"2001-03-11","15:00","Philadelphia 76ers",97,"Boston Celtics",91,18624,""
"2001-03-11","15:30","Toronto Raptors",101,"Vancouver Grizzlies",84,19193,""
"2001-03-11","17:30","Utah Jazz",90,"Sacramento Kings",105,17317,""
"2001-03-11","19:00","Indiana Pacers",78,"Detroit Pistons",95,13926,""
"2001-03-11","19:30","Milwaukee Bucks",110,"Cleveland Cavaliers",124,13235,""
"2001-03-11","20:00","Houston Rockets",92,"Phoenix Suns",94,19023,""
"2001-03-11","20:30","Los Angeles Clippers",93,"Dallas Mavericks",111,18187,""
"2001-03-11","21:30","Seattle SuperSonics",109,"Los Angeles Lakers",97,18997,""
"2001-03-12","19:00","Chicago Bulls",94,"Charlotte Hornets",102,17364,""
"2001-03-12","20:00","Miami Heat",77,"Minnesota Timberwolves",94,17882,""
"2001-03-12","20:30","Los Angeles Clippers",81,"San Antonio Spurs",99,21974,""
"2001-03-12","22:30","Denver Nuggets",84,"Golden State Warriors",79,10274,""
"2001-03-13","19:00","Milwaukee Bucks",101,"Toronto Raptors",97,19800,""
"2001-03-13","19:30","Vancouver Grizzlies",99,"Atlanta Hawks",109,9664,""
"2001-03-13","19:30","Cleveland Cavaliers",79,"New York Knicks",98,19763,""
"2001-03-13","20:00","Sacramento Kings",114,"Orlando Magic",108,16157,""
"2001-03-13","20:30","New Jersey Nets",98,"Dallas Mavericks",122,15934,""
"2001-03-13","20:30","Indiana Pacers",118,"Houston Rockets",127,13097,""
"2001-03-13","22:00","Portland Trail Blazers",90,"Seattle SuperSonics",99,17072,""
"2001-03-13","22:30","Boston Celtics",107,"Los Angeles Lakers",112,18997,""
"2001-03-14","19:00","Detroit Pistons",96,"Washington Wizards",103,13822,""
"2001-03-14","19:30","Vancouver Grizzlies",95,"Charlotte Hornets",100,16018,""
"2001-03-14","19:30","Orlando Magic",97,"Cleveland Cavaliers",87,12943,""
"2001-03-14","19:30","Sacramento Kings",104,"Miami Heat",114,19600,""
"2001-03-14","20:00","Minnesota Timberwolves",100,"San Antonio Spurs",106,35676,""
"2001-03-14","20:30","Philadelphia 76ers",85,"Chicago Bulls",67,22835,""
"2001-03-14","21:00","Indiana Pacers",83,"Denver Nuggets",95,14313,""
"2001-03-14","22:00","Phoenix Suns",84,"Portland Trail Blazers",79,19980,""
"2001-03-14","22:30","Utah Jazz",102,"Golden State Warriors",83,16186,""
"2001-03-15","19:30","Los Angeles Lakers",125,"Detroit Pistons",119,22076,""
"2001-03-15","19:30","Toronto Raptors",72,"New York Knicks",88,19763,""
"2001-03-15","20:00","Seattle SuperSonics",108,"Milwaukee Bucks",102,16112,""
"2001-03-15","20:30","Minnesota Timberwolves",83,"Dallas Mavericks",103,17472,""
"2001-03-15","20:30","New Jersey Nets",106,"Houston Rockets",108,11928,""
"2001-03-15","21:00","Boston Celtics",105,"Phoenix Suns",101,18084,""
"2001-03-16","19:00","Atlanta Hawks",97,"Indiana Pacers",103,18345,""
"2001-03-16","19:00","Sacramento Kings",100,"Philadelphia 76ers",79,20866,""
"2001-03-16","19:00","Los Angeles Lakers",101,"Washington Wizards",89,20674,""
"2001-03-16","19:30","Charlotte Hornets",109,"Cleveland Cavaliers",114,16827,""
"2001-03-16","19:30","Vancouver Grizzlies",99,"Orlando Magic",103,15278,""
"2001-03-16","20:30","Seattle SuperSonics",90,"Chicago Bulls",80,21970,""
"2001-03-16","20:30","New Jersey Nets",86,"San Antonio Spurs",95,21726,""
"2001-03-16","21:00","Boston Celtics",87,"Denver Nuggets",83,16406,""
"2001-03-16","22:00","Utah Jazz",87,"Portland Trail Blazers",90,20580,""
"2001-03-16","22:30","Golden State Warriors",76,"Los Angeles Clippers",94,15860,""
"2001-03-17","19:30","Detroit Pistons",106,"Atlanta Hawks",90,14453,""
"2001-03-17","19:30","Washington Wizards",93,"Charlotte Hornets",95,16502,""
"2001-03-17","19:30","Vancouver Grizzlies",81,"Miami Heat",95,16500,""
"2001-03-17","19:30","Chicago Bulls",80,"New York Knicks",101,19763,""
"2001-03-17","20:30","Phoenix Suns",99,"Dallas Mavericks",109,18187,""
"2001-03-17","20:30","San Antonio Spurs",99,"Houston Rockets",103,16285,""
"2001-03-17","20:30","Philadelphia 76ers",78,"Milwaukee Bucks",87,18717,""
"2001-03-18","12:00","Los Angeles Lakers",95,"Orlando Magic",90,17248,""
"2001-03-18","15:00","Sacramento Kings",95,"Indiana Pacers",101,18345,""
"2001-03-18","15:30","Cleveland Cavaliers",76,"Minnesota Timberwolves",91,18718,""
"2001-03-18","19:00","Milwaukee Bucks",100,"Detroit Pistons",96,12953,""
"2001-03-18","21:00","Seattle SuperSonics",104,"Golden State Warriors",99,13352,""
"2001-03-18","21:00","Utah Jazz",111,"Los Angeles Clippers",96,19292,""
"2001-03-18","22:00","New Jersey Nets",84,"Denver Nuggets",98,14861,""
"2001-03-19","19:30","Los Angeles Lakers",106,"Atlanta Hawks",108,19707,""
"2001-03-19","20:30","Portland Trail Blazers",85,"San Antonio Spurs",98,22393,""
"2001-03-19","22:00","Philadelphia 76ers",89,"Seattle SuperSonics",93,17072,""
"2001-03-20","19:30","New York Knicks",110,"Cleveland Cavaliers",75,16527,""
"2001-03-20","19:30","Vancouver Grizzlies",90,"New Jersey Nets",104,14531,""
"2001-03-20","20:00","Indiana Pacers",81,"Toronto Raptors",102,19800,""
"2001-03-20","20:30","Orlando Magic",103,"Chicago Bulls",95,21768,""
"2001-03-20","20:30","Portland Trail Blazers",96,"Dallas Mavericks",88,18187,""
"2001-03-20","21:00","Washington Wizards",91,"Phoenix Suns",105,17245,""
"2001-03-20","21:00","Detroit Pistons",79,"Utah Jazz",84,18890,""
"2001-03-20","22:30","Philadelphia 76ers",77,"Los Angeles Clippers",88,19680,""
"2001-03-20","22:30","Houston Rockets",109,"Sacramento Kings",125,17317,""
"2001-03-21","19:00","San Antonio Spurs",97,"Boston Celtics",77,15764,""
"2001-03-21","19:00","Orlando Magic",95,"Indiana Pacers",96,17926,""
"2001-03-21","19:30","Toronto Raptors",95,"Charlotte Hornets",111,15746,""
"2001-03-21","19:30","Chicago Bulls",81,"Miami Heat",109,16383,""
"2001-03-21","20:00","Los Angeles Lakers",100,"Milwaukee Bucks",107,18717,""
"2001-03-21","20:00","Dallas Mavericks",97,"Minnesota Timberwolves",109,18101,""
"2001-03-21","22:30","Washington Wizards",99,"Golden State Warriors",94,10308,""
"2001-03-22","19:30","San Antonio Spurs",115,"Atlanta Hawks",101,12124,""
"2001-03-22","19:30","Vancouver Grizzlies",95,"Cleveland Cavaliers",109,12168,""
"2001-03-22","19:30","Boston Celtics",113,"New Jersey Nets",98,12621,""
"2001-03-22","21:00","Portland Trail Blazers",101,"Utah Jazz",99,19911,""
"2001-03-22","22:00","Phoenix Suns",91,"Seattle SuperSonics",88,17072,""
"2001-03-22","22:30","Houston Rockets",92,"Los Angeles Clippers",97,14059,""
"2001-03-22","22:30","Detroit Pistons",98,"Sacramento Kings",103,17317,""
"2001-03-23","19:00","Vancouver Grizzlies",75,"Indiana Pacers",95,18345,""
"2001-03-23","19:00","Atlanta Hawks",86,"Toronto Raptors",112,19554,""
"2001-03-23","19:30","New Jersey Nets",95,"New York Knicks",86,19763,""
"2001-03-23","20:00","Denver Nuggets",90,"Minnesota Timberwolves",101,18777,""
"2001-03-23","20:30","Charlotte Hornets",90,"Chicago Bulls",93,21957,""
"2001-03-23","20:30","Orlando Magic",103,"Milwaukee Bucks",115,18717,""
"2001-03-23","21:00","Philadelphia 76ers",71,"Phoenix Suns",84,19023,""
"2001-03-23","22:30","Washington Wizards",91,"Los Angeles Lakers",104,18997,""
"2001-03-24","19:30","Denver Nuggets",105,"Cleveland Cavaliers",117,16519,""
"2001-03-24","20:30","Charlotte Hornets",100,"Dallas Mavericks",103,18187,""
"2001-03-24","21:00","Washington Wizards",93,"Utah Jazz",119,19353,""
"2001-03-24","22:00","Houston Rockets",90,"Seattle SuperSonics",93,16557,""
"2001-03-24","22:30","Detroit Pistons",95,"Golden State Warriors",103,14832,""
"2001-03-25","12:00","San Antonio Spurs",83,"Miami Heat",88,16500,""
"2001-03-25","12:00","Indiana Pacers",82,"Orlando Magic",84,15283,""
"2001-03-25","12:00","Vancouver Grizzlies",92,"Toronto Raptors",102,19800,""
"2001-03-25","14:30","Atlanta Hawks",98,"Milwaukee Bucks",105,18717,""
"2001-03-25","15:00","Chicago Bulls",98,"Boston Celtics",102,18624,""
"2001-03-25","15:30","New Jersey Nets",91,"Minnesota Timberwolves",105,19006,""
"2001-03-25","18:30","Los Angeles Lakers",84,"Sacramento Kings",72,17317,""
"2001-03-26","19:00","Milwaukee Bucks",78,"Philadelphia 76ers",90,20561,""
"2001-03-26","20:30","Denver Nuggets",109,"Chicago Bulls",104,21748,""
"2001-03-26","21:00","Los Angeles Lakers",83,"Phoenix Suns",104,19023,""
"2001-03-26","21:00","Dallas Mavericks",98,"Utah Jazz",90,19911,""
"2001-03-26","22:00","Los Angeles Clippers",96,"Portland Trail Blazers",104,20580,""
"2001-03-26","22:00","Cleveland Cavaliers",86,"Seattle SuperSonics",104,12656,""
