"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2001-02-01","19:30","Minnesota Timberwolves",90,"Cleveland Cavaliers",81,13904,""
"2001-02-01","20:00","Miami Heat",91,"Dallas Mavericks",95,14497,""
"2001-02-01","20:00","Philadelphia 76ers",87,"New York Knicks",80,19763,""
"2001-02-01","20:30","Los Angeles Clippers",101,"Houston Rockets",84,11124,""
"2001-02-01","21:00","Charlotte Hornets",76,"Utah Jazz",87,18855,""
"2001-02-01","22:00","Phoenix Suns",92,"Portland Trail Blazers",100,19980,""
"2001-02-01","22:00","Chicago Bulls",91,"Seattle SuperSonics",97,15797,""
"2001-02-02","19:00","Denver Nuggets",94,"Indiana Pacers",103,16701,""
"2001-02-02","19:00","Orlando Magic",123,"Philadelphia 76ers",117,20645,""
"2001-02-02","19:30","Miami Heat",91,"Atlanta Hawks",80,19061,""
"2001-02-02","19:30","New York Knicks",95,"New Jersey Nets",71,20049,""
"2001-02-02","20:00","Boston Celtics",102,"Detroit Pistons",95,15340,""
"2001-02-02","22:30","Charlotte Hornets",87,"Los Angeles Lakers",93,18710,""
"2001-02-02","22:30","Vancouver Grizzlies",95,"Sacramento Kings",105,17317,""
"2001-02-03","19:00","Minnesota Timberwolves",108,"Toronto Raptors",105,19800,""
"2001-02-03","19:00","Denver Nuggets",105,"Washington Wizards",100,13429,""
"2001-02-03","19:30","Detroit Pistons",88,"Cleveland Cavaliers",81,19635,""
"2001-02-03","19:30","Atlanta Hawks",84,"Orlando Magic",96,14769,""
"2001-02-03","20:00","Golden State Warriors",95,"Dallas Mavericks",101,18187,""
"2001-02-03","20:30","Indiana Pacers",85,"Milwaukee Bucks",104,17517,""
"2001-02-03","20:30","Houston Rockets",88,"San Antonio Spurs",90,24870,""
"2001-02-03","21:00","Seattle SuperSonics",91,"Utah Jazz",111,19911,""
"2001-02-03","22:00","Chicago Bulls",84,"Vancouver Grizzlies",91,16845,""
"2001-02-03","22:30","Portland Trail Blazers",89,"Los Angeles Clippers",90,19077,""
"2001-02-04","13:00","New York Knicks",103,"Miami Heat",100,20058,""
"2001-02-04","15:30","Sacramento Kings",94,"Los Angeles Lakers",100,18997,""
"2001-02-04","18:00","Cleveland Cavaliers",82,"Boston Celtics",103,14638,""
