"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2001-01-01","15:30","Houston Rockets",96,"Minnesota Timberwolves",106,14779,""
"2001-01-01","22:00","Charlotte Hornets",67,"Portland Trail Blazers",89,19980,""
"2001-01-02","19:00","Minnesota Timberwolves",108,"Washington Wizards",115,11712,""
"2001-01-02","19:30","Boston Celtics",81,"Atlanta Hawks",92,11194,""
"2001-01-02","19:30","Houston Rockets",100,"Cleveland Cavaliers",95,14032,""
"2001-01-02","19:30","New Jersey Nets",120,"Orlando Magic",110,14442,""
"2001-01-02","20:30","Milwaukee Bucks",104,"Chicago Bulls",70,20569,""
"2001-01-02","20:30","Miami Heat",72,"San Antonio Spurs",80,18412,""
"2001-01-02","22:00","Indiana Pacers",91,"Seattle SuperSonics",83,17072,""
"2001-01-02","22:30","Toronto Raptors",97,"Los Angeles Clippers",110,18037,""
"2001-01-02","22:30","Phoenix Suns",117,"Sacramento Kings",121,17317,""
"2001-01-03","19:00","New York Knicks",100,"Boston Celtics",91,15715,""
"2001-01-03","19:00","Atlanta Hawks",80,"Philadelphia 76ers",98,17643,""
"2001-01-03","20:00","Detroit Pistons",107,"Dallas Mavericks",104,12789,""
"2001-01-03","20:00","Cleveland Cavaliers",83,"Milwaukee Bucks",88,13817,""
"2001-01-03","21:00","Los Angeles Clippers",85,"Phoenix Suns",90,16592,""
"2001-01-03","22:00","Indiana Pacers",86,"Portland Trail Blazers",102,20011,""
"2001-01-03","22:00","Charlotte Hornets",89,"Vancouver Grizzlies",99,11873,""
"2001-01-03","22:30","Denver Nuggets",111,"Golden State Warriors",100,12163,""
"2001-01-03","22:30","Utah Jazz",71,"Los Angeles Lakers",82,18997,""
"2001-01-04","19:30","New Jersey Nets",78,"Miami Heat",81,16013,""
"2001-01-04","20:00","Seattle SuperSonics",92,"Minnesota Timberwolves",105,16045,""
"2001-01-04","20:00","Orlando Magic",92,"New York Knicks",95,19763,""
"2001-01-04","20:30","Washington Wizards",96,"Chicago Bulls",98,21488,""
"2001-01-04","20:30","Detroit Pistons",97,"Houston Rockets",107,11646,""
"2001-01-05","19:00","Seattle SuperSonics",89,"Philadelphia 76ers",121,20240,""
"2001-01-05","19:00","Dallas Mavericks",115,"Toronto Raptors",105,19800,""
"2001-01-05","19:30","Golden State Warriors",100,"Boston Celtics",88,12699,""
"2001-01-05","21:00","Utah Jazz",87,"Denver Nuggets",100,15205,""
"2001-01-05","21:00","Vancouver Grizzlies",76,"Phoenix Suns",108,18359,""
"2001-01-05","22:00","Milwaukee Bucks",115,"Portland Trail Blazers",119,20580,""
"2001-01-05","22:30","Charlotte Hornets",86,"Los Angeles Clippers",73,12484,""
