"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1990-01-02","","Milwaukee Bucks",107,"Atlanta Hawks",113,11676,""
"1990-01-02","","Indiana Pacers",106,"Dallas Mavericks",110,16173,""
"1990-01-02","","Utah Jazz",120,"Golden State Warriors",133,15025,""
"1990-01-02","","Los Angeles Clippers",87,"Minnesota Timberwolves",79,23980,""
"1990-01-02","","Phoenix Suns",113,"New York Knicks",99,18212,""
"1990-01-02","","Detroit Pistons",115,"Orlando Magic",113,15077,""
"1990-01-02","","Miami Heat",95,"Portland Trail Blazers",119,12884,""
"1990-01-02","","New Jersey Nets",96,"Washington Bullets",110,5726,""
"1990-01-03","","Washington Bullets",101,"Boston Celtics",120,14890,""
"1990-01-03","","Chicago Bulls",93,"Cleveland Cavaliers",87,19938,""
"1990-01-03","","Los Angeles Clippers",80,"Detroit Pistons",84,21454,""
"1990-01-03","","Indiana Pacers",103,"Houston Rockets",117,14989,""
"1990-01-03","","Denver Nuggets",98,"Los Angeles Lakers",114,17505,""
"1990-01-03","","Milwaukee Bucks",110,"New Jersey Nets",96,6890,""
"1990-01-03","","Philadelphia 76ers",94,"San Antonio Spurs",103,15543,""
"1990-01-03","","Utah Jazz",119,"Seattle SuperSonics",108,12314,""
"1990-01-04","","Miami Heat",117,"Golden State Warriors",119,15025,""
"1990-01-04","","Charlotte Hornets",98,"Minnesota Timberwolves",100,23415,""
"1990-01-04","","Atlanta Hawks",95,"New York Knicks",100,18212,""
"1990-01-04","","Dallas Mavericks",102,"Phoenix Suns",119,14487,""
"1990-01-04","","Denver Nuggets",112,"Sacramento Kings",98,17014,""
"1990-01-05","","Los Angeles Clippers",114,"Boston Celtics",105,14890,""
"1990-01-05","","Orlando Magic",116,"Chicago Bulls",127,18676,""
"1990-01-05","","Washington Bullets",107,"Cleveland Cavaliers",119,15748,""
"1990-01-05","","Philadelphia 76ers",104,"Dallas Mavericks",79,17007,""
"1990-01-05","","Indiana Pacers",99,"Detroit Pistons",122,21454,""
"1990-01-05","","Utah Jazz",89,"Portland Trail Blazers",118,12884,""
"1990-01-05","","Miami Heat",110,"Seattle SuperSonics",140,9819,""
"1990-01-06","","New Jersey Nets",96,"Atlanta Hawks",105,13333,""
"1990-01-06","","Indiana Pacers",111,"Charlotte Hornets",117,23901,""
"1990-01-06","","Utah Jazz",123,"Denver Nuggets",120,16827,""
"1990-01-06","","New York Knicks",106,"Detroit Pistons",117,21454,""
"1990-01-06","","Los Angeles Lakers",131,"Golden State Warriors",133,15025,""
"1990-01-06","","Philadelphia 76ers",119,"Houston Rockets",124,16611,""
