"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1997-01-02","","Dallas Mavericks",97,"Charlotte Hornets",107,24042,""
"1997-01-02","","Phoenix Suns",94,"Cleveland Cavaliers",103,15272,""
"1997-01-02","","Boston Celtics",87,"Detroit Pistons",99,18208,""
"1997-01-02","","Portland Trail Blazers",112,"Houston Rockets",96,16285,""
"1997-01-02","","New Jersey Nets",91,"Miami Heat",101,15200,""
"1997-01-02","","Toronto Raptors",94,"Orlando Magic",96,17248,""
"1997-01-02","","Los Angeles Lakers",90,"Sacramento Kings",83,17317,""
"1997-01-02","","Utah Jazz",80,"San Antonio Spurs",83,15220,""
"1997-01-02","","Philadelphia 76ers",82,"Seattle SuperSonics",96,17072,""
"1997-01-02","","New York Knicks",92,"Washington Bullets",80,18756,""
"1997-01-03","","Minnesota Timberwolves",94,"Boston Celtics",84,16054,""
"1997-01-03","","Orlando Magic",89,"Chicago Bulls",110,23904,""
"1997-01-03","","San Antonio Spurs",93,"Denver Nuggets",91,10504,""
"1997-01-03","","Philadelphia 76ers",114,"Golden State Warriors",122,17715,""
"1997-01-03","","Phoenix Suns",104,"Indiana Pacers",117,16590,""
"1997-01-03","","Sacramento Kings",93,"Los Angeles Lakers",100,17505,""
"1997-01-03","","Atlanta Hawks",95,"New Jersey Nets",85,14310,""
"1997-01-03","","Seattle SuperSonics",108,"Vancouver Grizzlies",94,19193,""
"1997-01-04","","New York Knicks",71,"Atlanta Hawks",88,16378,""
"1997-01-04","","Washington Bullets",104,"Charlotte Hornets",93,24042,""
"1997-01-04","","Indiana Pacers",91,"Cleveland Cavaliers",99,17852,""
"1997-01-04","","Portland Trail Blazers",110,"Dallas Mavericks",104,15148,""
"1997-01-04","","Toronto Raptors",74,"Detroit Pistons",118,21454,""
"1997-01-04","","Los Angeles Clippers",95,"Houston Rockets",91,16285,""
"1997-01-04","","Minnesota Timberwolves",97,"Milwaukee Bucks",91,17218,""
"1997-01-04","","Miami Heat",80,"Utah Jazz",83,19911,""
"1997-01-05","","Phoenix Suns",102,"Boston Celtics",109,15452,""
"1997-01-05","","Milwaukee Bucks",92,"New York Knicks",97,19763,""
"1997-01-05","","Philadelphia 76ers",106,"Sacramento Kings",107,17317,""
"1997-01-05","","Los Angeles Clippers",93,"San Antonio Spurs",84,12891,""
"1997-01-05","","Los Angeles Lakers",95,"Vancouver Grizzlies",82,19193,""
"1997-01-06","","Utah Jazz",89,"Chicago Bulls",102,23882,""
"1997-01-06","","Charlotte Hornets",109,"Golden State Warriors",101,12314,""
"1997-01-06","","Los Angeles Lakers",84,"Portland Trail Blazers",88,21538,""
"1997-01-07","","Phoenix Suns",103,"Atlanta Hawks",105,8317,""
"1997-01-07","","Milwaukee Bucks",86,"Detroit Pistons",76,17224,""
"1997-01-07","","Cleveland Cavaliers",90,"Indiana Pacers",95,14723,""
"1997-01-07","","Houston Rockets",104,"Minnesota Timberwolves",95,18658,""
"1997-01-07","","San Antonio Spurs",74,"New Jersey Nets",90,13860,""
"1997-01-07","","Dallas Mavericks",72,"New York Knicks",102,19763,""
"1997-01-07","","Philadelphia 76ers",88,"Orlando Magic",109,17248,""
"1997-01-07","","Denver Nuggets",109,"Sacramento Kings",96,17317,""
"1997-01-07","","Miami Heat",85,"Seattle SuperSonics",94,17072,""
"1997-01-07","","Los Angeles Clippers",87,"Toronto Raptors",80,15249,""
"1997-01-08","","San Antonio Spurs",83,"Boston Celtics",107,14490,""
"1997-01-08","","Houston Rockets",81,"Cleveland Cavaliers",78,20562,""
"1997-01-08","","Seattle SuperSonics",109,"Denver Nuggets",99,9307,""
"1997-01-08","","Vancouver Grizzlies",109,"Golden State Warriors",95,12819,""
"1997-01-08","","Charlotte Hornets",97,"Los Angeles Lakers",101,16980,""
"1997-01-08","","Utah Jazz",112,"Milwaukee Bucks",119,13682,""
"1997-01-08","","Dallas Mavericks",111,"Philadelphia 76ers",93,10756,""
"1997-01-08","","Miami Heat",85,"Portland Trail Blazers",81,20047,""
"1997-01-08","","Phoenix Suns",113,"Washington Bullets",115,14911,""
"1997-01-09","","Minnesota Timberwolves",110,"New Jersey Nets",107,14025,""
"1997-01-09","","Atlanta Hawks",97,"Orlando Magic",92,17248,""
"1997-01-09","","Utah Jazz",96,"Toronto Raptors",110,16517,""
"1997-01-09","","Golden State Warriors",102,"Vancouver Grizzlies",86,15454,""
"1997-01-10","","New York Knicks",111,"Boston Celtics",98,18019,""
"1997-01-10","","Indiana Pacers",108,"Denver Nuggets",89,12310,""
"1997-01-10","","San Antonio Spurs",78,"Detroit Pistons",84,19733,""
"1997-01-10","","Miami Heat",85,"Los Angeles Lakers",94,17505,""
"1997-01-10","","Chicago Bulls",116,"Milwaukee Bucks",101,18717,""
"1997-01-10","","Houston Rockets",120,"Philadelphia 76ers",99,20454,""
"1997-01-10","","Charlotte Hornets",90,"Phoenix Suns",102,19023,""
"1997-01-10","","Los Angeles Clippers",98,"Washington Bullets",102,14040,""
"1997-01-11","","San Antonio Spurs",82,"Atlanta Hawks",87,15877,""
"1997-01-11","","Houston Rockets",86,"Chicago Bulls",110,24196,""
"1997-01-11","","Washington Bullets",98,"Cleveland Cavaliers",85,19103,""
"1997-01-11","","Denver Nuggets",99,"Dallas Mavericks",104,15174,""
"1997-01-11","","Utah Jazz",77,"Detroit Pistons",87,21454,""
"1997-01-11","","Los Angeles Clippers",93,"Minnesota Timberwolves",95,16093,""
"1997-01-11","","Toronto Raptors",123,"New Jersey Nets",106,15527,""
"1997-01-11","","Boston Celtics",99,"New York Knicks",112,19763,""
"1997-01-11","","Indiana Pacers",82,"Seattle SuperSonics",92,17072,""
"1997-01-11","","Sacramento Kings",109,"Vancouver Grizzlies",101,16092,""
"1997-01-12","","Golden State Warriors",93,"Milwaukee Bucks",111,13289,""
"1997-01-12","","Charlotte Hornets",97,"Sacramento Kings",93,17317,""
"1997-01-12","","Orlando Magic",88,"Toronto Raptors",85,21416,""
"1997-01-13","","Atlanta Hawks",93,"Cleveland Cavaliers",79,14565,""
"1997-01-13","","Phoenix Suns",105,"Dallas Mavericks",98,12905,""
"1997-01-13","","Charlotte Hornets",102,"Denver Nuggets",100,7573,""
"1997-01-13","","Washington Bullets",95,"Miami Heat",98,14921,""
"1997-01-13","","Orlando Magic",114,"New Jersey Nets",111,13989,""
"1997-01-13","","Utah Jazz",97,"Philadelphia 76ers",96,13438,""
"1997-01-14","","Minnesota Timberwolves",93,"Atlanta Hawks",95,14032,""
"1997-01-14","","Golden State Warriors",108,"Boston Celtics",116,14235,""
"1997-01-14","","Washington Bullets",107,"Chicago Bulls",108,23891,""
"1997-01-14","","New York Knicks",86,"Houston Rockets",106,16285,""
"1997-01-14","","Vancouver Grizzlies",81,"Los Angeles Lakers",91,15606,""
"1997-01-14","","Denver Nuggets",101,"Phoenix Suns",110,19023,""
"1997-01-14","","Detroit Pistons",86,"Portland Trail Blazers",95,20064,""
"1997-01-14","","Indiana Pacers",98,"Sacramento Kings",105,17317,""
"1997-01-15","","New Jersey Nets",104,"Charlotte Hornets",116,24042,""
"1997-01-15","","Orlando Magic",78,"Dallas Mavericks",66,13585,""
"1997-01-15","","Indiana Pacers",108,"Los Angeles Clippers",93,7233,""
"1997-01-15","","Chicago Bulls",112,"Minnesota Timberwolves",102,20113,""
"1997-01-15","","Golden State Warriors",128,"Philadelphia 76ers",111,10932,""
"1997-01-15","","New York Knicks",94,"San Antonio Spurs",77,14541,""
"1997-01-15","","Toronto Raptors",78,"Seattle SuperSonics",122,17072,""
"1997-01-15","","Detroit Pistons",103,"Vancouver Grizzlies",79,16059,""
"1997-01-16","","Orlando Magic",67,"Atlanta Hawks",78,16378,""
"1997-01-16","","Miami Heat",102,"Boston Celtics",94,15039,""
"1997-01-16","","Cleveland Cavaliers",87,"Denver Nuggets",88,8072,""
"1997-01-16","","Sacramento Kings",80,"Houston Rockets",89,16285,""
"1997-01-16","","Portland Trail Blazers",102,"Los Angeles Lakers",98,16432,""
"1997-01-16","","Phoenix Suns",91,"Utah Jazz",95,19911,""
"1997-01-17","","Milwaukee Bucks",73,"Chicago Bulls",100,23898,""
"1997-01-17","","Houston Rockets",88,"Dallas Mavericks",78,18042,""
"1997-01-17","","Golden State Warriors",98,"Indiana Pacers",91,15436,""
"1997-01-17","","New Jersey Nets",105,"Philadelphia 76ers",103,15583,""
"1997-01-17","","Toronto Raptors",94,"Portland Trail Blazers",92,20212,""
"1997-01-17","","Sacramento Kings",76,"San Antonio Spurs",96,13938,""
"1997-01-17","","Cleveland Cavaliers",84,"Seattle SuperSonics",96,17072,""
"1997-01-17","","Utah Jazz",106,"Vancouver Grizzlies",68,15173,""
"1997-01-17","","Miami Heat",103,"Washington Bullets",92,12756,"at Baltimore, MD"
"1997-01-18","","Milwaukee Bucks",71,"Atlanta Hawks",94,16378,""
"1997-01-18","","Washington Bullets",112,"Boston Celtics",106,16752,""
"1997-01-18","","Dallas Mavericks",107,"Denver Nuggets",104,9618,""
"1997-01-18","","Detroit Pistons",100,"Los Angeles Lakers",97,17505,""
"1997-01-18","","Golden State Warriors",93,"Minnesota Timberwolves",108,17891,""
"1997-01-18","","Charlotte Hornets",102,"New Jersey Nets",92,15119,""
"1997-01-18","","New York Knicks",98,"Phoenix Suns",105,19023,""
"1997-01-19","","Chicago Bulls",86,"Houston Rockets",102,16285,""
"1997-01-19","","Philadelphia 76ers",107,"Indiana Pacers",111,16378,""
"1997-01-19","","Cleveland Cavaliers",107,"Los Angeles Clippers",102,7118,""
"1997-01-19","","Orlando Magic",99,"Miami Heat",87,15200,""
"1997-01-19","","Utah Jazz",96,"Portland Trail Blazers",102,21166,""
"1997-01-19","","Toronto Raptors",92,"Vancouver Grizzlies",100,17474,""
"1997-01-20","","Charlotte Hornets",97,"Atlanta Hawks",106,16378,""
"1997-01-20","","New Jersey Nets",123,"Denver Nuggets",132,10220,""
"1997-01-20","","Dallas Mavericks",99,"Los Angeles Lakers",109,16959,""
"1997-01-20","","San Antonio Spurs",83,"Minnesota Timberwolves",96,17113,""
"1997-01-20","","Washington Bullets",79,"New York Knicks",95,19763,""
"1997-01-20","","Milwaukee Bucks",114,"Philadelphia 76ers",104,13223,""
"1997-01-20","","Detroit Pistons",86,"Phoenix Suns",89,19023,""
"1997-01-20","","Vancouver Grizzlies",96,"Seattle SuperSonics",112,17072,""
"1997-01-20","","Cleveland Cavaliers",74,"Utah Jazz",94,19911,""
"1997-01-21","","Houston Rockets",108,"Charlotte Hornets",114,24042,""
"1997-01-21","","New York Knicks",87,"Chicago Bulls",88,23902,""
"1997-01-21","","Dallas Mavericks",93,"Golden State Warriors",105,13777,""
"1997-01-21","","Atlanta Hawks",91,"Miami Heat",94,14853,""
"1997-01-21","","Indiana Pacers",92,"Milwaukee Bucks",89,14278,""
"1997-01-21","","Washington Bullets",88,"Orlando Magic",93,17248,""
"1997-01-21","","Los Angeles Clippers",82,"Portland Trail Blazers",100,20138,""
"1997-01-21","","Minnesota Timberwolves",106,"Toronto Raptors",118,15859,""
"1997-01-22","","Philadelphia 76ers",127,"Boston Celtics",125,15657,""
"1997-01-22","","Vancouver Grizzlies",84,"Denver Nuggets",94,8422,""
"1997-01-22","","Utah Jazz",111,"Phoenix Suns",99,19023,""
"1997-01-22","","Detroit Pistons",92,"Sacramento Kings",97,17317,""
"1997-01-22","","New Jersey Nets",103,"San Antonio Spurs",95,12802,""
"1997-01-22","","Portland Trail Blazers",97,"Seattle SuperSonics",98,17072,""
"1997-01-23","","Chicago Bulls",87,"Cleveland Cavaliers",71,20562,""
"1997-01-23","","Detroit Pistons",94,"Golden State Warriors",79,16187,""
"1997-01-23","","New Jersey Nets",104,"Houston Rockets",111,16285,""
"1997-01-23","","New York Knicks",92,"Indiana Pacers",90,16405,""
"1997-01-23","","Seattle SuperSonics",100,"Los Angeles Clippers",102,16227,"at Anaheim, CA"
"1997-01-23","","Milwaukee Bucks",92,"Orlando Magic",96,17248,""
"1997-01-23","","Miami Heat",99,"Toronto Raptors",87,15817,""
"1997-01-23","","Minnesota Timberwolves",95,"Vancouver Grizzlies",76,15282,""
"1997-01-24","","Washington Bullets",105,"Atlanta Hawks",117,15325,""
"1997-01-24","","Orlando Magic",121,"Boston Celtics",117,17530,""
"1997-01-24","","New York Knicks",104,"Charlotte Hornets",113,24042,""
"1997-01-24","","Denver Nuggets",111,"Los Angeles Clippers",114,6074,""
"1997-01-24","","Golden State Warriors",97,"Los Angeles Lakers",114,17505,""
"1997-01-24","","Sacramento Kings",107,"Philadelphia 76ers",92,13428,""
"1997-01-24","","Portland Trail Blazers",115,"Phoenix Suns",105,19023,""
"1997-01-24","","Dallas Mavericks",87,"San Antonio Spurs",97,13695,""
"1997-01-25","","Boston Celtics",90,"Atlanta Hawks",95,16378,""
"1997-01-25","","Toronto Raptors",98,"Chicago Bulls",110,23913,""
"1997-01-25","","Charlotte Hornets",73,"Cleveland Cavaliers",106,18547,""
"1997-01-25","","New Jersey Nets",81,"Dallas Mavericks",92,16885,""
"1997-01-25","","Philadelphia 76ers",95,"Detroit Pistons",104,21454,""
"1997-01-25","","Utah Jazz",105,"Houston Rockets",100,16285,""
"1997-01-25","","Milwaukee Bucks",88,"Indiana Pacers",86,16554,""
"1997-01-25","","Minnesota Timberwolves",94,"Portland Trail Blazers",101,21314,""
"1997-01-25","","Denver Nuggets",83,"Vancouver Grizzlies",82,17102,""
"1997-01-25","","Sacramento Kings",105,"Washington Bullets",113,18756,""
