"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1997-02-01","","Miami Heat",71,"Cleveland Cavaliers",66,19974,""
"1997-02-01","","Utah Jazz",97,"Dallas Mavericks",100,17185,""
"1997-02-01","","Sacramento Kings",113,"Denver Nuggets",107,10821,""
"1997-02-01","","Golden State Warriors",98,"Los Angeles Clippers",110,7767,""
"1997-02-01","","Philadelphia 76ers",109,"Milwaukee Bucks",100,18486,""
"1997-02-01","","Detroit Pistons",90,"New Jersey Nets",75,20049,""
"1997-02-01","","Phoenix Suns",86,"Toronto Raptors",110,19405,""
"1997-02-02","","Vancouver Grizzlies",102,"Boston Celtics",92,15737,""
"1997-02-02","","Atlanta Hawks",104,"Denver Nuggets",115,13122,""
"1997-02-02","","Phoenix Suns",106,"Detroit Pistons",97,21454,""
"1997-02-02","","New Jersey Nets",90,"Indiana Pacers",92,15748,""
"1997-02-02","","Washington Bullets",99,"Los Angeles Lakers",129,17505,""
"1997-02-02","","Cleveland Cavaliers",76,"Miami Heat",80,14556,""
"1997-02-02","","Portland Trail Blazers",102,"Minnesota Timberwolves",103,19006,""
"1997-02-02","","Charlotte Hornets",99,"New York Knicks",93,19763,""
"1997-02-02","","Houston Rockets",90,"Orlando Magic",103,17248,""
"1997-02-02","","Chicago Bulls",91,"Seattle SuperSonics",84,17072,""
"1997-02-03","","Sacramento Kings",85,"San Antonio Spurs",79,12764,""
"1997-02-03","","Boston Celtics",114,"Toronto Raptors",102,15259,""
"1997-02-03","","Washington Bullets",89,"Utah Jazz",111,19911,""
"1997-02-04","","Minnesota Timberwolves",101,"Charlotte Hornets",115,24042,""
"1997-02-04","","Sacramento Kings",96,"Dallas Mavericks",104,12338,""
"1997-02-04","","Atlanta Hawks",107,"Golden State Warriors",85,13111,""
"1997-02-04","","Los Angeles Lakers",86,"Los Angeles Clippers",108,18462,"at Anaheim, CA"
"1997-02-04","","Cleveland Cavaliers",79,"Milwaukee Bucks",78,13703,""
"1997-02-04","","Vancouver Grizzlies",105,"New Jersey Nets",111,10990,""
"1997-02-04","","Houston Rockets",95,"New York Knicks",99,19763,""
"1997-02-04","","Indiana Pacers",87,"Orlando Magic",111,17248,""
"1997-02-04","","Chicago Bulls",88,"Portland Trail Blazers",84,21538,""
"1997-02-05","","Miami Heat",118,"Boston Celtics",117,14825,""
"1997-02-05","","Washington Bullets",104,"Denver Nuggets",106,9525,""
"1997-02-05","","Chicago Bulls",90,"Los Angeles Lakers",106,17505,""
"1997-02-05","","San Antonio Spurs",97,"Philadelphia 76ers",113,13845,""
"1997-02-05","","Atlanta Hawks",81,"Phoenix Suns",99,19023,""
