"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1984-03-01","","Cleveland Cavaliers",113,"Denver Nuggets",119,10033,""
"1984-03-01","","Kansas City Kings",108,"Houston Rockets",101,7633,""
"1984-03-01","","Philadelphia 76ers",100,"Phoenix Suns",112,14660,""
"1984-03-01","","San Antonio Spurs",98,"Portland Trail Blazers",121,12666,""
"1984-03-02","","Los Angeles Lakers",98,"Atlanta Hawks",94,15413,""
"1984-03-02","","Chicago Bulls",100,"Boston Celtics",104,14529,"at Hartford, CT"
"1984-03-02","","Kansas City Kings",94,"Dallas Mavericks",108,13010,""
"1984-03-02","","New York Knicks",117,"Detroit Pistons",102,18337,""
"1984-03-02","","Golden State Warriors",110,"San Diego Clippers",103,5599,""
"1984-03-02","","Indiana Pacers",90,"Seattle SuperSonics",99,11929,"at Tacoma, WA"
"1984-03-02","","Cleveland Cavaliers",104,"Utah Jazz",110,10495,""
"1984-03-02","","Milwaukee Bucks",98,"Washington Bullets",78,8643,""
"1984-03-03","","Atlanta Hawks",98,"Chicago Bulls",102,8649,""
"1984-03-03","","Utah Jazz",122,"Denver Nuggets",131,10880,""
"1984-03-03","","Houston Rockets",108,"Golden State Warriors",106,1335,""
"1984-03-03","","Dallas Mavericks",103,"Kansas City Kings",105,9776,""
"1984-03-03","","Washington Bullets",90,"New Jersey Nets",100,11518,""
"1984-03-03","","Milwaukee Bucks",111,"New York Knicks",106,17762,""
"1984-03-03","","San Antonio Spurs",106,"Phoenix Suns",120,10875,""
"1984-03-03","","Indiana Pacers",98,"Portland Trail Blazers",118,12666,""
"1984-03-04","","Seattle SuperSonics",93,"Boston Celtics",117,14890,""
"1984-03-04","","Los Angeles Lakers",118,"Detroit Pistons",114,30104,""
"1984-03-04","","Philadelphia 76ers",127,"San Diego Clippers",122,12563,""
"1984-03-05","","Utah Jazz",116,"New Jersey Nets",120,10060,""
"1984-03-06","","Milwaukee Bucks",109,"Atlanta Hawks",104,6275,""
