"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1981-12-01","","Philadelphia 76ers",107,"Atlanta Hawks",98,11411,""
"1981-12-01","","Milwaukee Bucks",126,"Cleveland Cavaliers",110,4076,""
"1981-12-01","","Portland Trail Blazers",121,"Denver Nuggets",113,6791,""
"1981-12-01","","Kansas City Kings",106,"Houston Rockets",104,10127,""
"1981-12-01","","Boston Celtics",87,"Indiana Pacers",90,12634,""
"1981-12-01","","Utah Jazz",86,"Los Angeles Lakers",117,11384,""
"1981-12-01","","Detroit Pistons",100,"New York Knicks",112,9578,""
"1981-12-01","","San Diego Clippers",94,"Phoenix Suns",117,10087,""
"1981-12-01","","Chicago Bulls",87,"Seattle SuperSonics",103,10472,""
"1981-12-01","","San Antonio Spurs",110,"Washington Bullets",99,5583,""
"1981-12-02","","Detroit Pistons",114,"Boston Celtics",115,15320,""
"1981-12-02","","Chicago Bulls",119,"Golden State Warriors",120,8202,""
"1981-12-02","","Portland Trail Blazers",112,"Kansas City Kings",107,8385,""
"1981-12-02","","Cleveland Cavaliers",106,"New Jersey Nets",125,12261,""
"1981-12-02","","San Antonio Spurs",106,"Philadelphia 76ers",101,15016,""
"1981-12-02","","Los Angeles Lakers",96,"Seattle SuperSonics",104,20021,""
"1981-12-02","","Dallas Mavericks",103,"Utah Jazz",114,5257,""
"1981-12-03","","Washington Bullets",114,"New York Knicks",88,8350,""
"1981-12-03","","Denver Nuggets",109,"Phoenix Suns",137,10165,""
"1981-12-03","","Dallas Mavericks",111,"San Diego Clippers",113,3293,""
"1981-12-04","","Philadelphia 76ers",103,"Boston Celtics",111,15320,""
"1981-12-04","","Los Angeles Lakers",126,"Denver Nuggets",117,14562,""
"1981-12-04","","Detroit Pistons",95,"Indiana Pacers",105,15410,""
"1981-12-04","","Seattle SuperSonics",109,"Kansas City Kings",112,7128,""
"1981-12-04","","Atlanta Hawks",80,"Milwaukee Bucks",97,10302,""
"1981-12-04","","Portland Trail Blazers",111,"San Antonio Spurs",127,10472,""
"1981-12-04","","Chicago Bulls",105,"Utah Jazz",101,5480,""
"1981-12-05","","Seattle SuperSonics",92,"Atlanta Hawks",85,6213,""
"1981-12-05","","Denver Nuggets",105,"Dallas Mavericks",109,7620,""
"1981-12-05","","Milwaukee Bucks",111,"Detroit Pistons",108,15289,""
"1981-12-05","","San Diego Clippers",113,"Golden State Warriors",138,8503,""
"1981-12-05","","Portland Trail Blazers",98,"Houston Rockets",110,10067,""
"1981-12-05","","Philadelphia 76ers",114,"New Jersey Nets",105,15826,""
"1981-12-05","","Boston Celtics",83,"New York Knicks",103,18891,""
"1981-12-05","","Utah Jazz",99,"Phoenix Suns",101,10550,""
