"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1981-11-01","","Seattle SuperSonics",94,"Portland Trail Blazers",104,12666,""
"1981-11-03","","Atlanta Hawks",96,"Chicago Bulls",104,7112,""
"1981-11-03","","Cleveland Cavaliers",125,"Dallas Mavericks",110,6981,""
"1981-11-03","","New York Knicks",98,"Houston Rockets",101,10855,""
"1981-11-03","","San Antonio Spurs",88,"Phoenix Suns",111,10888,""
"1981-11-03","","Los Angeles Lakers",100,"Portland Trail Blazers",102,12666,""
"1981-11-03","","Philadelphia 76ers",112,"Washington Bullets",99,12666,""
"1981-11-04","","Chicago Bulls",93,"Boston Celtics",115,15320,""
"1981-11-04","","Houston Rockets",100,"Denver Nuggets",112,7368,""
"1981-11-04","","Portland Trail Blazers",109,"Golden State Warriors",108,7688,""
"1981-11-04","","San Diego Clippers",128,"Kansas City Kings",129,7017,""
"1981-11-04","","Atlanta Hawks",95,"New Jersey Nets",86,12260,""
"1981-11-04","","Indiana Pacers",99,"Philadelphia 76ers",107,11257,""
"1981-11-04","","Cleveland Cavaliers",102,"San Antonio Spurs",128,11276,""
"1981-11-04","","Los Angeles Lakers",106,"Seattle SuperSonics",103,14536,""
"1981-11-05","","New Jersey Nets",103,"Detroit Pistons",109,5116,""
"1981-11-05","","Washington Bullets",90,"Milwaukee Bucks",98,10575,""
"1981-11-05","","Dallas Mavericks",93,"Phoenix Suns",121,10173,""
"1981-11-05","","Golden State Warriors",101,"Utah Jazz",110,6189,""
"1981-11-06","","Indiana Pacers",94,"Boston Celtics",111,15320,""
"1981-11-06","","San Diego Clippers",93,"Chicago Bulls",114,7192,""
"1981-11-06","","New York Knicks",104,"Dallas Mavericks",95,"",""
"1981-11-06","","Houston Rockets",86,"Kansas City Kings",90,7187,""
"1981-11-06","","Phoenix Suns",101,"Los Angeles Lakers",99,13665,""
"1981-11-06","","Atlanta Hawks",106,"Philadelphia 76ers",99,18364,""
"1981-11-06","","Utah Jazz",109,"Portland Trail Blazers",119,12666,""
"1981-11-06","","Denver Nuggets",109,"Seattle SuperSonics",105,11564,""
"1981-11-06","","Detroit Pistons",82,"Washington Bullets",86,6817,""
"1981-11-07","","New Jersey Nets",105,"Chicago Bulls",118,7817,""
"1981-11-07","","Boston Celtics",129,"Detroit Pistons",88,"",""
"1981-11-07","","Denver Nuggets",107,"Golden State Warriors",152,7210,""
"1981-11-07","","Cleveland Cavaliers",96,"Houston Rockets",92,9317,""
"1981-11-07","","San Diego Clippers",102,"Milwaukee Bucks",105,11052,""
"1981-11-07","","New York Knicks",96,"San Antonio Spurs",103,10428,""
"1981-11-07","","Phoenix Suns",87,"Utah Jazz",95,8318,""
"1981-11-08","","Dallas Mavericks",111,"Los Angeles Lakers",121,9870,""
