"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1982-02-02","","Detroit Pistons",106,"Atlanta Hawks",105,6016,""
"1982-02-02","","New Jersey Nets",116,"Chicago Bulls",112,5116,""
"1982-02-02","","New York Knicks",117,"Denver Nuggets",128,10906,""
"1982-02-02","","Los Angeles Lakers",117,"Golden State Warriors",119,13329,""
"1982-02-02","","San Diego Clippers",106,"Houston Rockets",122,8178,""
"1982-02-02","","Boston Celtics",109,"Indiana Pacers",105,13435,""
"1982-02-02","","Kansas City Kings",97,"Portland Trail Blazers",102,12666,""
"1982-02-02","","Dallas Mavericks",98,"San Antonio Spurs",103,7017,""
"1982-02-02","","Cleveland Cavaliers",100,"Washington Bullets",99,6430,""
"1982-02-03","","Indiana Pacers",104,"Cleveland Cavaliers",108,3257,""
"1982-02-03","","San Diego Clippers",113,"Dallas Mavericks",106,6601,""
"1982-02-03","","New York Knicks",98,"Los Angeles Lakers",94,12913,""
"1982-02-03","","Chicago Bulls",98,"Milwaukee Bucks",113,10920,""
"1982-02-03","","Atlanta Hawks",103,"New Jersey Nets",112,13267,""
"1982-02-03","","Washington Bullets",96,"Philadelphia 76ers",122,8709,""
"1982-02-03","","Golden State Warriors",90,"Phoenix Suns",88,11185,""
"1982-02-03","","Kansas City Kings",87,"Seattle SuperSonics",97,14188,""
"1982-02-03","","Portland Trail Blazers",118,"Utah Jazz",122,8925,""
"1982-02-04","","Denver Nuggets",114,"Indiana Pacers",131,7134,""
"1982-02-04","","Phoenix Suns",112,"San Antonio Spurs",118,10838,""
"1982-02-05","","Denver Nuggets",144,"Boston Celtics",145,15320,""
"1982-02-05","","Detroit Pistons",110,"Chicago Bulls",103,14126,""
"1982-02-05","","Seattle SuperSonics",108,"Golden State Warriors",99,13239,""
"1982-02-05","","Phoenix Suns",104,"Houston Rockets",106,11896,""
"1982-02-05","","San Antonio Spurs",102,"Kansas City Kings",109,7505,""
"1982-02-05","","Dallas Mavericks",92,"Milwaukee Bucks",117,11052,""
"1982-02-05","","New Jersey Nets",112,"Philadelphia 76ers",116,10429,""
"1982-02-05","","Utah Jazz",100,"Portland Trail Blazers",121,12666,""
"1982-02-05","","New York Knicks",90,"San Diego Clippers",85,6274,""
"1982-02-05","","Los Angeles Lakers",90,"Washington Bullets",87,19035,""
"1982-02-06","","Cleveland Cavaliers",88,"Atlanta Hawks",87,10094,""
"1982-02-06","","New Jersey Nets",125,"Detroit Pistons",120,12080,""
"1982-02-06","","Dallas Mavericks",95,"Indiana Pacers",89,6680,""
"1982-02-06","","Utah Jazz",103,"Seattle SuperSonics",129,15015,""
"1982-02-07","","Los Angeles Lakers",119,"Boston Celtics",113,15320,""
"1982-02-07","","New Jersey Nets",110,"Cleveland Cavaliers",94,4611,""
"1982-02-07","","San Antonio Spurs",111,"Golden State Warriors",116,10777,""
"1982-02-07","","Houston Rockets",126,"Kansas City Kings",110,7372,""
"1982-02-07","","Phoenix Suns",92,"Milwaukee Bucks",107,11052,""
"1982-02-07","","Chicago Bulls",107,"Philadelphia 76ers",123,9364,""
"1982-02-07","","New York Knicks",98,"Portland Trail Blazers",100,12666,""
"1982-02-07","","San Diego Clippers",97,"Seattle SuperSonics",99,13808,""
"1982-02-07","","Denver Nuggets",124,"Washington Bullets",115,6542,""
"1982-02-09","","Los Angeles Lakers",130,"Atlanta Hawks",117,12913,""
"1982-02-09","","Chicago Bulls",123,"Detroit Pistons",128,3270,""
"1982-02-09","","Milwaukee Bucks",108,"Indiana Pacers",101,6156,""
"1982-02-09","","Washington Bullets",112,"San Antonio Spurs",110,10146,""
"1982-02-09","","Houston Rockets",129,"San Diego Clippers",121,4308,""
"1982-02-09","","New York Knicks",105,"Seattle SuperSonics",114,12035,""
"1982-02-09","","Golden State Warriors",107,"Utah Jazz",123,7807,""
"1982-02-10","","Atlanta Hawks",73,"Chicago Bulls",91,5916,""
"1982-02-10","","Portland Trail Blazers",105,"Cleveland Cavaliers",91,4345,""
"1982-02-10","","Washington Bullets",119,"Dallas Mavericks",102,7019,""
"1982-02-10","","Utah Jazz",151,"Denver Nuggets",148,11502,""
"1982-02-10","","Los Angeles Lakers",102,"Kansas City Kings",125,9580,""
"1982-02-10","","Detroit Pistons",108,"New Jersey Nets",115,14013,""
"1982-02-10","","Indiana Pacers",96,"Philadelphia 76ers",102,9292,""
"1982-02-10","","Boston Celtics",110,"Phoenix Suns",112,14660,""
"1982-02-11","","Cleveland Cavaliers",113,"Detroit Pistons",123,3205,""
"1982-02-11","","Seattle SuperSonics",100,"Houston Rockets",117,14766,""
"1982-02-11","","Portland Trail Blazers",105,"Milwaukee Bucks",116,10290,""
"1982-02-11","","Golden State Warriors",117,"New York Knicks",120,9483,""
"1982-02-12","","Seattle SuperSonics",100,"Dallas Mavericks",103,11030,""
"1982-02-12","","Utah Jazz",129,"Kansas City Kings",114,7263,""
"1982-02-12","","San Antonio Spurs",100,"Los Angeles Lakers",94,17505,""
"1982-02-12","","Golden State Warriors",98,"New Jersey Nets",109,16221,""
"1982-02-12","","Atlanta Hawks",90,"Phoenix Suns",94,12654,""
"1982-02-12","","Boston Celtics",129,"San Diego Clippers",116,13239,""
"1982-02-13","","Milwaukee Bucks",120,"Chicago Bulls",90,8722,""
"1982-02-13","","Indiana Pacers",110,"Cleveland Cavaliers",109,4529,""
"1982-02-13","","San Diego Clippers",129,"Denver Nuggets",146,13833,""
"1982-02-13","","Portland Trail Blazers",128,"Detroit Pistons",120,14199,""
"1982-02-13","","Washington Bullets",104,"Houston Rockets",111,15676,""
"1982-02-13","","Philadelphia 76ers",114,"New York Knicks",107,18528,""
"1982-02-13","","Phoenix Suns",115,"Utah Jazz",120,1147,""
"1982-02-14","","Milwaukee Bucks",125,"Cleveland Cavaliers",97,5719,""
"1982-02-14","","Portland Trail Blazers",91,"Indiana Pacers",107,6045,""
"1982-02-14","","Golden State Warriors",103,"Kansas City Kings",93,6524,""
"1982-02-14","","Boston Celtics",108,"Los Angeles Lakers",103,17505,""
"1982-02-14","","Dallas Mavericks",111,"New Jersey Nets",109,14808,""
"1982-02-14","","New York Knicks",105,"Philadelphia 76ers",117,11840,""
"1982-02-14","","Seattle SuperSonics",94,"San Antonio Spurs",114,11108,""
"1982-02-15","","Denver Nuggets",145,"Utah Jazz",134,10607,""
"1982-02-16","","Phoenix Suns",91,"Chicago Bulls",86,5871,""
"1982-02-16","","Kansas City Kings",106,"Denver Nuggets",119,7203,""
"1982-02-16","","Houston Rockets",109,"Detroit Pistons",111,5370,""
"1982-02-16","","Seattle SuperSonics",101,"Los Angeles Lakers",108,15047,""
"1982-02-16","","Dallas Mavericks",112,"New York Knicks",110,7861,""
"1982-02-16","","Washington Bullets",100,"Portland Trail Blazers",97,12666,""
