"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2012-05-01","19:30","Boston Celtics",87,"Atlanta Hawks",80,19308,""
"2012-05-01","20:00","Philadelphia 76ers",109,"Chicago Bulls",92,22067,""
"2012-05-01","22:30","Denver Nuggets",100,"Los Angeles Lakers",104,18997,""
"2012-05-02","19:00","Utah Jazz",83,"San Antonio Spurs",114,18581,""
"2012-05-02","19:30","Indiana Pacers",97,"Orlando Magic",74,18846,""
"2012-05-02","21:30","Los Angeles Clippers",98,"Memphis Grizzlies",105,18119,""
"2012-05-03","19:00","Miami Heat",87,"New York Knicks",70,19763,""
"2012-05-03","21:30","Oklahoma City Thunder",95,"Dallas Mavericks",79,20640,""
"2012-05-04","19:30","Atlanta Hawks",84,"Boston Celtics",90,18624,""
"2012-05-04","20:00","Chicago Bulls",74,"Philadelphia 76ers",79,20381,""
"2012-05-04","22:30","Los Angeles Lakers",84,"Denver Nuggets",99,19155,""
"2012-05-05","14:00","Indiana Pacers",101,"Orlando Magic",99,18846,""
"2012-05-05","16:30","Memphis Grizzlies",86,"Los Angeles Clippers",87,19060,""
"2012-05-05","19:30","Oklahoma City Thunder",103,"Dallas Mavericks",97,20533,""
"2012-05-05","22:00","San Antonio Spurs",102,"Utah Jazz",90,19911,""
"2012-05-06","13:00","Chicago Bulls",82,"Philadelphia 76ers",89,20412,""
"2012-05-06","15:30","Miami Heat",87,"New York Knicks",89,19763,""
"2012-05-06","19:00","Atlanta Hawks",79,"Boston Celtics",101,18624,""
"2012-05-06","21:30","Los Angeles Lakers",92,"Denver Nuggets",88,19155,""
"2012-05-07","20:00","San Antonio Spurs",87,"Utah Jazz",81,19911,""
"2012-05-07","22:30","Memphis Grizzlies",97,"Los Angeles Clippers",101,19167,""
"2012-05-08","19:00","Orlando Magic",87,"Indiana Pacers",105,18165,""
"2012-05-08","20:00","Boston Celtics",86,"Atlanta Hawks",87,19319,""
"2012-05-08","21:30","Philadelphia 76ers",69,"Chicago Bulls",77,22093,""
"2012-05-08","22:30","Denver Nuggets",102,"Los Angeles Lakers",99,18997,""
"2012-05-09","19:00","New York Knicks",94,"Miami Heat",106,19754,""
"2012-05-09","21:30","Los Angeles Clippers",80,"Memphis Grizzlies",92,18119,""
"2012-05-10","19:00","Chicago Bulls",78,"Philadelphia 76ers",79,20362,""
"2012-05-10","20:00","Atlanta Hawks",80,"Boston Celtics",83,18624,""
"2012-05-10","22:30","Los Angeles Lakers",96,"Denver Nuggets",113,19770,""
"2012-05-11","21:00","Memphis Grizzlies",90,"Los Angeles Clippers",88,19060,""
"2012-05-12","20:00","Philadelphia 76ers",91,"Boston Celtics",92,18624,""
"2012-05-12","22:30","Denver Nuggets",87,"Los Angeles Lakers",96,18997,""
"2012-05-13","13:00","Los Angeles Clippers",82,"Memphis Grizzlies",72,18119,""
"2012-05-13","15:30","Indiana Pacers",86,"Miami Heat",95,19600,""
"2012-05-14","19:00","Philadelphia 76ers",82,"Boston Celtics",81,18624,""
"2012-05-14","21:30","Los Angeles Lakers",90,"Oklahoma City Thunder",119,18203,""
"2012-05-15","19:00","Indiana Pacers",78,"Miami Heat",75,19828,""
"2012-05-15","21:30","Los Angeles Clippers",92,"San Antonio Spurs",108,18581,""
"2012-05-16","19:00","Boston Celtics",107,"Philadelphia 76ers",91,20351,""
"2012-05-16","21:30","Los Angeles Lakers",75,"Oklahoma City Thunder",77,18203,""
"2012-05-17","19:00","Miami Heat",75,"Indiana Pacers",94,18165,""
"2012-05-17","21:30","Los Angeles Clippers",88,"San Antonio Spurs",105,18581,""
"2012-05-18","20:00","Boston Celtics",83,"Philadelphia 76ers",92,20411,""
"2012-05-18","22:30","Oklahoma City Thunder",96,"Los Angeles Lakers",99,18997,""
"2012-05-19","15:30","San Antonio Spurs",96,"Los Angeles Clippers",86,19060,""
"2012-05-19","22:30","Oklahoma City Thunder",103,"Los Angeles Lakers",100,18997,""
"2012-05-20","15:30","Miami Heat",101,"Indiana Pacers",93,18165,""
"2012-05-20","22:30","San Antonio Spurs",102,"Los Angeles Clippers",99,19060,""
"2012-05-21","19:00","Philadelphia 76ers",85,"Boston Celtics",101,18624,""
"2012-05-21","21:30","Los Angeles Lakers",90,"Oklahoma City Thunder",106,18203,""
"2012-05-22","20:00","Indiana Pacers",83,"Miami Heat",115,20097,""
"2012-05-23","20:00","Boston Celtics",75,"Philadelphia 76ers",82,20403,""
"2012-05-24","20:00","Miami Heat",105,"Indiana Pacers",93,18165,""
"2012-05-26","20:00","Philadelphia 76ers",75,"Boston Celtics",85,18624,""
"2012-05-27","20:30","Oklahoma City Thunder",98,"San Antonio Spurs",101,18581,""
"2012-05-28","20:30","Boston Celtics",79,"Miami Heat",93,19912,""
"2012-05-29","21:00","Oklahoma City Thunder",111,"San Antonio Spurs",120,18581,""
"2012-05-30","20:30","Boston Celtics",111,"Miami Heat",115,19973,""
"2012-05-31","21:00","San Antonio Spurs",82,"Oklahoma City Thunder",102,18203,""
