"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2012-02-01","19:00","Washington Wizards",103,"Orlando Magic",109,18846,""
"2012-02-01","19:00","Chicago Bulls",82,"Philadelphia 76ers",98,18325,""
"2012-02-01","19:30","Toronto Raptors",64,"Boston Celtics",100,18624,""
"2012-02-01","19:30","Detroit Pistons",96,"New Jersey Nets",99,10504,""
"2012-02-01","20:00","Oklahoma City Thunder",95,"Dallas Mavericks",86,20316,""
"2012-02-01","20:00","Miami Heat",97,"Milwaukee Bucks",105,16116,""
"2012-02-01","20:00","Indiana Pacers",109,"Minnesota Timberwolves",99,15017,""
"2012-02-01","20:00","Phoenix Suns",120,"New Orleans Hornets",103,13598,""
"2012-02-01","20:30","Houston Rockets",91,"San Antonio Spurs",99,18581,""
"2012-02-01","22:00","Charlotte Bobcats",68,"Portland Trail Blazers",112,20608,""
"2012-02-01","22:30","Los Angeles Clippers",107,"Utah Jazz",105,19637,""
"2012-02-02","19:30","Memphis Grizzlies",96,"Atlanta Hawks",77,14211,""
"2012-02-02","20:00","Chicago Bulls",105,"New York Knicks",102,19763,""
"2012-02-02","20:30","New Orleans Hornets",81,"San Antonio Spurs",93,18082,""
"2012-02-02","22:00","Portland Trail Blazers",92,"Sacramento Kings",95,11740,""
"2012-02-02","22:30","Utah Jazz",101,"Golden State Warriors",119,18123,""
"2012-02-02","22:30","Denver Nuggets",112,"Los Angeles Clippers",91,19223,""
"2012-02-03","19:00","Cleveland Cavaliers",94,"Orlando Magic",102,18933,""
"2012-02-03","19:00","Miami Heat",99,"Philadelphia 76ers",79,20694,""
"2012-02-03","19:00","Washington Wizards",89,"Toronto Raptors",106,16382,""
"2012-02-03","19:30","Milwaukee Bucks",80,"Detroit Pistons",88,13181,""
"2012-02-03","19:30","Minnesota Timberwolves",108,"New Jersey Nets",105,15069,""
"2012-02-03","20:00","New York Knicks",89,"Boston Celtics",91,18624,""
"2012-02-03","20:00","Phoenix Suns",81,"Houston Rockets",99,15941,""
"2012-02-03","20:00","Memphis Grizzlies",94,"Oklahoma City Thunder",101,18203,""
"2012-02-03","20:30","Indiana Pacers",98,"Dallas Mavericks",87,20146,""
"2012-02-03","22:30","Los Angeles Lakers",93,"Denver Nuggets",89,19155,""
"2012-02-04","19:00","Philadelphia 76ers",98,"Atlanta Hawks",87,18012,""
"2012-02-04","19:00","Orlando Magic",85,"Indiana Pacers",81,18165,""
"2012-02-04","19:00","Los Angeles Clippers",107,"Washington Wizards",81,19419,""
"2012-02-04","19:30","Dallas Mavericks",88,"Cleveland Cavaliers",91,17443,""
"2012-02-04","19:30","New Orleans Hornets",87,"Detroit Pistons",89,13174,""
"2012-02-04","19:30","New Jersey Nets",92,"New York Knicks",99,19763,""
"2012-02-04","20:00","Houston Rockets",91,"Minnesota Timberwolves",100,19356,""
"2012-02-04","20:30","Chicago Bulls",113,"Milwaukee Bucks",90,18717,""
"2012-02-04","20:30","Oklahoma City Thunder",96,"San Antonio Spurs",107,18581,""
"2012-02-04","21:00","Charlotte Bobcats",89,"Phoenix Suns",95,14928,""
"2012-02-04","21:00","Los Angeles Lakers",87,"Utah Jazz",96,19642,""
"2012-02-04","22:00","Denver Nuggets",97,"Portland Trail Blazers",117,20583,""
"2012-02-04","22:00","Golden State Warriors",106,"Sacramento Kings",114,16411,""
"2012-02-05","12:00","Memphis Grizzlies",80,"Boston Celtics",98,18624,""
"2012-02-05","13:00","Toronto Raptors",89,"Miami Heat",95,19802,""
"2012-02-06","19:00","Los Angeles Clippers",107,"Orlando Magic",102,18846,""
"2012-02-06","19:00","Los Angeles Lakers",90,"Philadelphia 76ers",95,20064,""
"2012-02-06","19:00","Toronto Raptors",108,"Washington Wizards",111,14687,""
"2012-02-06","19:30","Phoenix Suns",99,"Atlanta Hawks",90,11823,""
"2012-02-06","19:30","Chicago Bulls",108,"New Jersey Nets",87,15327,""
"2012-02-06","19:30","Utah Jazz",88,"New York Knicks",99,19763,""
"2012-02-06","20:00","San Antonio Spurs",89,"Memphis Grizzlies",84,13527,""
"2012-02-06","20:00","Sacramento Kings",100,"New Orleans Hornets",92,13222,""
"2012-02-06","21:00","Houston Rockets",99,"Denver Nuggets",90,14501,""
"2012-02-06","22:00","Oklahoma City Thunder",111,"Portland Trail Blazers",107,20559,""
"2012-02-07","19:00","Utah Jazz",99,"Indiana Pacers",104,11006,""
"2012-02-07","19:30","Charlotte Bobcats",84,"Boston Celtics",94,18624,""
"2012-02-07","19:30","Cleveland Cavaliers",91,"Miami Heat",107,20078,""
"2012-02-07","20:00","Phoenix Suns",107,"Milwaukee Bucks",105,13203,""
"2012-02-07","20:00","Sacramento Kings",84,"Minnesota Timberwolves",86,14073,""
"2012-02-07","22:30","Oklahoma City Thunder",119,"Golden State Warriors",116,17971,""
"2012-02-08","19:00","Los Angeles Clippers",92,"Cleveland Cavaliers",99,17100,""
"2012-02-08","19:00","Miami Heat",89,"Orlando Magic",102,18972,""
"2012-02-08","19:00","San Antonio Spurs",100,"Philadelphia 76ers",90,18070,""
"2012-02-08","19:00","Milwaukee Bucks",105,"Toronto Raptors",99,15291,""
"2012-02-08","19:00","New York Knicks",107,"Washington Wizards",93,17376,""
"2012-02-08","19:30","Indiana Pacers",87,"Atlanta Hawks",97,16288,""
"2012-02-08","19:30","Detroit Pistons",99,"New Jersey Nets",92,10145,""
"2012-02-08","20:00","Minnesota Timberwolves",80,"Memphis Grizzlies",85,13287,""
"2012-02-08","20:00","Chicago Bulls",90,"New Orleans Hornets",67,15456,""
"2012-02-08","21:00","Dallas Mavericks",105,"Denver Nuggets",95,15970,""
"2012-02-08","22:00","Houston Rockets",103,"Portland Trail Blazers",96,20350,""
"2012-02-09","20:00","Los Angeles Lakers",88,"Boston Celtics",87,18624,""
"2012-02-09","21:00","Golden State Warriors",109,"Denver Nuggets",101,14960,""
"2012-02-09","21:00","Houston Rockets",96,"Phoenix Suns",89,16122,""
"2012-02-09","22:30","Oklahoma City Thunder",101,"Sacramento Kings",106,17317,""
"2012-02-10","19:00","Chicago Bulls",95,"Charlotte Bobcats",64,19379,""
"2012-02-10","19:00","Atlanta Hawks",89,"Orlando Magic",87,18846,""
