"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2010-11-01","20:00","Portland Trail Blazers",98,"Chicago Bulls",110,21057,""
"2010-11-01","22:00","Toronto Raptors",108,"Sacramento Kings",111,17317,""
"2010-11-01","22:30","San Antonio Spurs",97,"Los Angeles Clippers",88,14964,""
"2010-11-02","19:00","Atlanta Hawks",100,"Cleveland Cavaliers",88,20562,""
"2010-11-02","19:00","Philadelphia 76ers",115,"Washington Wizards",116,17803,""
"2010-11-02","19:30","Boston Celtics",109,"Detroit Pistons",86,15313,""
"2010-11-02","19:30","Minnesota Timberwolves",97,"Miami Heat",129,19600,""
"2010-11-02","20:00","Portland Trail Blazers",90,"Milwaukee Bucks",76,13087,""
"2010-11-02","22:30","Memphis Grizzlies",105,"Los Angeles Lakers",124,18997,""
"2010-11-03","19:00","Detroit Pistons",85,"Atlanta Hawks",94,13003,""
"2010-11-03","19:00","Charlotte Bobcats",85,"New Jersey Nets",83,11778,""
"2010-11-03","19:00","Minnesota Timberwolves",86,"Orlando Magic",128,18846,""
"2010-11-03","19:00","Indiana Pacers",75,"Philadelphia 76ers",101,12277,""
"2010-11-03","20:00","Milwaukee Bucks",102,"Boston Celtics",105,18624,""
"2010-11-03","20:30","New Orleans Hornets",107,"Houston Rockets",99,13484,""
"2010-11-03","21:00","Dallas Mavericks",102,"Denver Nuggets",101,14159,""
"2010-11-03","21:00","Toronto Raptors",108,"Utah Jazz",125,17802,""
"2010-11-03","22:00","San Antonio Spurs",112,"Phoenix Suns",110,17060,""
"2010-11-03","22:30","Memphis Grizzlies",109,"Golden State Warriors",115,16607,""
"2010-11-03","22:30","Oklahoma City Thunder",92,"Los Angeles Clippers",107,18414,""
"2010-11-03","22:30","Los Angeles Lakers",112,"Sacramento Kings",100,16113,""
"2010-11-04","20:00","New York Knicks",120,"Chicago Bulls",112,21203,""
"2010-11-04","22:30","Oklahoma City Thunder",107,"Portland Trail Blazers",106,20611,""
"2010-11-05","19:00","Milwaukee Bucks",94,"Indiana Pacers",90,14115,""
"2010-11-05","19:00","New Jersey Nets",90,"Orlando Magic",105,18846,""
"2010-11-05","19:00","Cleveland Cavaliers",123,"Philadelphia 76ers",116,10589,""
"2010-11-05","19:30","Charlotte Bobcats",90,"Detroit Pistons",97,13291,""
"2010-11-05","19:30","Washington Wizards",91,"New York Knicks",112,19763,""
