"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2011-02-01","20:00","Washington Wizards",89,"New Orleans Hornets",97,13921,""
"2011-02-01","22:00","San Antonio Spurs",86,"Portland Trail Blazers",99,20364,""
"2011-02-01","22:00","Boston Celtics",95,"Sacramento Kings",90,16482,""
"2011-02-01","22:30","Houston Rockets",106,"Los Angeles Lakers",114,18997,""
"2011-02-02","19:00","Toronto Raptors",87,"Atlanta Hawks",100,14025,""
"2011-02-02","19:00","Indiana Pacers",117,"Cleveland Cavaliers",112,18877,""
"2011-02-02","19:00","Philadelphia 76ers",106,"New Jersey Nets",92,10057,""
"2011-02-02","19:30","Charlotte Bobcats",97,"Detroit Pistons",87,14376,""
"2011-02-02","19:30","Dallas Mavericks",113,"New York Knicks",97,19763,""
"2011-02-02","20:00","Memphis Grizzlies",102,"Minnesota Timberwolves",84,12662,""
"2011-02-02","20:00","New Orleans Hornets",93,"Oklahoma City Thunder",104,17849,""
"2011-02-02","21:00","Portland Trail Blazers",90,"Denver Nuggets",109,15258,""
"2011-02-02","21:00","Milwaukee Bucks",77,"Phoenix Suns",92,16422,""
"2011-02-02","21:00","Houston Rockets",97,"Utah Jazz",96,19619,""
"2011-02-02","22:30","Chicago Bulls",106,"Los Angeles Clippers",88,19368,""
"2011-02-03","20:00","Miami Heat",104,"Orlando Magic",100,18945,""
"2011-02-03","22:30","Milwaukee Bucks",94,"Golden State Warriors",100,18008,""
"2011-02-03","22:30","San Antonio Spurs",89,"Los Angeles Lakers",88,18997,""
"2011-02-04","19:00","Miami Heat",109,"Charlotte Bobcats",97,19592,""
"2011-02-04","19:00","Portland Trail Blazers",87,"Indiana Pacers",100,11778,""
"2011-02-04","19:00","New York Knicks",98,"Philadelphia 76ers",100,18823,""
"2011-02-04","19:00","Minnesota Timberwolves",100,"Toronto Raptors",111,14389,""
"2011-02-04","19:00","Orlando Magic",110,"Washington Wizards",92,18940,""
"2011-02-04","19:30","Los Angeles Clippers",100,"Atlanta Hawks",101,19363,""
"2011-02-04","19:30","New Jersey Nets",82,"Detroit Pistons",92,17304,""
"2011-02-04","20:00","Dallas Mavericks",101,"Boston Celtics",97,18624,""
"2011-02-04","20:00","Cleveland Cavaliers",105,"Memphis Grizzlies",112,11932,""
"2011-02-04","21:00","Oklahoma City Thunder",111,"Phoenix Suns",107,16274,""
"2011-02-04","22:00","San Antonio Spurs",113,"Sacramento Kings",100,15772,""
"2011-02-04","22:30","Utah Jazz",113,"Denver Nuggets",106,19155,""
"2011-02-05","19:00","Dallas Mavericks",101,"Charlotte Bobcats",92,17743,""
"2011-02-05","19:00","Atlanta Hawks",99,"Washington Wizards",92,16256,""
"2011-02-05","19:30","Portland Trail Blazers",111,"Cleveland Cavaliers",105,19975,""
"2011-02-05","20:00","Los Angeles Lakers",101,"New Orleans Hornets",95,18426,""
"2011-02-05","20:30","Memphis Grizzlies",93,"Houston Rockets",95,18195,""
"2011-02-05","20:30","Detroit Pistons",89,"Milwaukee Bucks",78,15791,""
"2011-02-05","20:30","Denver Nuggets",113,"Minnesota Timberwolves",100,15389,""
"2011-02-05","21:00","Oklahoma City Thunder",121,"Utah Jazz",105,19711,""
"2011-02-05","22:30","Chicago Bulls",90,"Golden State Warriors",101,19596,""
"2011-02-06","12:00","Los Angeles Clippers",79,"Miami Heat",97,19702,""
"2011-02-06","12:00","Indiana Pacers",105,"New Jersey Nets",86,13167,""
"2011-02-06","12:00","Philadelphia 76ers",103,"New York Knicks",117,19763,""
"2011-02-06","14:30","Orlando Magic",80,"Boston Celtics",91,18624,""
"2011-02-07","19:00","Boston Celtics",89,"Charlotte Bobcats",94,19081,""
"2011-02-07","20:00","Los Angeles Lakers",93,"Memphis Grizzlies",84,18119,""
"2011-02-07","20:00","Minnesota Timberwolves",104,"New Orleans Hornets",92,13401,""
"2011-02-07","20:30","Cleveland Cavaliers",96,"Dallas Mavericks",99,19875,""
"2011-02-07","21:00","Houston Rockets",108,"Denver Nuggets",103,14595,""
"2011-02-07","22:00","Chicago Bulls",103,"Portland Trail Blazers",109,20534,""
"2011-02-07","22:00","Utah Jazz",107,"Sacramento Kings",104,11509,""
"2011-02-07","22:30","Phoenix Suns",104,"Golden State Warriors",92,18002,""
"2011-02-08","19:00","Philadelphia 76ers",117,"Atlanta Hawks",83,12903,""
"2011-02-08","19:00","Los Angeles Clippers",85,"Orlando Magic",101,18987,""
"2011-02-08","19:30","San Antonio Spurs",100,"Detroit Pistons",89,16132,""
"2011-02-08","19:30","Indiana Pacers",112,"Miami Heat",117,19600,""
"2011-02-08","20:00","Toronto Raptors",74,"Milwaukee Bucks",92,11975,""
"2011-02-08","20:00","Memphis Grizzlies",105,"Oklahoma City Thunder",101,17868,""
"2011-02-08","20:30","Minnesota Timberwolves",112,"Houston Rockets",108,15679,""
"2011-02-09","19:00","Detroit Pistons",103,"Cleveland Cavaliers",94,19475,""
"2011-02-09","19:00","Charlotte Bobcats",103,"Indiana Pacers",104,10268,""
"2011-02-09","19:00","New Orleans Hornets",101,"New Jersey Nets",103,13316,""
"2011-02-09","19:00","Orlando Magic",99,"Philadelphia 76ers",95,12091,""
"2011-02-09","19:00","San Antonio Spurs",111,"Toronto Raptors",100,15867,""
"2011-02-09","19:00","Milwaukee Bucks",85,"Washington Wizards",100,16108,""
"2011-02-09","19:30","Los Angeles Clippers",116,"New York Knicks",108,19763,""
"2011-02-09","21:00","Chicago Bulls",91,"Utah Jazz",86,19911,""
"2011-02-09","22:00","Dallas Mavericks",102,"Sacramento Kings",100,12310,""
"2011-02-09","22:30","Denver Nuggets",114,"Golden State Warriors",116,18430,""
"2011-02-10","20:00","Los Angeles Lakers",92,"Boston Celtics",86,18624,""
"2011-02-10","21:00","Golden State Warriors",88,"Phoenix Suns",112,16731,""
"2011-02-10","22:30","Dallas Mavericks",120,"Denver Nuggets",121,16273,""
"2011-02-11","19:00","New Jersey Nets",94,"Charlotte Bobcats",89,15386,""
"2011-02-11","19:00","Minnesota Timberwolves",105,"Indiana Pacers",116,12559,""
"2011-02-11","19:00","New Orleans Hornets",99,"Orlando Magic",93,18944,""
"2011-02-11","19:00","San Antonio Spurs",71,"Philadelphia 76ers",77,15501,""
"2011-02-11","19:00","Portland Trail Blazers",102,"Toronto Raptors",96,15625,""
"2011-02-11","19:30","Los Angeles Clippers",119,"Cleveland Cavaliers",126,20562,""
"2011-02-11","19:30","Miami Heat",106,"Detroit Pistons",92,22076,""
"2011-02-11","20:00","Milwaukee Bucks",86,"Memphis Grizzlies",89,14749,""
"2011-02-11","20:00","Los Angeles Lakers",113,"New York Knicks",96,19763,""
"2011-02-11","22:30","Phoenix Suns",95,"Utah Jazz",83,19911,""
"2011-02-12","19:00","Charlotte Bobcats",88,"Atlanta Hawks",86,16948,""
"2011-02-12","19:00","New York Knicks",105,"New Jersey Nets",95,18711,""
"2011-02-12","20:00","Philadelphia 76ers",107,"Minnesota Timberwolves",87,17011,""
"2011-02-12","20:00","Chicago Bulls",97,"New Orleans Hornets",88,17831,""
"2011-02-12","20:00","San Antonio Spurs",118,"Washington Wizards",94,20435,""
"2011-02-12","20:30","Dallas Mavericks",106,"Houston Rockets",102,17009,""
"2011-02-12","20:30","Indiana Pacers",103,"Milwaukee Bucks",97,17046,""
"2011-02-12","22:00","Oklahoma City Thunder",99,"Sacramento Kings",97,14987,""
"2011-02-13","13:00","Miami Heat",82,"Boston Celtics",85,18624,""
"2011-02-13","15:30","Los Angeles Lakers",75,"Orlando Magic",89,19193,""
"2011-02-13","18:00","Washington Wizards",115,"Cleveland Cavaliers",100,19154,""
"2011-02-13","18:00","Portland Trail Blazers",105,"Detroit Pistons",100,15257,""
