"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2011-01-01","19:00","Cleveland Cavaliers",91,"Chicago Bulls",100,21416,""
"2011-01-01","19:00","New Orleans Hornets",92,"Washington Wizards",81,16026,""
"2011-01-01","19:30","Golden State Warriors",107,"Miami Heat",114,20254,""
"2011-01-01","20:00","New Jersey Nets",88,"Minnesota Timberwolves",103,12665,""
"2011-01-01","20:30","Oklahoma City Thunder",74,"San Antonio Spurs",101,18581,""
"2011-01-01","21:00","Sacramento Kings",86,"Denver Nuggets",104,17466,""
"2011-01-01","21:00","Dallas Mavericks",87,"Milwaukee Bucks",99,13194,""
"2011-01-01","21:00","Memphis Grizzlies",92,"Utah Jazz",98,19732,""
"2011-01-02","13:00","Indiana Pacers",92,"New York Knicks",98,19763,""
"2011-01-02","15:30","Atlanta Hawks",107,"Los Angeles Clippers",98,16750,""
"2011-01-02","18:00","Boston Celtics",93,"Toronto Raptors",79,19986,""
"2011-01-02","19:00","Dallas Mavericks",104,"Cleveland Cavaliers",95,20562,""
"2011-01-02","21:00","Houston Rockets",85,"Portland Trail Blazers",100,20416,""
"2011-01-02","21:00","Phoenix Suns",89,"Sacramento Kings",94,12500,""
"2011-01-02","21:30","Memphis Grizzlies",104,"Los Angeles Lakers",85,18997,""
"2011-01-03","19:00","Miami Heat",96,"Charlotte Bobcats",82,19233,""
"2011-01-03","19:00","Golden State Warriors",90,"Orlando Magic",110,18846,""
"2011-01-03","19:30","Minnesota Timberwolves",93,"Boston Celtics",96,18624,""
"2011-01-03","20:00","Philadelphia 76ers",77,"New Orleans Hornets",84,13433,""
"2011-01-03","21:00","Houston Rockets",106,"Denver Nuggets",113,17136,""
"2011-01-03","21:00","Detroit Pistons",97,"Utah Jazz",102,19911,""
"2011-01-04","19:30","Milwaukee Bucks",89,"Miami Heat",101,20215,""
"2011-01-04","19:30","San Antonio Spurs",115,"New York Knicks",128,19763,""
"2011-01-04","20:00","Toronto Raptors",91,"Chicago Bulls",111,21290,""
"2011-01-04","20:00","Oklahoma City Thunder",105,"Memphis Grizzlies",110,12765,""
"2011-01-04","20:30","Portland Trail Blazers",81,"Dallas Mavericks",84,19514,""
"2011-01-04","22:00","Atlanta Hawks",108,"Sacramento Kings",102,11472,""
"2011-01-04","22:30","Detroit Pistons",83,"Los Angeles Lakers",108,18997,""
"2011-01-05","19:00","Toronto Raptors",120,"Cleveland Cavaliers",105,20562,""
"2011-01-05","19:00","Chicago Bulls",94,"New Jersey Nets",96,15025,""
"2011-01-05","19:00","Milwaukee Bucks",87,"Orlando Magic",97,18846,""
"2011-01-05","19:00","Washington Wizards",97,"Philadelphia 76ers",109,12434,""
"2011-01-05","19:30","San Antonio Spurs",103,"Boston Celtics",105,18624,""
"2011-01-05","20:00","Charlotte Bobcats",108,"Minnesota Timberwolves",105,14881,""
"2011-01-05","20:00","Golden State Warriors",110,"New Orleans Hornets",103,13532,""
"2011-01-05","20:30","Portland Trail Blazers",103,"Houston Rockets",100,14125,""
"2011-01-05","21:00","Atlanta Hawks",110,"Utah Jazz",87,19911,""
"2011-01-05","22:30","Denver Nuggets",93,"Los Angeles Clippers",106,17540,""
"2011-01-05","22:30","Los Angeles Lakers",99,"Phoenix Suns",95,18105,""
"2011-01-06","20:00","Oklahoma City Thunder",99,"Dallas Mavericks",95,20282,""
"2011-01-06","22:30","Denver Nuggets",102,"Sacramento Kings",122,13184,""
