"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1986-04-01","","Washington Bullets",91,"Atlanta Hawks",107,6835,""
"1986-04-01","","Boston Celtics",123,"Cleveland Cavaliers",105,17495,""
"1986-04-01","","Phoenix Suns",98,"Dallas Mavericks",128,17007,""
"1986-04-01","","Indiana Pacers",108,"Detroit Pistons",116,25816,""
"1986-04-01","","Golden State Warriors",121,"Houston Rockets",125,14803,""
"1986-04-01","","Seattle SuperSonics",104,"Los Angeles Lakers",109,17505,""
"1986-04-01","","Chicago Bulls",107,"Milwaukee Bucks",116,11052,""
"1986-04-01","","New Jersey Nets",111,"New York Knicks",93,11746,""
"1986-04-01","","Denver Nuggets",110,"Portland Trail Blazers",127,12666,""
"1986-04-01","","Sacramento Kings",109,"San Antonio Spurs",99,5371,""
"1986-04-01","","Los Angeles Clippers",113,"Utah Jazz",109,12281,""
"1986-04-02","","Detroit Pistons",106,"Boston Celtics",122,14890,""
"1986-04-02","","Utah Jazz",94,"Los Angeles Clippers",97,8993,""
"1986-04-02","","New York Knicks",87,"Philadelphia 76ers",93,9611,""
"1986-04-02","","Golden State Warriors",101,"Phoenix Suns",110,10383,""
"1986-04-02","","Portland Trail Blazers",121,"Seattle SuperSonics",109,5958,""
"1986-04-03","","Denver Nuggets",114,"Dallas Mavericks",115,17007,""
"1986-04-03","","Chicago Bulls",109,"Indiana Pacers",108,11599,""
"1986-04-03","","Sacramento Kings",105,"Los Angeles Lakers",135,17505,""
"1986-04-03","","Cleveland Cavaliers",93,"Milwaukee Bucks",114,10907,""
"1986-04-03","","Houston Rockets",136,"San Antonio Spurs",110,7219,""
"1986-04-03","19:42","Washington Bullets",120,"New Jersey Nets",108,14378,""
"1986-04-04","","New York Knicks",98,"Boston Celtics",119,14890,""
"1986-04-04","","Milwaukee Bucks",115,"Detroit Pistons",108,28964,""
"1986-04-04","","Cleveland Cavaliers",102,"Philadelphia 76ers",122,10189,""
"1986-04-04","","Houston Rockets",112,"Phoenix Suns",89,12936,""
"1986-04-04","","Atlanta Hawks",129,"Washington Bullets",135,9113,""
"1986-04-05","","Atlanta Hawks",97,"Chicago Bulls",102,17769,""
"1986-04-05","","Seattle SuperSonics",111,"Dallas Mavericks",109,17007,""
"1986-04-05","","Detroit Pistons",115,"Indiana Pacers",106,13837,""
"1986-04-05","","Golden State Warriors",107,"Los Angeles Clippers",106,10832,""
"1986-04-05","","Phoenix Suns",100,"Sacramento Kings",119,10333,""
"1986-04-05","","Portland Trail Blazers",103,"Utah Jazz",114,12629,""
"1986-04-05","19:42","New York Knicks",93,"New Jersey Nets",107,14267,""
"1986-04-06","","Los Angeles Lakers",103,"Houston Rockets",109,16016,""
"1986-04-06","","Boston Celtics",94,"Philadelphia 76ers",95,17941,""
"1986-04-06","","Denver Nuggets",124,"San Antonio Spurs",106,6266,""
"1986-04-06","","Cleveland Cavaliers",95,"Washington Bullets",106,5586,""
"1986-04-07","","Milwaukee Bucks",101,"Chicago Bulls",107,10249,""
"1986-04-07","","Cleveland Cavaliers",104,"Detroit Pistons",128,21793,""
"1986-04-07","","Indiana Pacers",104,"New York Knicks",106,11282,""
"1986-04-07","","Denver Nuggets",131,"Phoenix Suns",123,9185,""
"1986-04-07","","Dallas Mavericks",115,"Sacramento Kings",122,10333,""
"1986-04-08","","Chicago Bulls",118,"Atlanta Hawks",131,8806,""
"1986-04-08","","Dallas Mavericks",115,"Golden State Warriors",129,5452,""
"1986-04-08","","Seattle SuperSonics",95,"Houston Rockets",109,14649,""
"1986-04-08","","Boston Celtics",126,"Milwaukee Bucks",114,11052,""
"1986-04-08","","Detroit Pistons",112,"Philadelphia 76ers",116,12575,""
"1986-04-08","","Los Angeles Lakers",120,"Portland Trail Blazers",114,12666,""
"1986-04-08","","Indiana Pacers",111,"Washington Bullets",104,4043,""
"1986-04-09","","Denver Nuggets",127,"Los Angeles Clippers",132,8931,""
"1986-04-09","","San Antonio Spurs",114,"Phoenix Suns",102,9384,""
"1986-04-09","","Sacramento Kings",113,"Utah Jazz",108,12230,""
"1986-04-09","19:41","Boston Celtics",98,"New Jersey Nets",108,18092,""
"1986-04-10","","New Jersey Nets",117,"Atlanta Hawks",126,9902,""
"1986-04-10","","Milwaukee Bucks",102,"Cleveland Cavaliers",101,6189,""
"1986-04-10","","Phoenix Suns",113,"Denver Nuggets",115,12295,""
"1986-04-10","","Houston Rockets",113,"Los Angeles Lakers",117,17505,""
"1986-04-10","","Los Angeles Clippers",100,"Portland Trail Blazers",115,12666,""
"1986-04-10","","Utah Jazz",119,"Sacramento Kings",108,10333,""
"1986-04-10","","Dallas Mavericks",115,"Seattle SuperSonics",109,10445,""
"1986-04-11","","Cleveland Cavaliers",104,"Boston Celtics",117,14890,""
"1986-04-11","","Washington Bullets",103,"Chicago Bulls",105,18869,""
"1986-04-11","","Portland Trail Blazers",131,"Golden State Warriors",130,6863,""
"1986-04-11","","Detroit Pistons",108,"New York Knicks",95,14022,""
"1986-04-11","","Indiana Pacers",122,"Philadelphia 76ers",130,15177,""
"1986-04-12","","Indiana Pacers",91,"Atlanta Hawks",108,9846,""
"1986-04-12","","Utah Jazz",117,"Denver Nuggets",99,15209,""
"1986-04-12","","Phoenix Suns",110,"Houston Rockets",92,16016,""
"1986-04-12","","Dallas Mavericks",108,"Los Angeles Clippers",115,9894,""
"1986-04-12","","New York Knicks",78,"Milwaukee Bucks",116,11052,""
"1986-04-12","","Los Angeles Lakers",105,"Sacramento Kings",92,10333,""
"1986-04-12","","Golden State Warriors",101,"Seattle SuperSonics",121,12019,""
"1986-04-13","","New Jersey Nets",107,"Boston Celtics",135,14890,""
"1986-04-13","","Chicago Bulls",97,"Cleveland Cavaliers",104,8056,""
"1986-04-13","","Dallas Mavericks",127,"Los Angeles Lakers",104,17505,""
"1986-04-13","","Los Angeles Clippers",99,"Phoenix Suns",118,10217,""
"1986-04-13","","Portland Trail Blazers",118,"San Antonio Spurs",123,6573,""
"1986-04-13","","Philadelphia 76ers",97,"Washington Bullets",98,16242,""
"1986-04-17","","Detroit Pistons",122,"Atlanta Hawks",140,12538,""
"1986-04-17","","Chicago Bulls",104,"Boston Celtics",123,14890,""
"1986-04-17","","Sacramento Kings",87,"Houston Rockets",107,15101,""
"1986-04-17","","San Antonio Spurs",88,"Los Angeles Lakers",135,17505,""
"1986-04-18","","Utah Jazz",93,"Dallas Mavericks",101,17007,""
"1986-04-18","","Portland Trail Blazers",126,"Denver Nuggets",133,13209,""
"1986-04-18","","New Jersey Nets",107,"Milwaukee Bucks",119,11052,""
"1986-04-18","","Washington Bullets",95,"Philadelphia 76ers",94,9148,""
"1986-04-19","","Detroit Pistons",125,"Atlanta Hawks",137,12964,""
"1986-04-19","","Sacramento Kings",103,"Houston Rockets",111,16016,""
"1986-04-19","","San Antonio Spurs",94,"Los Angeles Lakers",122,17505,""
"1986-04-20","","Chicago Bulls",131,"Boston Celtics",135,14890,""
"1986-04-20","","Utah Jazz",106,"Dallas Mavericks",113,17007,""
"1986-04-20","","Portland Trail Blazers",108,"Denver Nuggets",106,11724,""
"1986-04-20","","New Jersey Nets",97,"Milwaukee Bucks",111,11052,""
"1986-04-20","","Washington Bullets",97,"Philadelphia 76ers",102,9057,""
"1986-04-22","","Boston Celtics",122,"Chicago Bulls",104,18968,""
"1986-04-22","","Atlanta Hawks",97,"Detroit Pistons",106,13312,""
"1986-04-22","","Denver Nuggets",115,"Portland Trail Blazers",104,12666,""
"1986-04-22","","Houston Rockets",113,"Sacramento Kings",98,10333,""
"1986-04-22","","Philadelphia 76ers",91,"Washington Bullets",86,17137,""
"1986-04-22","19:45","Milwaukee Bucks",118,"New Jersey Nets",113,7784,""
"1986-04-23","","Los Angeles Lakers",114,"San Antonio Spurs",94,7918,""
