"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1985-12-01","","Chicago Bulls",113,"Los Angeles Lakers",117,17505,""
"1985-12-01","","San Antonio Spurs",117,"Portland Trail Blazers",106,12666,""
"1985-12-02","","Golden State Warriors",100,"Utah Jazz",103,9376,""
"1985-12-03","","Indiana Pacers",98,"Cleveland Cavaliers",84,6070,""
"1985-12-03","","Philadelphia 76ers",127,"Detroit Pistons",107,12502,""
"1985-12-03","","Dallas Mavericks",107,"Golden State Warriors",100,7332,""
"1985-12-03","","Phoenix Suns",112,"Houston Rockets",118,11930,""
"1985-12-03","","Boston Celtics",112,"Milwaukee Bucks",109,11052,""
"1985-12-03","","Denver Nuggets",94,"New York Knicks",111,11884,""
"1985-12-03","","Chicago Bulls",118,"Sacramento Kings",131,10333,""
"1985-12-03","","San Antonio Spurs",103,"Seattle SuperSonics",123,7754,""
"1985-12-03","","Portland Trail Blazers",115,"Washington Bullets",118,4685,""
"1985-12-04","","Portland Trail Blazers",98,"Atlanta Hawks",109,4113,""
"1985-12-04","","Denver Nuggets",119,"Indiana Pacers",105,11838,""
"1985-12-04","","Sacramento Kings",103,"Los Angeles Clippers",128,5472,""
"1985-12-04","","Washington Bullets",110,"Philadelphia 76ers",115,10898,""
"1985-12-04","","Chicago Bulls",99,"Phoenix Suns",100,10369,""
"1985-12-04","","Los Angeles Lakers",131,"Utah Jazz",127,12287,""
"1985-12-04","19:42","Boston Celtics",130,"New Jersey Nets",111,15169,""
"1985-12-05","","Seattle SuperSonics",97,"Cleveland Cavaliers",100,5277,""
"1985-12-05","","San Antonio Spurs",120,"Dallas Mavericks",116,16897,""
"1985-12-05","","New Jersey Nets",111,"Detroit Pistons",113,8248,""
"1985-12-05","","Los Angeles Clippers",104,"Golden State Warriors",121,6263,""
"1985-12-05","","Milwaukee Bucks",105,"New York Knicks",95,12047,""
"1985-12-06","","Milwaukee Bucks",93,"Atlanta Hawks",94,5562,""
"1985-12-06","","Portland Trail Blazers",121,"Boston Celtics",103,14890,""
"1985-12-06","","New York Knicks",83,"Indiana Pacers",107,12001,""
"1985-12-06","","Houston Rockets",112,"Los Angeles Lakers",120,17505,""
"1985-12-06","","Denver Nuggets",123,"Philadelphia 76ers",121,14112,""
"1985-12-06","","Utah Jazz",92,"Phoenix Suns",111,9821,""
"1985-12-06","","Chicago Bulls",131,"San Antonio Spurs",123,13960,""
"1985-12-06","","Seattle SuperSonics",109,"Washington Bullets",115,11031,""
"1985-12-07","","Denver Nuggets",114,"Cleveland Cavaliers",124,7224,""
"1985-12-07","","Golden State Warriors",110,"Dallas Mavericks",120,17007,""
"1985-12-07","","Sacramento Kings",122,"Detroit Pistons",112,12467,""
"1985-12-07","","Chicago Bulls",104,"Houston Rockets",116,14597,""
"1985-12-07","","Utah Jazz",131,"Los Angeles Clippers",91,7273,""
"1985-12-07","19:41","Portland Trail Blazers",106,"New Jersey Nets",118,9947,""
"1985-12-08","","Dallas Mavericks",119,"Los Angeles Lakers",125,15810,""
"1985-12-08","","Seattle SuperSonics",105,"Philadelphia 76ers",100,7313,""
"1985-12-08","","Golden State Warriors",114,"San Antonio Spurs",121,5572,""
"1985-12-08","","Sacramento Kings",89,"Washington Bullets",111,4553,""
"1985-12-10","","Atlanta Hawks",110,"Boston Celtics",114,14493,"at Hartford, CT"
"1985-12-10","","San Antonio Spurs",109,"Chicago Bulls",107,7892,""
"1985-12-10","","Detroit Pistons",130,"Cleveland Cavaliers",120,6789,""
"1985-12-10","","Utah Jazz",105,"Houston Rockets",134,12839,""
"1985-12-10","","Dallas Mavericks",118,"Los Angeles Clippers",120,5394,""
"1985-12-10","","Seattle SuperSonics",98,"Milwaukee Bucks",117,9541,""
"1985-12-10","","Indiana Pacers",64,"New York Knicks",82,11442,""
"1985-12-10","","Golden State Warriors",92,"Portland Trail Blazers",94,12666,""
"1985-12-10","19:40","Sacramento Kings",100,"New Jersey Nets",106,9018,""
"1985-12-11","","Seattle SuperSonics",97,"Atlanta Hawks",105,4039,""
"1985-12-11","","Sacramento Kings",101,"Boston Celtics",118,14890,""
"1985-12-11","","Los Angeles Clippers",95,"Denver Nuggets",134,8494,""
"1985-12-11","","Washington Bullets",108,"Detroit Pistons",100,8314,""
"1985-12-11","","Phoenix Suns",123,"Golden State Warriors",113,6795,""
"1985-12-11","","San Antonio Spurs",101,"Indiana Pacers",114,6605,""
"1985-12-11","","Cleveland Cavaliers",110,"Philadelphia 76ers",125,7468,""
"1985-12-11","","Portland Trail Blazers",111,"Utah Jazz",119,10037,""
"1985-12-12","","Philadelphia 76ers",102,"Chicago Bulls",106,11123,""
"1985-12-12","","Dallas Mavericks",120,"Houston Rockets",123,12497,""
"1985-12-12","","Phoenix Suns",102,"Los Angeles Lakers",127,14558,""
"1985-12-12","","New Jersey Nets",108,"New York Knicks",85,13506,""
"1985-12-12","","Milwaukee Bucks",108,"Washington Bullets",110,4643,""
"1985-12-13","","Los Angeles Lakers",120,"Denver Nuggets",124,17022,""
"1985-12-13","","San Antonio Spurs",119,"Detroit Pistons",113,11142,""
"1985-12-13","","Portland Trail Blazers",127,"Golden State Warriors",124,11792,""
"1985-12-13","","Atlanta Hawks",89,"Indiana Pacers",109,10725,""
"1985-12-13","","Cleveland Cavaliers",128,"Milwaukee Bucks",124,11052,""
"1985-12-13","","Los Angeles Clippers",95,"Seattle SuperSonics",114,5860,""
"1985-12-14","","Philadelphia 76ers",103,"Atlanta Hawks",107,9638,""
"1985-12-14","","Sacramento Kings",108,"Chicago Bulls",103,8823,""
"1985-12-14","","Boston Celtics",99,"Cleveland Cavaliers",109,15349,""
"1985-12-14","","Denver Nuggets",100,"Dallas Mavericks",127,17007,""
"1985-12-14","","Phoenix Suns",114,"Los Angeles Clippers",92,5889,""
