"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1986-03-01","","San Antonio Spurs",108,"Atlanta Hawks",116,8638,""
"1986-03-01","","Golden State Warriors",110,"Dallas Mavericks",119,17007,""
"1986-03-01","","Philadelphia 76ers",118,"Denver Nuggets",107,17022,""
"1986-03-01","","New Jersey Nets",102,"New York Knicks",100,19147,""
"1986-03-01","","Los Angeles Lakers",106,"Phoenix Suns",123,14013,""
"1986-03-01","","Houston Rockets",112,"Portland Trail Blazers",117,12666,""
"1986-03-01","","Sacramento Kings",94,"Utah Jazz",110,12452,""
"1986-03-02","","Detroit Pistons",109,"Boston Celtics",129,14890,""
"1986-03-02","","Indiana Pacers",129,"Los Angeles Clippers",112,6106,""
"1986-03-02","","Milwaukee Bucks",104,"Washington Bullets",125,10089,""
"1986-03-03","","Golden State Warriors",117,"Los Angeles Lakers",127,16045,""
"1986-03-03","","New York Knicks",108,"Milwaukee Bucks",115,10459,""
"1986-03-03","","Dallas Mavericks",139,"Phoenix Suns",138,10135,""
"1986-03-03","","Houston Rockets",105,"Seattle SuperSonics",118,6108,""
"1986-03-04","","Philadelphia 76ers",121,"Atlanta Hawks",128,13315,""
"1986-03-04","","Boston Celtics",106,"Chicago Bulls",94,14172,""
"1986-03-04","","Houston Rockets",115,"Denver Nuggets",128,17022,""
"1986-03-04","","New Jersey Nets",103,"Detroit Pistons",120,11450,""
"1986-03-04","","San Antonio Spurs",126,"Golden State Warriors",129,6068,""
"1986-03-04","","Cleveland Cavaliers",101,"Los Angeles Clippers",106,6856,""
"1986-03-04","","Washington Bullets",83,"New York Knicks",119,12161,""
"1986-03-04","","Indiana Pacers",99,"Portland Trail Blazers",102,12666,""
"1986-03-04","","Utah Jazz",92,"Sacramento Kings",94,10333,""
"1986-03-05","","Chicago Bulls",97,"Boston Celtics",108,14890,""
"1986-03-05","","Utah Jazz",84,"Los Angeles Lakers",130,16640,""
"1986-03-05","","Atlanta Hawks",122,"Philadelphia 76ers",114,15192,""
"1986-03-05","","Cleveland Cavaliers",115,"Phoenix Suns",100,9725,""
"1986-03-05","","Indiana Pacers",120,"Seattle SuperSonics",112,5177,""
"1986-03-05","19:40","Milwaukee Bucks",119,"New Jersey Nets",106,10222,""
"1986-03-06","","Los Angeles Lakers",112,"Golden State Warriors",111,15011,""
"1986-03-06","","Sacramento Kings",105,"Houston Rockets",116,12802,""
"1986-03-06","","Dallas Mavericks",131,"Los Angeles Clippers",113,8188,""
"1986-03-06","","New York Knicks",111,"Washington Bullets",113,11830,""
"1986-03-07","","New York Knicks",108,"Boston Celtics",115,14890,""
"1986-03-07","","Atlanta Hawks",112,"Chicago Bulls",108,12022,""
"1986-03-07","","Indiana Pacers",117,"Denver Nuggets",134,13360,""
"1986-03-07","","Philadelphia 76ers",95,"Milwaukee Bucks",125,11052,""
"1986-03-07","","Utah Jazz",105,"Phoenix Suns",103,12788,""
"1986-03-07","","Dallas Mavericks",114,"Portland Trail Blazers",125,12666,""
"1986-03-07","","Los Angeles Clippers",126,"San Antonio Spurs",142,6795,""
"1986-03-07","","Cleveland Cavaliers",106,"Seattle SuperSonics",120,6136,""
"1986-03-07","19:39","Detroit Pistons",104,"New Jersey Nets",102,12797,""
"1986-03-08","","Milwaukee Bucks",109,"Atlanta Hawks",111,15822,""
