"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1981-02-03","","Philadelphia 76ers",97,"Atlanta Hawks",93,11616,""
"1981-02-03","","Kansas City Kings",121,"Dallas Mavericks",100,5335,""
"1981-02-03","","Denver Nuggets",128,"Houston Rockets",135,9578,""
"1981-02-03","","Indiana Pacers",108,"Milwaukee Bucks",99,11052,""
"1981-02-03","","San Diego Clippers",98,"New York Knicks",101,9969,""
"1981-02-03","","Washington Bullets",104,"Portland Trail Blazers",111,12666,""
"1981-02-03","","Detroit Pistons",99,"San Antonio Spurs",102,8616,""
"1981-02-04","","Chicago Bulls",109,"Cleveland Cavaliers",96,4573,""
"1981-02-04","","San Antonio Spurs",135,"Denver Nuggets",132,9117,""
"1981-02-04","","Portland Trail Blazers",100,"Golden State Warriors",115,10465,""
"1981-02-04","","Dallas Mavericks",68,"Houston Rockets",116,8353,""
"1981-02-04","","Los Angeles Lakers",102,"Indiana Pacers",96,15966,""
"1981-02-04","","Detroit Pistons",90,"Kansas City Kings",91,11009,""
"1981-02-04","","San Diego Clippers",110,"New Jersey Nets",102,6888,""
"1981-02-04","","Boston Celtics",104,"Philadelphia 76ers",107,18276,""
"1981-02-04","","Utah Jazz",89,"Phoenix Suns",114,11571,""
"1981-02-04","","Washington Bullets",99,"Seattle SuperSonics",108,13656,""
"1981-02-05","","Boston Celtics",103,"Milwaukee Bucks",113,11052,""
"1981-02-06","","Indiana Pacers",98,"Boston Celtics",111,15320,""
"1981-02-06","","New York Knicks",112,"Chicago Bulls",94,10247,""
"1981-02-06","","Milwaukee Bucks",103,"Cleveland Cavaliers",99,7179,""
"1981-02-06","","Atlanta Hawks",100,"Dallas Mavericks",98,6882,""
"1981-02-06","","Los Angeles Lakers",111,"Detroit Pistons",102,12205,""
"1981-02-06","","Washington Bullets",116,"Golden State Warriors",110,8958,""
"1981-02-06","","San Diego Clippers",113,"Philadelphia 76ers",129,10105,""
"1981-02-06","","Houston Rockets",99,"Phoenix Suns",112,12090,""
"1981-02-06","","Portland Trail Blazers",96,"San Antonio Spurs",122,11342,""
"1981-02-06","","Kansas City Kings",102,"Seattle SuperSonics",92,14228,""
"1981-02-06","","Denver Nuggets",120,"Utah Jazz",116,8037,""
"1981-02-07","","Detroit Pistons",90,"Chicago Bulls",98,9442,""
"1981-02-07","","Golden State Warriors",125,"Denver Nuggets",135,10453,""
"1981-02-07","","Atlanta Hawks",81,"Houston Rockets",87,8723,""
"1981-02-07","","Cleveland Cavaliers",96,"Indiana Pacers",99,11319,""
"1981-02-07","","New Jersey Nets",106,"New York Knicks",113,12138,""
"1981-02-07","","Utah Jazz",89,"Seattle SuperSonics",96,17888,""
"1981-02-08","","San Diego Clippers",107,"Boston Celtics",123,15320,""
"1981-02-08","","Indiana Pacers",124,"Detroit Pistons",101,3629,""
"1981-02-08","","Utah Jazz",101,"Golden State Warriors",107,8362,""
"1981-02-08","","Chicago Bulls",109,"Milwaukee Bucks",128,11052,""
"1981-02-08","","New York Knicks",116,"New Jersey Nets",102,8925,""
"1981-02-08","","Los Angeles Lakers",99,"Philadelphia 76ers",102,18276,""
"1981-02-08","","Washington Bullets",107,"Phoenix Suns",113,12396,""
"1981-02-08","","Kansas City Kings",123,"Portland Trail Blazers",129,12666,""
"1981-02-08","","Dallas Mavericks",98,"San Antonio Spurs",102,8918,""
"1981-02-08","","Denver Nuggets",112,"Seattle SuperSonics",133,13849,""
"1981-02-10","","Golden State Warriors",108,"Atlanta Hawks",116,8715,""
"1981-02-10","","Kansas City Kings",115,"Chicago Bulls",116,4647,""
"1981-02-10","","Detroit Pistons",101,"Dallas Mavericks",95,5047,""
"1981-02-10","","Washington Bullets",115,"Denver Nuggets",110,7794,""
"1981-02-10","","Phoenix Suns",107,"San Diego Clippers",93,8798,""
"1981-02-10","","Boston Celtics",107,"Seattle SuperSonics",108,17011,""
"1981-02-11","","San Antonio Spurs",89,"Houston Rockets",108,8295,""
"1981-02-11","","Milwaukee Bucks",107,"Indiana Pacers",101,11817,""
"1981-02-11","","Utah Jazz",87,"Kansas City Kings",99,8145,""
"1981-02-11","","Boston Celtics",105,"Los Angeles Lakers",91,17505,""
"1981-02-11","","Chicago Bulls",133,"New Jersey Nets",135,6934,""
"1981-02-11","","Cleveland Cavaliers",120,"Philadelphia 76ers",122,8993,""
"1981-02-11","","Dallas Mavericks",97,"Phoenix Suns",119,10357,""
"1981-02-12","","New York Knicks",122,"Cleveland Cavaliers",111,4639,""
"1981-02-12","","Seattle SuperSonics",112,"Portland Trail Blazers",109,12666,""
"1981-02-12","","Atlanta Hawks",109,"San Antonio Spurs",110,8604,""
"1981-02-13","","Portland Trail Blazers",143,"Denver Nuggets",162,11781,""
"1981-02-13","","Los Angeles Lakers",114,"Houston Rockets",105,13985,""
"1981-02-13","","Atlanta Hawks",106,"Kansas City Kings",113,8065,""
"1981-02-13","","Golden State Warriors",110,"Milwaukee Bucks",106,11052,""
"1981-02-13","","Indiana Pacers",100,"New Jersey Nets",103,7829,""
"1981-02-13","","Detroit Pistons",92,"New York Knicks",120,9636,""
"1981-02-13","","Washington Bullets",104,"Philadelphia 76ers",102,13974,""
"1981-02-13","","San Diego Clippers",94,"Phoenix Suns",110,10826,""
"1981-02-13","","Boston Celtics",89,"Utah Jazz",104,10050,""
"1981-02-14","","Seattle SuperSonics",117,"Chicago Bulls",134,8350,""
"1981-02-14","","Golden State Warriors",90,"Cleveland Cavaliers",108,6957,""
"1981-02-14","","San Antonio Spurs",107,"Dallas Mavericks",99,9826,""
"1981-02-14","","Washington Bullets",103,"Detroit Pistons",105,8141,""
"1981-02-14","","Milwaukee Bucks",117,"Houston Rockets",112,10568,""
"1981-02-15","","Boston Celtics",120,"Denver Nuggets",118,16992,""
"1981-02-15","","Chicago Bulls",107,"Indiana Pacers",113,10513,""
"1981-02-15","","Seattle SuperSonics",105,"Kansas City Kings",107,9116,""
"1981-02-15","","Dallas Mavericks",99,"Los Angeles Lakers",107,11920,""
"1981-02-15","","Golden State Warriors",132,"New Jersey Nets",134,7758,""
"1981-02-15","","Atlanta Hawks",98,"Philadelphia 76ers",116,13303,""
"1981-02-15","","New York Knicks",115,"Phoenix Suns",101,12660,""
"1981-02-15","","Utah Jazz",84,"Portland Trail Blazers",118,12666,""
"1981-02-15","","Milwaukee Bucks",108,"San Antonio Spurs",110,11738,""
"1981-02-17","","Detroit Pistons",108,"Cleveland Cavaliers",109,4161,""
"1981-02-17","","Milwaukee Bucks",114,"Dallas Mavericks",106,7068,""
"1981-02-17","","New York Knicks",87,"Los Angeles Lakers",96,13279,""
"1981-02-17","","Golden State Warriors",109,"Phoenix Suns",118,11433,""
"1981-02-17","","Boston Celtics",128,"San Antonio Spurs",116,13847,""
"1981-02-17","","Chicago Bulls",95,"San Diego Clippers",128,6384,""
"1981-02-17","","Seattle SuperSonics",101,"Utah Jazz",98,6612,""
"1981-02-17","","Portland Trail Blazers",124,"Washington Bullets",104,7737,""
"1981-02-18","","Chicago Bulls",100,"Golden State Warriors",103,10317,""
"1981-02-18","","Atlanta Hawks",99,"Indiana Pacers",96,7377,""
"1981-02-18","","Boston Celtics",113,"Kansas City Kings",114,11810,""
"1981-02-18","","Cleveland Cavaliers",108,"New Jersey Nets",110,7296,""
"1981-02-18","","Detroit Pistons",97,"Philadelphia 76ers",111,8851,""
"1981-02-18","","New York Knicks",105,"Seattle SuperSonics",103,14749,""
"1981-02-19","","San Antonio Spurs",104,"Cleveland Cavaliers",118,5574,""
"1981-02-19","","Phoenix Suns",126,"Denver Nuggets",127,15252,""
"1981-02-19","","Portland Trail Blazers",115,"Detroit Pistons",106,3107,""
"1981-02-19","","Houston Rockets",99,"San Diego Clippers",116,5787,""
"1981-02-19","","Philadelphia 76ers",108,"Washington Bullets",129,19035,""
"1981-02-20","","San Diego Clippers",115,"Golden State Warriors",114,10808,""
"1981-02-20","","San Antonio Spurs",106,"Indiana Pacers",109,10419,""
"1981-02-20","","Milwaukee Bucks",109,"Kansas City Kings",112,11046,""
"1981-02-20","","Houston Rockets",110,"Los Angeles Lakers",107,14470,""
"1981-02-20","","Portland Trail Blazers",113,"New Jersey Nets",123,8224,""
"1981-02-20","","Washington Bullets",112,"New York Knicks",124,11092,""
"1981-02-20","","Dallas Mavericks",109,"Philadelphia 76ers",117,10642,""
"1981-02-20","","Phoenix Suns",111,"Seattle SuperSonics",112,21407,""
"1981-02-20","","Chicago Bulls",92,"Utah Jazz",84,7282,""
"1981-02-21","","Atlanta Hawks",118,"Cleveland Cavaliers",105,8231,""
"1981-02-21","","Kansas City Kings",109,"Denver Nuggets",129,13691,""
"1981-02-21","","Boston Celtics",130,"Detroit Pistons",119,13043,""
"1981-02-22","","Atlanta Hawks",121,"Chicago Bulls",116,7109,""
"1981-02-22","","Kansas City Kings",96,"Golden State Warriors",104,9533,""
"1981-02-22","","Portland Trail Blazers",113,"Indiana Pacers",109,8894,""
"1981-02-22","","Dallas Mavericks",132,"New Jersey Nets",109,7849,""
"1981-02-22","","Los Angeles Lakers",96,"New York Knicks",93,19591,""
"1981-02-22","","Philadelphia 76ers",110,"Phoenix Suns",116,12660,""
"1981-02-22","","Denver Nuggets",129,"San Antonio Spurs",133,8668,""
"1981-02-22","","Utah Jazz",93,"San Diego Clippers",108,7837,""
"1981-02-22","","Houston Rockets",111,"Seattle SuperSonics",96,18529,""
"1981-02-22","","Milwaukee Bucks",102,"Washington Bullets",93,9823,""
"1981-02-23","","Houston Rockets",106,"Utah Jazz",102,6147,""
"1981-02-24","","New York Knicks",120,"Atlanta Hawks",117,7054,""
"1981-02-24","","Los Angeles Lakers",107,"Chicago Bulls",97,16518,""
"1981-02-24","","Seattle SuperSonics",102,"Dallas Mavericks",84,6525,""
"1981-02-24","","New Jersey Nets",123,"Denver Nuggets",140,9023,""
"1981-02-24","","San Diego Clippers",121,"Portland Trail Blazers",107,12666,""
"1981-02-24","","Golden State Warriors",126,"San Antonio Spurs",131,9163,""
"1981-02-25","","Cleveland Cavaliers",103,"Boston Celtics",124,15320,""
"1981-02-25","","Indiana Pacers",100,"Houston Rockets",101,13121,""
"1981-02-25","","Los Angeles Lakers",108,"Milwaukee Bucks",126,11052,""
"1981-02-25","","Philadelphia 76ers",107,"San Diego Clippers",95,13841,""
"1981-02-25","","New Jersey Nets",106,"Utah Jazz",132,5510,""
"1981-02-25","","New York Knicks",105,"Washington Bullets",120,12015,""
"1981-02-26","","Dallas Mavericks",102,"Kansas City Kings",105,8701,""
"1981-02-26","","Seattle SuperSonics",113,"San Antonio Spurs",123,10865,""
"1981-02-27","","Boston Celtics",132,"Atlanta Hawks",102,11897,""
"1981-02-27","","Washington Bullets",100,"Chicago Bulls",112,11512,""
"1981-02-27","","Indiana Pacers",118,"Dallas Mavericks",111,7359,""
"1981-02-27","","Golden State Warriors",130,"Denver Nuggets",137,9658,""
"1981-02-27","","Cleveland Cavaliers",109,"Detroit Pistons",118,5003,""
"1981-02-27","","Seattle SuperSonics",92,"Houston Rockets",96,13947,""
"1981-02-27","","New Jersey Nets",103,"Los Angeles Lakers",107,17505,""
"1981-02-27","","Phoenix Suns",117,"Portland Trail Blazers",121,12666,""
"1981-02-27","","Philadelphia 76ers",87,"Utah Jazz",83,12449,""
"1981-02-28","","San Diego Clippers",104,"Houston Rockets",103,10383,""
"1981-02-28","","Golden State Warriors",110,"Kansas City Kings",101,8498,""
"1981-02-28","","Chicago Bulls",101,"New York Knicks",97,12757,""
