"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1981-01-01","","Utah Jazz",103,"Houston Rockets",117,7136,""
"1981-01-01","","Denver Nuggets",119,"Portland Trail Blazers",122,12666,""
"1981-01-01","","Boston Celtics",88,"San Diego Clippers",85,12872,""
"1981-01-02","","Indiana Pacers",109,"Atlanta Hawks",106,8233,""
"1981-01-02","","Houston Rockets",124,"Dallas Mavericks",120,7872,""
"1981-01-02","","Phoenix Suns",133,"Denver Nuggets",132,10514,""
"1981-01-02","","New York Knicks",100,"Detroit Pistons",102,6043,""
"1981-01-02","","Boston Celtics",106,"Golden State Warriors",121,13239,""
"1981-01-02","","Utah Jazz",95,"Kansas City Kings",101,8167,""
"1981-01-02","","Cleveland Cavaliers",111,"New Jersey Nets",105,7147,""
"1981-01-02","","Los Angeles Lakers",112,"San Antonio Spurs",118,14722,""
"1981-01-02","","Philadelphia 76ers",120,"Seattle SuperSonics",117,23654,""
"1981-01-02","","Chicago Bulls",92,"Washington Bullets",82,7485,""
"1981-01-03","","San Antonio Spurs",119,"Chicago Bulls",111,14572,""
"1981-01-03","","Washington Bullets",112,"Cleveland Cavaliers",132,3902,""
"1981-01-03","","Philadelphia 76ers",119,"Golden State Warriors",105,13239,""
"1981-01-03","","Denver Nuggets",134,"Houston Rockets",132,8160,""
"1981-01-03","","San Diego Clippers",104,"Indiana Pacers",128,8614,""
"1981-01-03","","Atlanta Hawks",95,"New York Knicks",131,12487,""
"1981-01-03","","Portland Trail Blazers",103,"Utah Jazz",109,7940,""
"1981-01-04","","San Diego Clippers",95,"Milwaukee Bucks",128,11052,""
"1981-01-04","","Indiana Pacers",113,"New Jersey Nets",104,7931,""
"1981-01-04","","Boston Celtics",120,"Portland Trail Blazers",111,12666,""
"1981-01-05","","Dallas Mavericks",89,"Seattle SuperSonics",103,12210,""
"1981-01-06","","Phoenix Suns",113,"Atlanta Hawks",106,7496,""
"1981-01-06","","San Diego Clippers",93,"Chicago Bulls",108,6046,""
"1981-01-06","","Washington Bullets",98,"Los Angeles Lakers",107,11033,""
"1981-01-06","","New Jersey Nets",86,"Milwaukee Bucks",102,11052,""
"1981-01-06","","San Antonio Spurs",113,"New York Knicks",108,13381,""
"1981-01-06","","Detroit Pistons",90,"Portland Trail Blazers",110,12666,""
"1981-01-07","","Phoenix Suns",90,"Boston Celtics",108,15320,""
"1981-01-07","","Utah Jazz",121,"Denver Nuggets",117,8735,""
"1981-01-07","","Dallas Mavericks",111,"Golden State Warriors",109,7246,""
"1981-01-07","","Kansas City Kings",114,"Houston Rockets",108,8220,""
"1981-01-07","","New Jersey Nets",103,"Indiana Pacers",112,6291,""
"1981-01-07","","San Antonio Spurs",102,"Philadelphia 76ers",135,10999,""
"1981-01-07","","Detroit Pistons",94,"Seattle SuperSonics",99,12799,""
"1981-01-08","","Washington Bullets",118,"Kansas City Kings",136,7324,""
"1981-01-08","","Atlanta Hawks",95,"Milwaukee Bucks",98,11052,""
"1981-01-08","","Indiana Pacers",116,"New York Knicks",115,10143,""
"1981-01-08","","Dallas Mavericks",97,"Utah Jazz",99,7239,""
"1981-01-09","","Cleveland Cavaliers",108,"Atlanta Hawks",107,9398,""
"1981-01-09","","Chicago Bulls",111,"Boston Celtics",117,15320,""
"1981-01-09","","Seattle SuperSonics",87,"Los Angeles Lakers",92,12596,""
"1981-01-09","","Phoenix Suns",112,"New Jersey Nets",95,8305,""
"1981-01-09","","Houston Rockets",94,"Philadelphia 76ers",107,11432,""
"1981-01-09","","Portland Trail Blazers",86,"San Antonio Spurs",102,12204,""
"1981-01-09","","Denver Nuggets",130,"San Diego Clippers",116,4560,""
"1981-01-10","","Philadelphia 76ers",117,"Chicago Bulls",102,18809,""
"1981-01-10","","New York Knicks",104,"Cleveland Cavaliers",99,6321,""
"1981-01-10","","Washington Bullets",106,"Dallas Mavericks",94,8021,""
"1981-01-10","","Detroit Pistons",103,"Golden State Warriors",105,8389,""
"1981-01-10","","Portland Trail Blazers",105,"Houston Rockets",106,8642,""
"1981-01-10","","Milwaukee Bucks",102,"Indiana Pacers",106,14505,""
"1981-01-10","","Boston Celtics",117,"New Jersey Nets",115,8774,""
"1981-01-10","","Denver Nuggets",116,"Seattle SuperSonics",119,18645,""
"1981-01-10","","Kansas City Kings",99,"Utah Jazz",92,9553,""
"1981-01-11","","San Diego Clippers",115,"Kansas City Kings",105,7493,""
"1981-01-11","","Detroit Pistons",108,"Los Angeles Lakers",117,11195,""
"1981-01-11","","Phoenix Suns",109,"Milwaukee Bucks",123,11052,""
"1981-01-11","","Washington Bullets",106,"San Antonio Spurs",137,8032,""
"1981-01-11","","Golden State Warriors",106,"Seattle SuperSonics",98,14580,""
"1981-01-13","","Los Angeles Lakers",108,"Cleveland Cavaliers",104,7316,""
"1981-01-13","","Chicago Bulls",106,"Dallas Mavericks",112,5771,""
"1981-01-13","","Atlanta Hawks",132,"Denver Nuggets",135,8483,""
"1981-01-13","","Milwaukee Bucks",119,"Detroit Pistons",96,4178,""
"1981-01-13","","Boston Celtics",93,"New York Knicks",89,18520,""
"1981-01-13","","Seattle SuperSonics",99,"Phoenix Suns",104,12506,""
"1981-01-14","","Cleveland Cavaliers",113,"Boston Celtics",120,15320,""
"1981-01-14","","Utah Jazz",110,"Golden State Warriors",107,10793,""
"1981-01-14","","Chicago Bulls",105,"Houston Rockets",109,7261,""
"1981-01-14","","Detroit Pistons",99,"Indiana Pacers",101,7237,""
"1981-01-14","","Portland Trail Blazers",110,"Kansas City Kings",91,6791,""
"1981-01-14","","New Jersey Nets",105,"Philadelphia 76ers",110,5896,""
"1981-01-14","","Denver Nuggets",102,"Phoenix Suns",128,11330,""
"1981-01-14","","New York Knicks",105,"San Antonio Spurs",116,11429,""
"1981-01-14","","Atlanta Hawks",85,"San Diego Clippers",106,4463,""
