"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1981-04-01","","Kansas City Kings",98,"Portland Trail Blazers",97,12666,""
"1981-04-01","","Houston Rockets",111,"Los Angeles Lakers",107,15517,""
"1981-04-02","","Philadelphia 76ers",96,"Indiana Pacers",85,8921,""
"1981-04-03","","New York Knicks",114,"Chicago Bulls",115,19901,""
"1981-04-03","","Los Angeles Lakers",111,"Houston Rockets",106,16121,""
"1981-04-03","","Portland Trail Blazers",124,"Kansas City Kings",119,11088,""
"1981-04-05","","Chicago Bulls",109,"Boston Celtics",121,15320,""
"1981-04-05","","Houston Rockets",89,"Los Angeles Lakers",86,14813,""
"1981-04-05","","Milwaukee Bucks",122,"Philadelphia 76ers",125,9727,""
"1981-04-05","","Kansas City Kings",104,"Portland Trail Blazers",95,12666,""
"1981-04-07","","Kansas City Kings",80,"Phoenix Suns",102,12660,""
"1981-04-07","","Houston Rockets",107,"San Antonio Spurs",98,13319,""
"1981-04-07","","Milwaukee Bucks",109,"Philadelphia 76ers",99,15259,""
"1981-04-07","","Chicago Bulls",97,"Boston Celtics",106,15320,""
"1981-04-08","","Kansas City Kings",88,"Phoenix Suns",83,12660,""
"1981-04-08","","Houston Rockets",113,"San Antonio Spurs",125,12128,""
"1981-04-10","","Boston Celtics",113,"Chicago Bulls",107,19995,""
"1981-04-10","","San Antonio Spurs",99,"Houston Rockets",112,16121,""
"1981-04-10","","Phoenix Suns",92,"Kansas City Kings",93,13776,""
"1981-04-10","","Philadelphia 76ers",108,"Milwaukee Bucks",103,11052,""
"1981-04-12","","Philadelphia 76ers",98,"Milwaukee Bucks",109,11052,""
"1981-04-12","","San Antonio Spurs",114,"Houston Rockets",112,16121,""
"1981-04-12","","Boston Celtics",109,"Chicago Bulls",103,18249,""
"1981-04-12","","Phoenix Suns",95,"Kansas City Kings",102,11089,""
"1981-04-14","","Houston Rockets",123,"San Antonio Spurs",117,16114,""
"1981-04-15","","San Antonio Spurs",101,"Houston Rockets",96,16121,""
"1981-04-15","","Milwaukee Bucks",99,"Philadelphia 76ers",116,15384,""
"1981-04-15","","Kansas City Kings",89,"Phoenix Suns",101,12660,""
"1981-04-17","","Phoenix Suns",81,"Kansas City Kings",76,15232,""
"1981-04-17","","Philadelphia 76ers",86,"Milwaukee Bucks",109,11052,""
"1981-04-17","","Houston Rockets",105,"San Antonio Spurs",100,16114,""
"1981-04-19","","Kansas City Kings",95,"Phoenix Suns",88,12660,""
"1981-04-19","","Milwaukee Bucks",98,"Philadelphia 76ers",99,6704,""
"1981-04-21","","Philadelphia 76ers",105,"Boston Celtics",104,15320,""
"1981-04-21","","Houston Rockets",97,"Kansas City Kings",78,13885,""
"1981-04-22","","Philadelphia 76ers",99,"Boston Celtics",118,15320,""
"1981-04-22","","Houston Rockets",79,"Kansas City Kings",88,14326,""
"1981-04-24","","Kansas City Kings",88,"Houston Rockets",92,16121,""
"1981-04-24","","Boston Celtics",100,"Philadelphia 76ers",110,18276,""
"1981-04-26","","Kansas City Kings",89,"Houston Rockets",100,16121,""
"1981-04-26","","Boston Celtics",105,"Philadelphia 76ers",107,18276,""
"1981-04-29","","Philadelphia 76ers",109,"Boston Celtics",111,15320,""
"1981-04-29","","Houston Rockets",97,"Kansas City Kings",88,14640,""
