"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1980-12-02","","Philadelphia 76ers",108,"Atlanta Hawks",112,8873,""
"1980-12-02","","Cleveland Cavaliers",109,"Dallas Mavericks",102,5117,""
"1980-12-02","","Chicago Bulls",129,"Denver Nuggets",124,7581,""
"1980-12-02","","Boston Celtics",94,"Detroit Pistons",85,4327,""
"1980-12-02","","Utah Jazz",108,"Milwaukee Bucks",119,11052,""
"1980-12-02","","Indiana Pacers",113,"New York Knicks",96,10291,""
"1980-12-02","","New Jersey Nets",118,"Portland Trail Blazers",105,12666,""
"1980-12-02","","Phoenix Suns",122,"San Antonio Spurs",107,9112,""
"1980-12-02","","Kansas City Kings",103,"Washington Bullets",107,5981,""
"1980-12-03","","Atlanta Hawks",101,"Boston Celtics",106,12513,""
"1980-12-03","","New Jersey Nets",108,"Golden State Warriors",131,6870,""
"1980-12-03","","Cleveland Cavaliers",109,"Houston Rockets",118,6887,""
"1980-12-03","","Washington Bullets",115,"Indiana Pacers",128,6575,""
"1980-12-03","","Phoenix Suns",100,"Kansas City Kings",103,7719,""
"1980-12-03","","San Diego Clippers",120,"Los Angeles Lakers",114,9346,""
"1980-12-03","","New York Knicks",98,"Philadelphia 76ers",104,9792,""
"1980-12-03","","Chicago Bulls",105,"Seattle SuperSonics",113,14124,""
"1980-12-04","","Cleveland Cavaliers",100,"San Antonio Spurs",130,6833,""
"1980-12-04","","Portland Trail Blazers",103,"San Diego Clippers",100,4632,""
"1980-12-04","","Denver Nuggets",118,"Utah Jazz",122,5234,""
"1980-12-05","","Dallas Mavericks",87,"Boston Celtics",97,14351,""
"1980-12-05","","Golden State Warriors",119,"Denver Nuggets",114,7737,""
"1980-12-05","","Houston Rockets",100,"Kansas City Kings",108,6982,""
"1980-12-05","","Indiana Pacers",100,"Milwaukee Bucks",102,11052,""
"1980-12-05","","Atlanta Hawks",100,"Philadelphia 76ers",104,10390,""
"1980-12-05","","New Jersey Nets",90,"Phoenix Suns",88,11876,""
"1980-12-05","","Chicago Bulls",115,"Portland Trail Blazers",116,12666,""
"1980-12-05","","Detroit Pistons",92,"Washington Bullets",103,5147,""
"1980-12-06","","Dallas Mavericks",104,"Atlanta Hawks",110,7347,""
"1980-12-06","","Detroit Pistons",100,"Cleveland Cavaliers",101,5562,""
"1980-12-06","","Los Angeles Lakers",103,"Golden State Warriors",119,13329,""
"1980-12-06","","Denver Nuggets",108,"Houston Rockets",111,8234,""
"1980-12-06","","Kansas City Kings",88,"Indiana Pacers",107,7099,""
"1980-12-06","","Milwaukee Bucks",94,"New York Knicks",104,16313,""
"1980-12-06","","Seattle SuperSonics",108,"Utah Jazz",98,7413,""
"1980-12-07","","Washington Bullets",113,"Boston Celtics",103,11430,"at Hartford, CT"
"1980-12-07","","Utah Jazz",100,"Los Angeles Lakers",113,11564,""
"1980-12-07","","Golden State Warriors",88,"Phoenix Suns",106,11449,""
"1980-12-07","","San Antonio Spurs",115,"Portland Trail Blazers",116,12666,""
"1980-12-07","","New Jersey Nets",95,"San Diego Clippers",98,4378,""
"1980-12-08","","San Antonio Spurs",99,"Seattle SuperSonics",104,12633,""
"1980-12-09","","San Diego Clippers",87,"Atlanta Hawks",114,6989,""
"1980-12-09","","Milwaukee Bucks",89,"Boston Celtics",112,15320,""
"1980-12-09","","Phoenix Suns",123,"Chicago Bulls",108,8245,""
"1980-12-09","","Philadelphia 76ers",96,"Cleveland Cavaliers",83,5829,""
"1980-12-09","","Los Angeles Lakers",103,"Dallas Mavericks",92,9313,""
"1980-12-09","","Washington Bullets",104,"New York Knicks",107,10177,""
"1980-12-09","","Seattle SuperSonics",98,"Portland Trail Blazers",111,12666,""
"1980-12-09","","San Antonio Spurs",115,"Utah Jazz",90,5808,""
"1980-12-10","","Dallas Mavericks",107,"Denver Nuggets",116,7768,""
"1980-12-10","","Atlanta Hawks",100,"Detroit Pistons",92,4110,""
"1980-12-10","","Seattle SuperSonics",108,"Golden State Warriors",103,10770,""
"1980-12-10","","Los Angeles Lakers",109,"Houston Rockets",108,10632,""
"1980-12-10","","Phoenix Suns",90,"Indiana Pacers",102,9140,""
"1980-12-10","","San Diego Clippers",100,"Kansas City Kings",112,6018,""
"1980-12-10","","New York Knicks",106,"New Jersey Nets",104,8052,""
"1980-12-10","","Chicago Bulls",100,"Philadelphia 76ers",113,13871,""
"1980-12-10","","Boston Celtics",101,"Washington Bullets",99,11718,""
"1980-12-11","","Indiana Pacers",103,"Cleveland Cavaliers",100,3046,""
"1980-12-11","","New York Knicks",107,"Milwaukee Bucks",119,11052,""
"1980-12-11","","Kansas City Kings",104,"San Antonio Spurs",122,7491,""
"1980-12-12","","New Jersey Nets",104,"Boston Celtics",119,12687,""
"1980-12-12","","Utah Jazz",98,"Chicago Bulls",118,11479,""
"1980-12-12","","San Diego Clippers",109,"Dallas Mavericks",112,6457,""
"1980-12-12","","Cleveland Cavaliers",95,"Detroit Pistons",101,3352,""
"1980-12-12","","Washington Bullets",79,"Philadelphia 76ers",95,10432,""
"1980-12-12","","Houston Rockets",100,"Portland Trail Blazers",106,12666,""
"1980-12-12","","Los Angeles Lakers",113,"Seattle SuperSonics",107,22448,""
"1980-12-13","","Milwaukee Bucks",119,"Atlanta Hawks",122,9575,""
"1980-12-13","","Boston Celtics",106,"Chicago Bulls",95,11518,""
"1980-12-13","","Utah Jazz",103,"Cleveland Cavaliers",110,4152,""
"1980-12-13","","Houston Rockets",99,"Golden State Warriors",97,7362,""
"1980-12-13","","Dallas Mavericks",107,"Kansas City Kings",114,5578,""
