"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1993-03-01","","Boston Celtics",95,"Detroit Pistons",99,21454,""
"1993-03-01","","Philadelphia 76ers",118,"Golden State Warriors",131,15025,""
"1993-03-01","","Charlotte Hornets",110,"Utah Jazz",107,19911,""
"1993-03-02","","Los Angeles Lakers",115,"Denver Nuggets",127,17022,""
"1993-03-02","","San Antonio Spurs",95,"Indiana Pacers",109,11467,""
"1993-03-02","","Houston Rockets",99,"Los Angeles Clippers",83,11008,""
"1993-03-02","","Dallas Mavericks",86,"Milwaukee Bucks",120,13794,""
"1993-03-02","","Chicago Bulls",87,"New Jersey Nets",80,20049,""
"1993-03-02","","Atlanta Hawks",98,"New York Knicks",107,19763,""
"1993-03-02","","Minnesota Timberwolves",89,"Orlando Magic",108,15151,""
"1993-03-02","","Phoenix Suns",97,"Portland Trail Blazers",102,12888,""
"1993-03-02","","Cleveland Cavaliers",105,"Seattle SuperSonics",108,14664,""
"1993-03-03","","San Antonio Spurs",91,"Boston Celtics",132,14890,""
"1993-03-03","","Dallas Mavericks",97,"Chicago Bulls",125,18062,""
"1993-03-03","","Utah Jazz",106,"Detroit Pistons",98,21454,""
"1993-03-03","","Los Angeles Lakers",117,"Golden State Warriors",111,15025,""
"1993-03-03","","Washington Bullets",106,"Miami Heat",125,14839,""
"1993-03-03","","Philadelphia 76ers",115,"Phoenix Suns",125,19023,""
"1993-03-03","","Houston Rockets",89,"Sacramento Kings",86,17317,""
"1993-03-04","","Portland Trail Blazers",88,"Denver Nuggets",103,15177,""
"1993-03-04","","Atlanta Hawks",111,"Indiana Pacers",136,10160,""
"1993-03-04","","Cleveland Cavaliers",103,"Minnesota Timberwolves",95,17854,""
"1993-03-04","","Orlando Magic",97,"New Jersey Nets",116,20049,""
"1993-03-04","","Utah Jazz",111,"New York Knicks",125,19763,""
"1993-03-04","","Charlotte Hornets",112,"Seattle SuperSonics",138,14789,""
"1993-03-04","","Los Angeles Clippers",117,"Washington Bullets",98,5834,""
"1993-03-05","","Detroit Pistons",101,"Boston Celtics",105,14890,""
"1993-03-05","","San Antonio Spurs",107,"Chicago Bulls",102,18676,""
"1993-03-05","","Houston Rockets",105,"Dallas Mavericks",86,14450,""
"1993-03-05","","Philadelphia 76ers",97,"Los Angeles Lakers",101,14531,""
"1993-03-05","","Los Angeles Clippers",105,"Miami Heat",109,15008,""
"1993-03-05","","Orlando Magic",91,"Milwaukee Bucks",109,18633,""
"1993-03-05","","Sacramento Kings",122,"Phoenix Suns",130,19023,""
"1993-03-05","","Charlotte Hornets",94,"Portland Trail Blazers",92,12888,""
"1993-03-06","","Utah Jazz",118,"Atlanta Hawks",139,14550,""
"1993-03-06","","Phoenix Suns",109,"Dallas Mavericks",102,17502,""
"1993-03-06","","Sacramento Kings",102,"Houston Rockets",119,14551,""
"1993-03-06","","San Antonio Spurs",105,"Minnesota Timberwolves",106,18844,""
"1993-03-06","","Denver Nuggets",90,"New Jersey Nets",117,20049,""
"1993-03-06","","Philadelphia 76ers",93,"Seattle SuperSonics",149,14689,""
"1993-03-07","","Cleveland Cavaliers",88,"Boston Celtics",96,14890,""
"1993-03-07","","Portland Trail Blazers",113,"Golden State Warriors",96,15025,""
"1993-03-07","","Charlotte Hornets",105,"Los Angeles Lakers",101,16989,""
"1993-03-07","","Indiana Pacers",99,"Miami Heat",114,15008,""
"1993-03-07","","Detroit Pistons",98,"Milwaukee Bucks",91,18236,""
"1993-03-07","","Los Angeles Clippers",95,"Orlando Magic",112,15151,""
"1993-03-08","","Los Angeles Clippers",113,"Atlanta Hawks",121,8296,""
"1993-03-08","","Denver Nuggets",107,"Cleveland Cavaliers",122,18298,""
"1993-03-08","","Seattle SuperSonics",99,"Indiana Pacers",105,10519,""
"1993-03-08","","Philadelphia 76ers",92,"Minnesota Timberwolves",83,17832,""
"1993-03-08","","Orlando Magic",107,"New York Knicks",109,19763,""
"1993-03-09","","Washington Bullets",104,"Charlotte Hornets",124,23698,""
"1993-03-09","","Seattle SuperSonics",83,"Chicago Bulls",86,18531,""
"1993-03-09","","Los Angeles Lakers",123,"Detroit Pistons",121,21454,""
"1993-03-09","","Miami Heat",94,"Houston Rockets",104,13351,""
"1993-03-09","","Atlanta Hawks",117,"Milwaukee Bucks",103,16805,""
"1993-03-09","","Phoenix Suns",128,"Sacramento Kings",108,17317,""
"1993-03-09","","Dallas Mavericks",84,"San Antonio Spurs",119,16057,""
"1993-03-09","","Minnesota Timberwolves",107,"Utah Jazz",116,19911,""
"1993-03-10","","Portland Trail Blazers",124,"Dallas Mavericks",96,11822,""
"1993-03-10","","New Jersey Nets",109,"Los Angeles Clippers",98,11528,""
"1993-03-10","","Los Angeles Lakers",104,"New York Knicks",110,19763,""
"1993-03-10","","Indiana Pacers",106,"Orlando Magic",119,15151,""
"1993-03-10","","Boston Celtics",104,"Philadelphia 76ers",100,13726,""
"1993-03-10","","Golden State Warriors",100,"Phoenix Suns",111,19023,""
"1993-03-10","","Denver Nuggets",126,"Washington Bullets",112,18756,""
"1993-03-11","","Charlotte Hornets",99,"Cleveland Cavaliers",118,19354,""
"1993-03-11","","Denver Nuggets",104,"Detroit Pistons",112,21454,""
"1993-03-11","","New Jersey Nets",103,"Golden State Warriors",91,15025,""
"1993-03-11","","Portland Trail Blazers",91,"Houston Rockets",104,16611,""
"1993-03-11","","Chicago Bulls",95,"Miami Heat",97,15008,""
"1993-03-11","","Seattle SuperSonics",116,"Milwaukee Bucks",105,14816,""
"1993-03-11","","Minnesota Timberwolves",95,"Sacramento Kings",109,17317,""
"1993-03-12","","Orlando Magic",92,"Atlanta Hawks",110,16510,""
"1993-03-12","","Milwaukee Bucks",115,"Boston Celtics",109,14890,""
"1993-03-12","","Charlotte Hornets",108,"Chicago Bulls",123,18676,""
