"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1993-04-01","","Milwaukee Bucks",115,"Houston Rockets",121,13082,""
"1993-04-01","","Miami Heat",82,"New Jersey Nets",95,12324,""
"1993-04-01","","Cleveland Cavaliers",83,"New York Knicks",91,19763,""
"1993-04-01","","Charlotte Hornets",102,"Orlando Magic",93,15151,""
"1993-04-01","","Sacramento Kings",117,"Washington Bullets",97,7910,""
"1993-04-02","","Phoenix Suns",118,"Boston Celtics",114,14890,""
"1993-04-02","","Cleveland Cavaliers",113,"Charlotte Hornets",114,23698,""
"1993-04-02","","New Jersey Nets",105,"Chicago Bulls",118,18676,""
"1993-04-02","","Golden State Warriors",134,"Dallas Mavericks",93,16722,""
"1993-04-02","","Milwaukee Bucks",107,"Denver Nuggets",116,15970,""
"1993-04-02","","Sacramento Kings",100,"Detroit Pistons",109,21454,""
"1993-04-02","","Orlando Magic",102,"Indiana Pacers",118,16530,""
"1993-04-02","","Atlanta Hawks",99,"Los Angeles Clippers",111,15485,""
"1993-04-02","","New York Knicks",123,"Miami Heat",107,15008,""
"1993-04-02","","Portland Trail Blazers",96,"Philadelphia 76ers",91,13108,""
"1993-04-02","","Minnesota Timberwolves",101,"San Antonio Spurs",108,16057,""
"1993-04-03","","Golden State Warriors",111,"Houston Rockets",118,14767,""
"1993-04-03","","Atlanta Hawks",105,"Seattle SuperSonics",129,14621,""
"1993-04-03","","Portland Trail Blazers",102,"Washington Bullets",114,18756,""
"1993-04-04","","Chicago Bulls",101,"Boston Celtics",89,14890,""
"1993-04-04","","New Jersey Nets",99,"Cleveland Cavaliers",105,20273,""
"1993-04-04","","Minnesota Timberwolves",94,"Denver Nuggets",120,16461,""
"1993-04-04","","Phoenix Suns",110,"Indiana Pacers",100,16530,""
"1993-04-04","","Dallas Mavericks",115,"Los Angeles Clippers",119,12021,""
"1993-04-04","","Utah Jazz",111,"Los Angeles Lakers",99,15593,""
"1993-04-04","","Orlando Magic",106,"Miami Heat",124,15008,""
"1993-04-04","","Sacramento Kings",102,"Philadelphia 76ers",112,8345,""
"1993-04-04","","New York Knicks",108,"San Antonio Spurs",103,16057,""
"1993-04-06","","New York Knicks",104,"Atlanta Hawks",109,12744,""
"1993-04-06","","Miami Heat",100,"Cleveland Cavaliers",115,19137,""
"1993-04-06","","Washington Bullets",79,"Detroit Pistons",91,21454,""
"1993-04-06","","Los Angeles Clippers",101,"Houston Rockets",114,13283,""
"1993-04-06","","Chicago Bulls",109,"Milwaukee Bucks",113,18633,""
"1993-04-06","","Indiana Pacers",98,"New Jersey Nets",85,14902,""
"1993-04-06","","Philadelphia 76ers",90,"Orlando Magic",116,15151,""
"1993-04-06","","Los Angeles Lakers",114,"Phoenix Suns",115,19023,""
"1993-04-06","","Utah Jazz",95,"Portland Trail Blazers",110,12888,""
"1993-04-06","","Denver Nuggets",101,"Sacramento Kings",100,17317,""
"1993-04-06","","Golden State Warriors",125,"San Antonio Spurs",111,16057,""
"1993-04-06","","Dallas Mavericks",109,"Seattle SuperSonics",107,13503,""
"1993-04-07","","Orlando Magic",109,"Charlotte Hornets",96,23698,""
"1993-04-07","","Indiana Pacers",113,"Minnesota Timberwolves",105,17815,""
"1993-04-07","","Philadelphia 76ers",98,"Washington Bullets",90,6904,""
"1993-04-08","","Los Angeles Lakers",116,"Golden State Warriors",122,15025,""
"1993-04-08","","Miami Heat",117,"Milwaukee Bucks",92,15487,""
"1993-04-08","","Detroit Pistons",100,"New Jersey Nets",98,20049,""
"1993-04-08","","Boston Celtics",88,"New York Knicks",110,19763,""
"1993-04-08","","Dallas Mavericks",107,"Portland Trail Blazers",126,12888,""
"1993-04-08","","Phoenix Suns",123,"Sacramento Kings",114,17317,""
"1993-04-08","","Los Angeles Clippers",108,"San Antonio Spurs",112,16057,""
"1993-04-08","","Houston Rockets",95,"Utah Jazz",90,19911,""
"1993-04-09","","Chicago Bulls",88,"Atlanta Hawks",87,16510,""
"1993-04-09","","Detroit Pistons",105,"Boston Celtics",90,14890,""
"1993-04-09","","Washington Bullets",95,"Cleveland Cavaliers",114,19383,""
"1993-04-09","","Portland Trail Blazers",109,"Los Angeles Lakers",105,15956,""
"1993-04-09","","Orlando Magic",95,"Minnesota Timberwolves",92,19006,""
"1993-04-09","","Charlotte Hornets",122,"Philadelphia 76ers",113,15233,""
