"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1992-11-06","","New York Knicks",106,"Atlanta Hawks",94,16389,""
"1992-11-06","","Minnesota Timberwolves",92,"Boston Celtics",113,14890,""
"1992-11-06","","Washington Bullets",119,"Charlotte Hornets",126,23698,""
"1992-11-06","","Chicago Bulls",101,"Cleveland Cavaliers",96,20273,""
"1992-11-06","","Milwaukee Bucks",86,"Detroit Pistons",81,21454,""
"1992-11-06","","Seattle SuperSonics",111,"Houston Rockets",94,14544,"at Yokohama, Japan"
"1992-11-06","","Los Angeles Lakers",114,"Los Angeles Clippers",112,15989,""
"1992-11-06","","Miami Heat",100,"Orlando Magic",110,15151,""
"1992-11-06","","New Jersey Nets",114,"Philadelphia 76ers",111,12608,""
"1992-11-06","","San Antonio Spurs",106,"Sacramento Kings",114,17317,""
"1992-11-06","","Golden State Warriors",129,"Utah Jazz",114,19911,""
"1992-11-07","","Atlanta Hawks",100,"Chicago Bulls",99,18676,""
"1992-11-07","","Utah Jazz",122,"Dallas Mavericks",106,12514,""
"1992-11-07","","San Antonio Spurs",121,"Denver Nuggets",125,17022,""
"1992-11-07","","Detroit Pistons",89,"Indiana Pacers",87,16183,""
"1992-11-07","","New Jersey Nets",94,"Miami Heat",106,15008,""
"1992-11-07","","Boston Celtics",88,"Milwaukee Bucks",124,17892,""
"1992-11-07","","Golden State Warriors",121,"Minnesota Timberwolves",119,19006,""
"1992-11-07","","Philadelphia 76ers",85,"New York Knicks",89,19763,""
"1992-11-07","","Los Angeles Clippers",105,"Phoenix Suns",111,19023,""
"1992-11-07","","Houston Rockets",85,"Seattle SuperSonics",89,14544,"at Yokohama, Japan"
"1992-11-07","","Orlando Magic",103,"Washington Bullets",98,18756,""
"1992-11-08","","Charlotte Hornets",107,"Cleveland Cavaliers",127,16009,""
"1992-11-08","","Sacramento Kings",124,"Los Angeles Lakers",114,15021,""
"1992-11-08","","Denver Nuggets",104,"Portland Trail Blazers",123,12888,""
"1992-11-09","","Indiana Pacers",97,"Chicago Bulls",102,18084,""
"1992-11-10","","Washington Bullets",92,"Cleveland Cavaliers",131,13055,""
"1992-11-10","","Utah Jazz",118,"Denver Nuggets",109,10456,""
"1992-11-10","","Los Angeles Lakers",107,"Golden State Warriors",106,15025,""
"1992-11-10","","Boston Celtics",106,"Miami Heat",110,15008,""
"1992-11-10","","Dallas Mavericks",104,"Minnesota Timberwolves",118,18202,""
"1992-11-10","","New Jersey Nets",96,"New York Knicks",99,19763,""
"1992-11-10","","Charlotte Hornets",112,"Orlando Magic",108,15151,""
"1992-11-10","","Phoenix Suns",89,"Portland Trail Blazers",100,12888,""
"1992-11-10","","Los Angeles Clippers",97,"Sacramento Kings",99,17317,""
"1992-11-10","","Milwaukee Bucks",98,"San Antonio Spurs",104,16057,""
"1992-11-11","","Boston Celtics",109,"Charlotte Hornets",99,23698,""
"1992-11-11","","Detroit Pistons",96,"Chicago Bulls",98,18676,""
"1992-11-11","","Milwaukee Bucks",124,"Dallas Mavericks",116,11276,""
"1992-11-11","","Atlanta Hawks",82,"Houston Rockets",101,10125,""
"1992-11-11","","Philadelphia 76ers",114,"Indiana Pacers",120,10007,""
"1992-11-11","","Sacramento Kings",101,"Los Angeles Clippers",109,9236,""
"1992-11-12","","Miami Heat",88,"Detroit Pistons",95,21454,""
"1992-11-12","","Cleveland Cavaliers",126,"Golden State Warriors",122,15025,""
"1992-11-12","","Minnesota Timberwolves",88,"New Jersey Nets",84,14226,""
"1992-11-12","","Washington Bullets",100,"Orlando Magic",127,15151,""
"1992-11-12","","Atlanta Hawks",104,"San Antonio Spurs",97,16057,""
"1992-11-12","","Los Angeles Lakers",102,"Seattle SuperSonics",114,14419,""
"1992-11-12","","Phoenix Suns",102,"Utah Jazz",91,19911,""
"1992-11-13","","Philadelphia 76ers",126,"Boston Celtics",115,14890,""
"1992-11-13","","Charlotte Hornets",109,"Indiana Pacers",110,13209,""
"1992-11-13","","Los Angeles Clippers",124,"Los Angeles Lakers",98,14555,""
"1992-11-13","","Chicago Bulls",101,"Milwaukee Bucks",96,18633,""
"1992-11-13","","Cleveland Cavaliers",109,"Portland Trail Blazers",115,12888,""
"1992-11-13","","New York Knicks",104,"Washington Bullets",106,18756,""
"1992-11-14","","Miami Heat",104,"Charlotte Hornets",95,23698,""
"1992-11-14","","Denver Nuggets",84,"Chicago Bulls",117,18676,""
"1992-11-14","","Atlanta Hawks",105,"Dallas Mavericks",113,13488,""
"1992-11-14","","Indiana Pacers",104,"Detroit Pistons",100,21454,""
"1992-11-14","","Portland Trail Blazers",130,"Golden State Warriors",116,15025,""
