"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2006-02-01","19:00","New Jersey Nets",85,"Cleveland Cavaliers",91,19460,""
"2006-02-01","19:00","Los Angeles Lakers",79,"Indiana Pacers",105,16127,""
"2006-02-01","19:00","Los Angeles Clippers",106,"Orlando Magic",94,15066,""
"2006-02-01","19:00","Washington Wizards",112,"Toronto Raptors",117,13640,""
"2006-02-01","19:30","Phoenix Suns",102,"Boston Celtics",94,15019,""
"2006-02-01","19:30","Atlanta Hawks",102,"Charlotte Bobcats",92,14411,""
"2006-02-01","19:30","Minnesota Timberwolves",74,"Detroit Pistons",90,22076,""
"2006-02-01","20:00","Dallas Mavericks",81,"Memphis Grizzlies",80,15817,""
"2006-02-01","20:00","Chicago Bulls",95,"New Orleans/Oklahoma City Hornets",100,19163,""
"2006-02-01","20:30","Milwaukee Bucks",84,"Houston Rockets",86,13028,""
"2006-02-01","21:00","Denver Nuggets",90,"Utah Jazz",103,17571,""
"2006-02-01","22:00","San Antonio Spurs",86,"Portland Trail Blazers",82,16638,""
"2006-02-01","22:00","Golden State Warriors",107,"Seattle SuperSonics",111,14703,""
"2006-02-02","20:00","Cleveland Cavaliers",73,"Miami Heat",101,20168,""
"2006-02-02","22:30","San Antonio Spurs",89,"Golden State Warriors",86,17223,""
"2006-02-03","19:00","Orlando Magic",94,"Atlanta Hawks",96,13259,""
"2006-02-03","19:00","New York Knicks",90,"Toronto Raptors",104,15858,""
"2006-02-03","19:30","Los Angeles Clippers",98,"Boston Celtics",81,17157,""
"2006-02-03","19:30","Los Angeles Lakers",102,"Charlotte Bobcats",112,19026,""
"2006-02-03","20:00","Detroit Pistons",87,"Philadelphia 76ers",80,20010,""
"2006-02-03","20:30","Seattle SuperSonics",77,"Houston Rockets",100,15176,""
"2006-02-03","21:00","Sacramento Kings",79,"Utah Jazz",89,19113,""
"2006-02-03","22:30","Minnesota Timberwolves",85,"Portland Trail Blazers",89,15004,""
"2006-02-04","13:00","Miami Heat",92,"New Jersey Nets",105,19268,""
