"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2005-12-01","20:00","San Antonio Spurs",92,"Dallas Mavericks",90,20076,""
"2005-12-01","22:30","Los Angeles Lakers",105,"Utah Jazz",101,18008,""
"2005-12-02","19:00","Toronto Raptors",102,"Atlanta Hawks",101,12261,""
"2005-12-02","19:00","Milwaukee Bucks",105,"Washington Wizards",102,20173,""
"2005-12-02","19:30","Chicago Bulls",106,"Boston Celtics",102,14393,""
"2005-12-02","20:00","New York Knicks",98,"Detroit Pistons",106,22076,""
"2005-12-02","20:00","Orlando Magic",69,"Memphis Grizzlies",91,13913,""
"2005-12-02","20:00","Philadelphia 76ers",86,"New Orleans/Oklahoma City Hornets",88,19163,""
"2005-12-02","21:00","Denver Nuggets",97,"Phoenix Suns",102,17852,""
"2005-12-02","22:00","Indiana Pacers",98,"Portland Trail Blazers",78,13031,""
"2005-12-02","22:00","Miami Heat",98,"Sacramento Kings",87,17317,""
"2005-12-02","22:30","Charlotte Bobcats",100,"Golden State Warriors",107,18240,""
"2005-12-02","22:30","Minnesota Timberwolves",113,"Los Angeles Lakers",108,18997,""
"2005-12-02","22:30","Cleveland Cavaliers",108,"Seattle SuperSonics",115,17072,""
"2005-12-03","20:00","Toronto Raptors",95,"New Jersey Nets",82,14613,""
"2005-12-03","20:30","Detroit Pistons",92,"Chicago Bulls",79,21875,""
"2005-12-03","20:30","New Orleans/Oklahoma City Hornets",88,"Dallas Mavericks",97,19651,""
"2005-12-03","20:30","Memphis Grizzlies",90,"Houston Rockets",75,17135,""
"2005-12-03","20:30","Orlando Magic",84,"Milwaukee Bucks",104,17121,""
"2005-12-03","20:30","Philadelphia 76ers",91,"San Antonio Spurs",100,18797,""
"2005-12-03","21:00","Miami Heat",99,"Denver Nuggets",101,18196,""
"2005-12-03","22:30","Cleveland Cavaliers",90,"Los Angeles Clippers",102,18369,""
"2005-12-04","13:00","Boston Celtics",102,"New York Knicks",99,19763,""
"2005-12-04","20:00","Atlanta Hawks",94,"Phoenix Suns",112,16992,""
"2005-12-04","20:00","Indiana Pacers",102,"Seattle SuperSonics",107,15761,""
"2005-12-04","21:00","Utah Jazz",98,"Portland Trail Blazers",93,13254,""
