"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2006-05-01","20:00","Dallas Mavericks",102,"Memphis Grizzlies",76,15104,""
"2006-05-01","20:30","Detroit Pistons",109,"Milwaukee Bucks",99,16296,""
"2006-05-01","22:30","Denver Nuggets",83,"Los Angeles Clippers",101,18648,""
"2006-05-02","19:00","Indiana Pacers",86,"New Jersey Nets",92,18804,""
"2006-05-02","20:00","Chicago Bulls",78,"Miami Heat",92,20287,""
"2006-05-02","21:30","Sacramento Kings",98,"San Antonio Spurs",109,18797,""
"2006-05-02","22:30","Los Angeles Lakers",97,"Phoenix Suns",114,18422,""
"2006-05-03","18:00","Milwaukee Bucks",93,"Detroit Pistons",122,22076,""
"2006-05-03","20:30","Washington Wizards",120,"Cleveland Cavaliers",121,20562,""
"2006-05-04","19:00","New Jersey Nets",96,"Indiana Pacers",90,16586,""
"2006-05-04","20:00","Miami Heat",113,"Chicago Bulls",96,22584,""
"2006-05-04","22:30","Phoenix Suns",126,"Los Angeles Lakers",118,18997,""
"2006-05-05","20:00","Cleveland Cavaliers",114,"Washington Wizards",113,20173,""
"2006-05-05","22:30","San Antonio Spurs",105,"Sacramento Kings",83,17317,""
"2006-05-06","20:30","Los Angeles Lakers",90,"Phoenix Suns",121,18422,""
"2006-05-07","13:00","Dallas Mavericks",85,"San Antonio Spurs",87,18797,""
"2006-05-07","15:30","Cleveland Cavaliers",86,"Detroit Pistons",113,22076,""
"2006-05-08","20:00","New Jersey Nets",100,"Miami Heat",88,20208,""
"2006-05-08","22:30","Los Angeles Clippers",123,"Phoenix Suns",130,18422,""
"2006-05-09","19:00","Cleveland Cavaliers",91,"Detroit Pistons",97,22076,""
"2006-05-09","21:30","Dallas Mavericks",113,"San Antonio Spurs",91,18797,""
"2006-05-10","20:00","New Jersey Nets",89,"Miami Heat",111,20227,""
"2006-05-10","22:30","Los Angeles Clippers",122,"Phoenix Suns",97,18422,""
"2006-05-12","20:00","Miami Heat",103,"New Jersey Nets",92,20102,""
"2006-05-12","22:30","Phoenix Suns",94,"Los Angeles Clippers",91,19877,""
"2006-05-13","17:00","Detroit Pistons",77,"Cleveland Cavaliers",86,20562,""
"2006-05-13","20:00","San Antonio Spurs",103,"Dallas Mavericks",104,20865,""
"2006-05-14","15:30","Miami Heat",102,"New Jersey Nets",92,19474,""
"2006-05-14","20:00","Phoenix Suns",107,"Los Angeles Clippers",114,19897,""
"2006-05-15","19:00","Detroit Pistons",72,"Cleveland Cavaliers",74,20562,""
"2006-05-15","21:30","San Antonio Spurs",118,"Dallas Mavericks",123,20969,""
"2006-05-16","20:00","New Jersey Nets",105,"Miami Heat",106,20255,""
"2006-05-16","22:30","Los Angeles Clippers",118,"Phoenix Suns",125,18422,""
"2006-05-17","19:00","Cleveland Cavaliers",86,"Detroit Pistons",84,22076,""
"2006-05-17","20:30","Dallas Mavericks",97,"San Antonio Spurs",98,18797,""
"2006-05-18","22:00","Phoenix Suns",106,"Los Angeles Clippers",118,19985,""
"2006-05-19","19:00","Detroit Pistons",84,"Cleveland Cavaliers",82,20562,""
"2006-05-19","21:30","San Antonio Spurs",91,"Dallas Mavericks",86,20986,""
"2006-05-21","15:30","Cleveland Cavaliers",61,"Detroit Pistons",79,22076,""
"2006-05-22","20:00","Dallas Mavericks",119,"San Antonio Spurs",111,18797,""
"2006-05-22","22:30","Los Angeles Clippers",107,"Phoenix Suns",127,18422,""
"2006-05-23","20:00","Miami Heat",91,"Detroit Pistons",86,22076,""
"2006-05-24","20:30","Phoenix Suns",121,"Dallas Mavericks",118,20789,""
"2006-05-25","20:00","Miami Heat",88,"Detroit Pistons",92,22076,""
"2006-05-26","20:30","Phoenix Suns",98,"Dallas Mavericks",105,20934,""
"2006-05-27","20:00","Detroit Pistons",83,"Miami Heat",98,20245,""
"2006-05-28","22:30","Dallas Mavericks",95,"Phoenix Suns",88,18422,""
"2006-05-29","20:00","Detroit Pistons",78,"Miami Heat",89,20248,""
"2006-05-30","22:30","Dallas Mavericks",86,"Phoenix Suns",106,18422,""
"2006-05-31","20:00","Miami Heat",78,"Detroit Pistons",91,22076,""
