"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2013-05-01","19:00","Boston Celtics",92,"New York Knicks",86,19033,""
"2013-05-01","20:00","Atlanta Hawks",83,"Indiana Pacers",106,18165,""
"2013-05-01","21:30","Houston Rockets",107,"Oklahoma City Thunder",100,18203,""
"2013-05-02","20:00","Brooklyn Nets",95,"Chicago Bulls",92,21810,""
"2013-05-02","22:30","Denver Nuggets",88,"Golden State Warriors",92,19596,""
"2013-05-03","19:00","Indiana Pacers",81,"Atlanta Hawks",73,18238,""
"2013-05-03","19:00","New York Knicks",88,"Boston Celtics",80,18624,""
"2013-05-03","21:30","Oklahoma City Thunder",103,"Houston Rockets",94,18357,""
"2013-05-03","21:30","Los Angeles Clippers",105,"Memphis Grizzlies",118,18119,""
"2013-05-04","20:00","Chicago Bulls",99,"Brooklyn Nets",93,17732,""
"2013-05-05","13:00","Memphis Grizzlies",91,"Oklahoma City Thunder",93,18203,""
"2013-05-05","15:30","Indiana Pacers",102,"New York Knicks",95,19033,""
"2013-05-06","19:00","Chicago Bulls",93,"Miami Heat",86,19685,""
"2013-05-06","21:30","Golden State Warriors",127,"San Antonio Spurs",129,18581,""
"2013-05-07","19:00","Indiana Pacers",79,"New York Knicks",105,19033,""
"2013-05-07","21:30","Memphis Grizzlies",99,"Oklahoma City Thunder",93,18203,""
"2013-05-08","19:00","Chicago Bulls",78,"Miami Heat",115,19817,""
"2013-05-08","21:30","Golden State Warriors",100,"San Antonio Spurs",91,18581,""
"2013-05-10","20:00","Miami Heat",104,"Chicago Bulls",94,22675,""
"2013-05-10","22:30","San Antonio Spurs",102,"Golden State Warriors",92,19596,""
"2013-05-11","17:00","Oklahoma City Thunder",81,"Memphis Grizzlies",87,18119,""
"2013-05-11","20:00","New York Knicks",71,"Indiana Pacers",82,18165,""
"2013-05-12","15:30","San Antonio Spurs",87,"Golden State Warriors",97,19596,""
"2013-05-13","19:00","Miami Heat",88,"Chicago Bulls",65,21990,""
"2013-05-13","21:30","Oklahoma City Thunder",97,"Memphis Grizzlies",103,18119,""
"2013-05-14","19:00","New York Knicks",82,"Indiana Pacers",93,18165,""
"2013-05-14","21:30","Golden State Warriors",91,"San Antonio Spurs",109,18581,""
"2013-05-15","19:00","Chicago Bulls",91,"Miami Heat",94,20025,""
"2013-05-15","21:30","Memphis Grizzlies",88,"Oklahoma City Thunder",84,18203,""
"2013-05-16","20:00","Indiana Pacers",75,"New York Knicks",85,19033,""
"2013-05-16","22:30","San Antonio Spurs",94,"Golden State Warriors",82,19596,""
"2013-05-18","20:00","New York Knicks",99,"Indiana Pacers",106,18165,""
"2013-05-19","15:30","Memphis Grizzlies",83,"San Antonio Spurs",105,18581,""
"2013-05-21","21:00","Memphis Grizzlies",89,"San Antonio Spurs",93,18581,""
"2013-05-22","20:30","Indiana Pacers",102,"Miami Heat",103,19679,""
"2013-05-24","20:30","Indiana Pacers",97,"Miami Heat",93,20022,""
"2013-05-25","21:00","San Antonio Spurs",104,"Memphis Grizzlies",93,18119,""
"2013-05-26","20:30","Miami Heat",114,"Indiana Pacers",96,18165,""
"2013-05-27","21:00","San Antonio Spurs",93,"Memphis Grizzlies",86,18119,""
"2013-05-28","20:30","Miami Heat",92,"Indiana Pacers",99,18165,""
"2013-05-30","20:30","Indiana Pacers",79,"Miami Heat",90,19913,""
