"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2012-10-30","19:00","Washington Wizards",84,"Cleveland Cavaliers",94,20562,""
"2012-10-30","20:00","Boston Celtics",107,"Miami Heat",120,20296,""
"2012-10-30","22:30","Dallas Mavericks",99,"Los Angeles Lakers",91,18997,""
"2012-10-31","19:00","Denver Nuggets",75,"Philadelphia 76ers",84,19101,""
"2012-10-31","19:00","Indiana Pacers",90,"Toronto Raptors",88,19800,""
"2012-10-31","19:30","Houston Rockets",105,"Detroit Pistons",96,16646,""
"2012-10-31","20:00","Sacramento Kings",87,"Chicago Bulls",93,21313,""
"2012-10-31","20:00","San Antonio Spurs",99,"New Orleans Hornets",95,15358,""
"2012-10-31","21:00","Dallas Mavericks",94,"Utah Jazz",113,17634,""
"2012-10-31","22:00","Golden State Warriors",87,"Phoenix Suns",85,15678,""
"2012-10-31","22:30","Memphis Grizzlies",92,"Los Angeles Clippers",101,19060,""
"2012-10-31","22:30","Los Angeles Lakers",106,"Portland Trail Blazers",116,20401,""
