"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2007-04-01","13:00","Miami Heat",88,"Detroit Pistons",94,22076,""
"2007-04-01","14:00","Chicago Bulls",105,"Atlanta Hawks",97,17687,""
"2007-04-01","15:00","Memphis Grizzlies",117,"Golden State Warriors",122,17198,""
"2007-04-01","15:30","Washington Wizards",121,"Milwaukee Bucks",107,17152,""
"2007-04-01","15:30","Dallas Mavericks",104,"Phoenix Suns",126,18422,""
"2007-04-01","18:00","Cleveland Cavaliers",96,"Boston Celtics",98,17204,""
"2007-04-01","18:00","Utah Jazz",86,"Houston Rockets",83,18280,""
"2007-04-01","18:00","Minnesota Timberwolves",105,"Orlando Magic",104,17451,""
"2007-04-01","18:00","Charlotte Bobcats",94,"Toronto Raptors",107,19023,""
"2007-04-01","19:00","San Antonio Spurs",99,"Indiana Pacers",100,13447,""
"2007-04-01","21:00","Denver Nuggets",114,"Seattle SuperSonics",103,16659,""
"2007-04-01","21:30","Sacramento Kings",103,"Los Angeles Lakers",126,18997,""
"2007-04-03","19:00","Washington Wizards",102,"Charlotte Bobcats",122,14345,""
"2007-04-03","19:00","Detroit Pistons",100,"Indiana Pacers",85,13112,""
"2007-04-03","19:30","Toronto Raptors",89,"Miami Heat",92,19600,""
"2007-04-03","20:00","Phoenix Suns",116,"Memphis Grizzlies",111,14863,""
"2007-04-03","20:00","New Orleans/Oklahoma City Hornets",119,"Milwaukee Bucks",101,16013,""
"2007-04-03","20:00","Cleveland Cavaliers",101,"Minnesota Timberwolves",88,16118,""
"2007-04-03","20:00","Seattle SuperSonics",91,"San Antonio Spurs",110,18583,""
"2007-04-03","22:00","Dallas Mavericks",97,"Sacramento Kings",93,17317,""
"2007-04-03","22:30","Denver Nuggets",111,"Los Angeles Lakers",105,18997,""
"2007-04-04","19:00","Toronto Raptors",111,"Orlando Magic",108,16911,""
"2007-04-04","19:00","Charlotte Bobcats",108,"Washington Wizards",100,15292,""
"2007-04-04","19:30","Chicago Bulls",106,"Detroit Pistons",88,22076,""
"2007-04-04","19:30","Atlanta Hawks",86,"New Jersey Nets",101,15082,""
"2007-04-04","19:30","Philadelphia 76ers",92,"New York Knicks",90,19763,""
"2007-04-04","20:00","Boston Celtics",89,"Milwaukee Bucks",98,15104,""
"2007-04-04","20:00","Seattle SuperSonics",92,"New Orleans/Oklahoma City Hornets",101,17021,""
"2007-04-04","20:30","Golden State Warriors",110,"Houston Rockets",99,13929,""
"2007-04-04","22:00","Sacramento Kings",115,"Denver Nuggets",120,16045,""
"2007-04-04","22:00","Utah Jazz",89,"Portland Trail Blazers",94,16615,""
"2007-04-04","22:30","Los Angeles Lakers",82,"Los Angeles Clippers",90,20161,""
"2007-04-05","19:00","Miami Heat",94,"Cleveland Cavaliers",90,20562,""
"2007-04-05","21:30","Phoenix Suns",85,"San Antonio Spurs",92,18797,""
"2007-04-06","19:00","Indiana Pacers",112,"Charlotte Bobcats",102,18939,""
"2007-04-06","19:00","Toronto Raptors",94,"Philadelphia 76ers",85,17566,""
"2007-04-06","19:30","Milwaukee Bucks",102,"Atlanta Hawks",115,15020,""
"2007-04-06","19:30","Miami Heat",88,"Boston Celtics",85,18624,""
"2007-04-06","19:30","Minnesota Timberwolves",99,"New York Knicks",94,19763,""
"2007-04-06","20:00","Golden State Warriors",116,"Memphis Grizzlies",104,14087,""
"2007-04-06","20:00","Phoenix Suns",103,"New Orleans/Oklahoma City Hornets",95,19164,""
"2007-04-06","20:00","Cleveland Cavaliers",99,"Washington Wizards",94,20173,""
"2007-04-06","20:30","New Jersey Nets",74,"Chicago Bulls",105,22612,""
"2007-04-06","20:30","Portland Trail Blazers",85,"Houston Rockets",78,18138,""
"2007-04-06","22:00","Utah Jazz",103,"Sacramento Kings",107,17317,""
"2007-04-06","22:30","Dallas Mavericks",71,"Denver Nuggets",75,19752,""
"2007-04-06","22:30","Los Angeles Lakers",112,"Seattle SuperSonics",109,17072,""
"2007-04-07","19:00","Boston Celtics",98,"Indiana Pacers",105,17069,""
"2007-04-07","19:00","Memphis Grizzlies",89,"Orlando Magic",116,17233,""
"2007-04-07","19:30","Washington Wizards",114,"New Jersey Nets",120,19102,""
