"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2007-02-01","20:00","Cleveland Cavaliers",89,"Miami Heat",92,20125,""
"2007-02-01","22:30","San Antonio Spurs",87,"Phoenix Suns",103,18422,""
"2007-02-02","19:00","Los Angeles Lakers",84,"Indiana Pacers",95,17662,""
"2007-02-02","19:00","Golden State Warriors",102,"Philadelphia 76ers",101,12768,""
"2007-02-02","19:30","Toronto Raptors",103,"Atlanta Hawks",91,13200,""
"2007-02-02","19:30","Los Angeles Clippers",100,"Boston Celtics",89,15740,""
"2007-02-02","19:30","Charlotte Bobcats",81,"Cleveland Cavaliers",101,20562,""
"2007-02-02","20:00","Milwaukee Bucks",86,"Detroit Pistons",96,22076,""
"2007-02-02","20:00","Minnesota Timberwolves",83,"New Orleans/Oklahoma City Hornets",90,18032,""
"2007-02-02","20:00","New Jersey Nets",86,"Orlando Magic",119,17451,""
"2007-02-02","21:00","Portland Trail Blazers",107,"Denver Nuggets",114,19290,""
"2007-02-02","22:30","Chicago Bulls",107,"Seattle SuperSonics",101,16291,""
"2007-02-03","19:00","Golden State Warriors",90,"Charlotte Bobcats",98,15171,""
"2007-02-03","19:00","New York Knicks",94,"Orlando Magic",86,17451,""
"2007-02-03","19:00","Los Angeles Lakers",118,"Washington Wizards",102,20173,""
"2007-02-03","20:00","Indiana Pacers",116,"Memphis Grizzlies",110,16163,""
"2007-02-03","20:30","Minnesota Timberwolves",93,"Dallas Mavericks",94,20467,""
"2007-02-03","20:30","New Orleans/Oklahoma City Hornets",87,"Houston Rockets",74,18081,""
"2007-02-03","20:30","Miami Heat",117,"Milwaukee Bucks",98,17836,""
"2007-02-03","21:00","Utah Jazz",108,"Phoenix Suns",105,18422,""
"2007-02-03","22:00","Chicago Bulls",88,"Portland Trail Blazers",86,19980,""
"2007-02-03","22:00","Denver Nuggets",87,"Sacramento Kings",94,17317,""
"2007-02-04","12:00","Atlanta Hawks",101,"New Jersey Nets",99,14824,""
"2007-02-04","12:00","Los Angeles Clippers",110,"Toronto Raptors",122,17214,""
"2007-02-04","14:30","Detroit Pistons",90,"Cleveland Cavaliers",78,20140,""
"2007-02-05","19:00","Los Angeles Lakers",90,"Atlanta Hawks",83,19600,""
"2007-02-05","19:00","Golden State Warriors",113,"Indiana Pacers",98,12736,""
"2007-02-05","19:00","New Jersey Nets",98,"Philadelphia 76ers",100,12251,""
"2007-02-05","19:00","Seattle SuperSonics",108,"Washington Wizards",118,15332,""
