"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2007-01-01","19:00","Minnesota Timberwolves",102,"Charlotte Bobcats",96,14827,""
"2007-01-01","22:00","Boston Celtics",89,"Portland Trail Blazers",81,12156,""
"2007-01-02","19:00","San Antonio Spurs",78,"Cleveland Cavaliers",82,20214,""
"2007-01-02","19:00","Los Angeles Clippers",86,"Orlando Magic",91,17262,""
"2007-01-02","20:00","Golden State Warriors",97,"New Orleans/Oklahoma City Hornets",89,16617,""
"2007-01-02","20:30","Phoenix Suns",97,"Chicago Bulls",96,22853,""
"2007-01-02","20:30","Seattle SuperSonics",88,"Dallas Mavericks",112,20245,""
"2007-01-02","21:00","Philadelphia 76ers",108,"Denver Nuggets",97,17436,""
"2007-01-02","22:00","New York Knicks",100,"Sacramento Kings",112,17317,""
"2007-01-03","19:00","Phoenix Suns",100,"Toronto Raptors",98,20063,""
"2007-01-03","19:00","Milwaukee Bucks",105,"Washington Wizards",108,14632,""
"2007-01-03","19:30","Cleveland Cavaliers",107,"Boston Celtics",104,18624,""
"2007-01-03","19:30","Los Angeles Clippers",110,"Miami Heat",95,19600,""
"2007-01-03","20:00","Golden State Warriors",135,"Memphis Grizzlies",144,12176,""
"2007-01-03","20:00","San Antonio Spurs",101,"Minnesota Timberwolves",103,14185,""
"2007-01-03","20:30","Seattle SuperSonics",96,"Houston Rockets",103,11133,""
"2007-01-03","21:00","Philadelphia 76ers",87,"Utah Jazz",98,19911,""
"2007-01-03","22:00","New York Knicks",99,"Portland Trail Blazers",81,13071,""
"2007-01-04","20:00","Detroit Pistons",92,"New Orleans/Oklahoma City Hornets",68,18079,""
"2007-01-04","20:30","Indiana Pacers",91,"Dallas Mavericks",100,20398,""
"2007-01-04","22:30","Los Angeles Lakers",132,"Sacramento Kings",128,17317,""
"2007-01-05","19:00","Charlotte Bobcats",74,"Orlando Magic",106,17154,""
"2007-01-05","19:00","Atlanta Hawks",92,"Toronto Raptors",105,17977,""
"2007-01-05","19:00","Los Angeles Clippers",105,"Washington Wizards",116,20173,""
"2007-01-05","19:30","Chicago Bulls",86,"New Jersey Nets",91,18569,""
"2007-01-05","20:00","Boston Celtics",128,"Memphis Grizzlies",119,15263,""
"2007-01-05","20:00","Philadelphia 76ers",102,"Minnesota Timberwolves",104,14577,""
"2007-01-05","20:00","Dallas Mavericks",90,"San Antonio Spurs",85,18797,""
"2007-01-05","20:30","Utah Jazz",86,"Houston Rockets",100,18059,""
"2007-01-05","20:30","Cleveland Cavaliers",95,"Milwaukee Bucks",86,18717,""
"2007-01-05","22:30","Denver Nuggets",104,"Los Angeles Lakers",123,18997,""
"2007-01-05","22:30","Miami Heat",80,"Phoenix Suns",108,18422,""
"2007-01-05","22:30","New York Knicks",111,"Seattle SuperSonics",93,16841,""
"2007-01-06","19:00","Los Angeles Clippers",74,"Atlanta Hawks",86,13200,""
"2007-01-06","19:30","New Jersey Nets",91,"Cleveland Cavaliers",96,20562,""
"2007-01-06","20:00","Indiana Pacers",100,"New Orleans/Oklahoma City Hornets",93,17422,""
"2007-01-06","20:30","Detroit Pistons",89,"Chicago Bulls",106,22865,""
"2007-01-06","21:00","Utah Jazz",96,"Denver Nuggets",84,18341,""
"2007-01-06","22:00","Portland Trail Blazers",110,"Sacramento Kings",105,17317,""
"2007-01-06","22:30","Seattle SuperSonics",104,"Golden State Warriors",108,17007,""
"2007-01-07","13:00","Washington Wizards",111,"Toronto Raptors",116,17981,""
"2007-01-07","15:30","Houston Rockets",99,"Minnesota Timberwolves",103,17059,""
"2007-01-07","16:00","San Antonio Spurs",110,"Memphis Grizzlies",96,15227,""
"2007-01-07","18:00","Boston Celtics",79,"Orlando Magic",87,16868,""
"2007-01-07","20:00","Golden State Warriors",105,"Phoenix Suns",128,18422,""
"2007-01-07","21:00","Miami Heat",93,"Portland Trail Blazers",90,19980,""
"2007-01-07","21:30","Dallas Mavericks",98,"Los Angeles Lakers",101,18997,""
"2007-01-08","20:00","Los Angeles Clippers",100,"New Orleans/Oklahoma City Hornets",90,15501,""
"2007-01-08","20:30","Houston Rockets",84,"Chicago Bulls",77,21983,""
"2007-01-08","21:00","Milwaukee Bucks",92,"Denver Nuggets",104,14220,""
"2007-01-09","19:00","Atlanta Hawks",72,"Indiana Pacers",91,13559,""
"2007-01-09","19:00","Detroit Pistons",98,"Philadelphia 76ers",89,13385,""
"2007-01-09","19:30","Toronto Raptors",86,"New Jersey Nets",101,14729,""
"2007-01-09","20:00","Los Angeles Lakers",118,"Memphis Grizzlies",128,16651,""
"2007-01-09","20:00","Portland Trail Blazers",84,"San Antonio Spurs",98,18240,""
"2007-01-09","21:00","Seattle SuperSonics",102,"Phoenix Suns",113,18422,""
"2007-01-09","21:00","Dallas Mavericks",108,"Utah Jazz",105,19911,""
"2007-01-09","22:00","Cleveland Cavaliers",108,"Sacramento Kings",98,17317,""
"2007-01-10","19:00","New Orleans/Oklahoma City Hornets",96,"Atlanta Hawks",77,10120,""
"2007-01-10","19:00","Chicago Bulls",103,"Washington Wizards",113,20173,""
"2007-01-10","19:30","Indiana Pacers",97,"Boston Celtics",84,17153,""
"2007-01-10","19:30","Charlotte Bobcats",103,"Detroit Pistons",96,22076,""
"2007-01-10","19:30","Philadelphia 76ers",99,"New York Knicks",106,18931,""
"2007-01-10","20:00","Toronto Raptors",90,"Milwaukee Bucks",77,16432,""
"2007-01-10","20:00","Los Angeles Clippers",92,"Minnesota Timberwolves",91,14223,""
"2007-01-10","20:30","Portland Trail Blazers",74,"Dallas Mavericks",99,20256,""
"2007-01-10","20:30","Los Angeles Lakers",77,"Houston Rockets",102,18331,""
"2007-01-10","21:00","San Antonio Spurs",92,"Denver Nuggets",83,16486,""
"2007-01-10","22:00","Miami Heat",107,"Seattle SuperSonics",103,15676,""
"2007-01-10","22:30","Orlando Magic",91,"Golden State Warriors",76,16877,""
"2007-01-11","20:00","New Jersey Nets",86,"Chicago Bulls",83,21931,""
"2007-01-11","22:30","Cleveland Cavaliers",90,"Phoenix Suns",109,18422,""
"2007-01-12","19:00","Dallas Mavericks",115,"Indiana Pacers",113,15934,""
"2007-01-12","19:00","Milwaukee Bucks",97,"Philadelphia 76ers",110,14261,""
"2007-01-12","19:30","Detroit Pistons",93,"Atlanta Hawks",99,15449,""
"2007-01-12","19:30","Toronto Raptors",95,"Boston Celtics",86,17191,""
"2007-01-12","19:30","Charlotte Bobcats",126,"New York Knicks",110,19171,""
"2007-01-12","20:00","Minnesota Timberwolves",116,"Memphis Grizzlies",110,16119,""
"2007-01-12","20:00","Washington Wizards",97,"New Orleans/Oklahoma City Hornets",104,16899,""
"2007-01-12","22:00","Sacramento Kings",87,"Portland Trail Blazers",95,14762,""
"2007-01-12","22:30","Houston Rockets",90,"Denver Nuggets",86,17333,""
"2007-01-12","22:30","Miami Heat",118,"Golden State Warriors",96,18845,""
"2007-01-12","22:30","Orlando Magic",106,"Los Angeles Lakers",109,18997,""
"2007-01-12","22:30","Utah Jazz",114,"Seattle SuperSonics",122,15391,""
"2007-01-13","19:00","Philadelphia 76ers",83,"Charlotte Bobcats",89,15081,""
"2007-01-13","19:30","Boston Celtics",73,"Detroit Pistons",81,22076,""
"2007-01-13","20:00","New Jersey Nets",98,"Minnesota Timberwolves",109,16220,""
"2007-01-13","20:00","Washington Wizards",80,"San Antonio Spurs",93,18797,""
"2007-01-13","20:30","Memphis Grizzlies",66,"Chicago Bulls",111,22104,""
"2007-01-13","21:00","Orlando Magic",101,"Phoenix Suns",107,18422,""
"2007-01-13","21:00","Miami Heat",119,"Utah Jazz",110,19911,""
"2007-01-13","22:00","Houston Rockets",115,"Sacramento Kings",111,17317,""
