"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1987-02-01","","Houston Rockets",106,"Atlanta Hawks",104,15663,""
"1987-02-01","","Chicago Bulls",92,"Detroit Pistons",94,38873,""
"1987-02-01","","New Jersey Nets",147,"Golden State Warriors",150,9395,""
"1987-02-01","","Dallas Mavericks",117,"Portland Trail Blazers",133,12666,""
"1987-02-01","","Utah Jazz",121,"Sacramento Kings",113,10333,""
"1987-02-01","","Milwaukee Bucks",116,"San Antonio Spurs",120,7301,""
"1987-02-02","","Los Angeles Clippers",112,"Denver Nuggets",140,10725,""
"1987-02-02","","Dallas Mavericks",103,"Los Angeles Lakers",99,17505,""
"1987-02-02","","New Jersey Nets",100,"Seattle SuperSonics",108,6132,""
"1987-02-02","","New York Knicks",98,"Washington Bullets",104,8799,""
"1987-02-03","","Boston Celtics",123,"Atlanta Hawks",126,16522,""
"1987-02-03","","Washington Bullets",91,"Chicago Bulls",98,12947,""
"1987-02-03","","Denver Nuggets",107,"Houston Rockets",105,16016,""
"1987-02-03","","Philadelphia 76ers",99,"Indiana Pacers",94,14044,""
"1987-02-03","","New York Knicks",110,"Milwaukee Bucks",109,11052,""
"1987-02-03","","Phoenix Suns",103,"Portland Trail Blazers",117,12666,""
"1987-02-03","","Golden State Warriors",103,"San Antonio Spurs",111,5926,""
"1987-02-03","","Sacramento Kings",95,"Utah Jazz",101,11826,""
"1987-02-04","","Cleveland Cavaliers",102,"Boston Celtics",104,14890,""
"1987-02-04","","Seattle SuperSonics",94,"Dallas Mavericks",124,17007,""
"1987-02-04","","Sacramento Kings",92,"Los Angeles Lakers",128,14729,""
"1987-02-04","19:41","Philadelphia 76ers",121,"New Jersey Nets",95,12131,""
"1987-02-05","","Indiana Pacers",98,"Detroit Pistons",93,13410,""
"1987-02-05","","Golden State Warriors",110,"Houston Rockets",120,16016,""
"1987-02-05","","Utah Jazz",126,"Los Angeles Clippers",103,6314,""
"1987-02-05","","Chicago Bulls",105,"Milwaukee Bucks",120,11052,""
"1987-02-05","","New Jersey Nets",118,"New York Knicks",135,11198,""
"1987-02-05","","Denver Nuggets",100,"Phoenix Suns",113,10529,""
"1987-02-05","","Los Angeles Lakers",104,"Portland Trail Blazers",105,12666,""
"1987-02-05","","Seattle SuperSonics",111,"San Antonio Spurs",117,7548,""
"1987-02-05","","Cleveland Cavaliers",85,"Washington Bullets",94,8921,""
