"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2017-05-01","19:00","Toronto Raptors",105,"Cleveland Cavaliers",116,20562,""
"2017-05-01","21:30","Houston Rockets",126,"San Antonio Spurs",99,18418,""
"2017-05-02","20:00","Washington Wizards",119,"Boston Celtics",129,18624,""
"2017-05-02","22:30","Utah Jazz",94,"Golden State Warriors",106,19596,""
"2017-05-03","19:00","Toronto Raptors",103,"Cleveland Cavaliers",125,20562,""
"2017-05-03","21:30","Houston Rockets",96,"San Antonio Spurs",121,18418,""
"2017-05-04","20:00","Boston Celtics",89,"Washington Wizards",116,20356,""
"2017-05-04","22:30","Utah Jazz",104,"Golden State Warriors",115,19596,""
"2017-05-05","19:00","Cleveland Cavaliers",115,"Toronto Raptors",94,20384,""
"2017-05-05","21:30","San Antonio Spurs",103,"Houston Rockets",92,18187,""
"2017-05-06","20:30","Golden State Warriors",102,"Utah Jazz",91,19911,""
"2017-05-07","15:30","Cleveland Cavaliers",109,"Toronto Raptors",102,20307,""
"2017-05-07","18:30","Boston Celtics",102,"Washington Wizards",121,20356,""
"2017-05-07","21:00","San Antonio Spurs",104,"Houston Rockets",125,18055,""
"2017-05-08","21:00","Golden State Warriors",121,"Utah Jazz",95,19911,""
"2017-05-09","20:00","Houston Rockets",107,"San Antonio Spurs",110,18418,""
"2017-05-10","20:00","Washington Wizards",101,"Boston Celtics",123,18624,""
"2017-05-11","20:00","San Antonio Spurs",114,"Houston Rockets",75,18055,""
"2017-05-12","20:00","Boston Celtics",91,"Washington Wizards",92,20356,""
"2017-05-14","15:30","San Antonio Spurs",111,"Golden State Warriors",113,19596,""
"2017-05-15","20:00","Washington Wizards",105,"Boston Celtics",115,18624,""
"2017-05-16","21:00","San Antonio Spurs",100,"Golden State Warriors",136,19596,""
"2017-05-17","20:30","Cleveland Cavaliers",117,"Boston Celtics",104,18624,""
"2017-05-19","20:30","Cleveland Cavaliers",130,"Boston Celtics",86,18624,""
"2017-05-20","21:00","Golden State Warriors",120,"San Antonio Spurs",108,18792,""
"2017-05-21","20:30","Boston Celtics",111,"Cleveland Cavaliers",108,20562,""
"2017-05-22","21:00","Golden State Warriors",129,"San Antonio Spurs",115,18466,""
"2017-05-23","20:30","Boston Celtics",99,"Cleveland Cavaliers",112,20562,""
"2017-05-25","20:30","Cleveland Cavaliers",135,"Boston Celtics",102,18624,""
