"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2017-04-01","15:30","Los Angeles Lakers",104,"Los Angeles Clippers",115,19060,""
"2017-04-01","17:00","Atlanta Hawks",104,"Chicago Bulls",106,22019,""
"2017-04-01","18:00","Orlando Magic",111,"Brooklyn Nets",121,15976,""
"2017-04-01","20:00","Sacramento Kings",123,"Minnesota Timberwolves",117,18960,""
"2017-04-01","22:00","Phoenix Suns",117,"Portland Trail Blazers",130,18915,""
"2017-04-02","13:00","Boston Celtics",110,"New York Knicks",94,19812,""
"2017-04-02","15:00","Charlotte Hornets",113,"Oklahoma City Thunder",101,18203,""
"2017-04-02","15:30","Memphis Grizzlies",103,"Los Angeles Lakers",108,18997,""
"2017-04-02","15:30","Dallas Mavericks",109,"Milwaukee Bucks",105,18717,""
"2017-04-02","15:30","Utah Jazz",103,"San Antonio Spurs",109,18418,""
"2017-04-02","18:00","Atlanta Hawks",82,"Brooklyn Nets",91,15040,""
"2017-04-02","18:00","Indiana Pacers",130,"Cleveland Cavaliers",135,20562,""
"2017-04-02","18:00","Denver Nuggets",116,"Miami Heat",113,19600,""
"2017-04-02","18:00","Chicago Bulls",117,"New Orleans Pelicans",110,18306,""
"2017-04-02","18:00","Philadelphia 76ers",105,"Toronto Raptors",113,19800,""
"2017-04-02","20:00","Washington Wizards",115,"Golden State Warriors",139,19596,""
"2017-04-02","21:00","Houston Rockets",123,"Phoenix Suns",116,17378,""
"2017-04-03","19:00","Portland Trail Blazers",109,"Minnesota Timberwolves",110,14677,""
"2017-04-04","19:00","Orlando Magic",102,"Cleveland Cavaliers",122,20562,""
"2017-04-04","19:00","Toronto Raptors",90,"Indiana Pacers",108,16524,""
"2017-04-04","19:00","Brooklyn Nets",141,"Philadelphia 76ers",118,14580,""
"2017-04-04","19:00","Charlotte Hornets",111,"Washington Wizards",118,18614,""
"2017-04-04","20:00","Denver Nuggets",134,"New Orleans Pelicans",131,16050,""
"2017-04-04","20:00","Chicago Bulls",91,"New York Knicks",100,19812,""
"2017-04-04","20:00","Milwaukee Bucks",79,"Oklahoma City Thunder",110,18203,""
"2017-04-04","20:30","Memphis Grizzlies",89,"San Antonio Spurs",95,18418,""
"2017-04-04","21:00","Portland Trail Blazers",87,"Utah Jazz",106,19911,""
"2017-04-04","22:30","Minnesota Timberwolves",107,"Golden State Warriors",121,19596,""
"2017-04-04","22:30","Dallas Mavericks",87,"Sacramento Kings",98,17608,""
"2017-04-05","19:00","Miami Heat",112,"Charlotte Hornets",99,17758,""
"2017-04-05","19:30","Toronto Raptors",105,"Detroit Pistons",102,17578,""
"2017-04-05","20:00","Cleveland Cavaliers",114,"Boston Celtics",91,18624,""
