"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1992-03-01","","Dallas Mavericks",91,"Boston Celtics",101,14890,""
"1992-03-01","","Portland Trail Blazers",91,"Chicago Bulls",111,18676,""
"1992-03-01","","Houston Rockets",105,"Los Angeles Lakers",97,16908,""
"1992-03-01","","Atlanta Hawks",106,"Milwaukee Bucks",109,15508,""
"1992-03-01","","New York Knicks",75,"New Jersey Nets",90,20049,""
"1992-03-01","","Los Angeles Clippers",101,"Orlando Magic",96,15151,""
"1992-03-01","","Utah Jazz",109,"Phoenix Suns",114,14496,""
"1992-03-01","","Cleveland Cavaliers",107,"Seattle SuperSonics",113,13647,""
"1992-03-02","","Washington Bullets",89,"Detroit Pistons",99,21454,""
"1992-03-02","","Golden State Warriors",118,"Sacramento Kings",98,17014,""
"1992-03-03","","Indiana Pacers",103,"Chicago Bulls",101,18402,""
"1992-03-03","","Utah Jazz",123,"Golden State Warriors",101,15025,""
"1992-03-03","","Los Angeles Clippers",117,"Miami Heat",116,14822,""
"1992-03-03","","San Antonio Spurs",103,"Minnesota Timberwolves",102,18707,""
"1992-03-03","","Dallas Mavericks",83,"New York Knicks",102,16083,""
"1992-03-03","","Washington Bullets",106,"Orlando Magic",93,15151,""
"1992-03-03","","Houston Rockets",107,"Phoenix Suns",112,14496,""
"1992-03-03","","Los Angeles Lakers",101,"Portland Trail Blazers",105,12888,""
"1992-03-03","","Denver Nuggets",92,"Seattle SuperSonics",111,9865,""
"1992-03-04","","Orlando Magic",100,"Boston Celtics",125,14890,""
"1992-03-04","","Portland Trail Blazers",129,"Denver Nuggets",100,13704,""
"1992-03-04","","Indiana Pacers",107,"Detroit Pistons",110,21454,""
"1992-03-04","","New Jersey Nets",92,"Los Angeles Lakers",101,17215,""
"1992-03-04","","Charlotte Hornets",119,"Milwaukee Bucks",110,13887,""
"1992-03-04","","Atlanta Hawks",102,"Philadelphia 76ers",107,12563,""
"1992-03-04","","Cleveland Cavaliers",109,"Sacramento Kings",108,17014,""
"1992-03-04","","San Antonio Spurs",93,"Utah Jazz",102,19911,""
"1992-03-05","","Cleveland Cavaliers",108,"Golden State Warriors",116,15025,""
"1992-03-05","","Miami Heat",93,"Houston Rockets",114,13884,""
"1992-03-05","","Chicago Bulls",113,"Minnesota Timberwolves",100,19006,""
"1992-03-05","","Los Angeles Clippers",91,"New York Knicks",101,15743,""
"1992-03-05","","Seattle SuperSonics",105,"Phoenix Suns",118,14496,""
"1992-03-05","","Dallas Mavericks",109,"Washington Bullets",119,6165,""
"1992-03-06","","Indiana Pacers",115,"Atlanta Hawks",113,14983,""
"1992-03-06","","Los Angeles Clippers",100,"Boston Celtics",117,14890,""
"1992-03-06","","Miami Heat",81,"Chicago Bulls",123,18487,""
"1992-03-06","","Detroit Pistons",106,"Denver Nuggets",91,17022,""
"1992-03-06","","Orlando Magic",102,"Milwaukee Bucks",124,16149,""
"1992-03-06","","Dallas Mavericks",86,"Philadelphia 76ers",88,16812,""
"1992-03-06","","Sacramento Kings",106,"Portland Trail Blazers",114,12888,""
"1992-03-06","","New Jersey Nets",96,"Utah Jazz",117,19911,""
"1992-03-07","","Cleveland Cavaliers",110,"Atlanta Hawks",94,13950,""
"1992-03-07","","Houston Rockets",100,"Golden State Warriors",110,15025,""
"1992-03-07","","Minnesota Timberwolves",97,"Indiana Pacers",108,13716,""
"1992-03-07","","Charlotte Hornets",78,"New York Knicks",107,18872,""
"1992-03-07","","Phoenix Suns",109,"San Antonio Spurs",122,16057,""
"1992-03-07","","New Jersey Nets",98,"Seattle SuperSonics",109,13419,""
"1992-03-07","","Milwaukee Bucks",90,"Washington Bullets",94,12054,"at Baltimore, MD"
"1992-03-08","","San Antonio Spurs",93,"Dallas Mavericks",81,16335,""
"1992-03-08","","Utah Jazz",112,"Denver Nuggets",88,10251,""
"1992-03-08","","Golden State Warriors",96,"Los Angeles Clippers",97,15800,""
"1992-03-08","","Detroit Pistons",98,"Los Angeles Lakers",93,17505,""
"1992-03-08","","Washington Bullets",98,"Miami Heat",112,14890,""
"1992-03-08","","Boston Celtics",111,"Orlando Magic",93,15151,""
"1992-03-08","","Chicago Bulls",103,"Philadelphia 76ers",99,18168,""
"1992-03-08","","Seattle SuperSonics",97,"Portland Trail Blazers",109,12888,""
