"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1992-04-01","","Washington Bullets",106,"Boston Celtics",120,14890,""
"1992-04-01","","Charlotte Hornets",94,"Chicago Bulls",100,18362,""
"1992-04-01","","Orlando Magic",89,"Dallas Mavericks",102,15140,""
"1992-04-01","","Atlanta Hawks",117,"Indiana Pacers",137,12011,""
"1992-04-01","","New Jersey Nets",121,"Milwaukee Bucks",117,13691,""
"1992-04-01","","Miami Heat",91,"Philadelphia 76ers",108,12132,""
"1992-04-01","","Los Angeles Lakers",86,"San Antonio Spurs",104,16057,""
"1992-04-02","","New York Knicks",117,"Charlotte Hornets",96,23698,""
"1992-04-02","","Los Angeles Clippers",98,"Cleveland Cavaliers",115,18297,""
"1992-04-02","","Denver Nuggets",114,"Houston Rockets",137,13651,""
"1992-04-02","","Golden State Warriors",105,"Phoenix Suns",109,14496,""
"1992-04-02","","Utah Jazz",86,"Portland Trail Blazers",118,12888,""
"1992-04-02","","Seattle SuperSonics",111,"Sacramento Kings",103,17014,""
"1992-04-03","","Los Angeles Clippers",103,"Chicago Bulls",114,18676,""
"1992-04-03","","Minnesota Timberwolves",104,"Dallas Mavericks",95,15795,""
"1992-04-03","","Sacramento Kings",116,"Golden State Warriors",124,15025,""
"1992-04-03","","Boston Celtics",97,"Indiana Pacers",101,16530,""
"1992-04-03","","Seattle SuperSonics",96,"Los Angeles Lakers",91,17070,""
"1992-04-03","","Cleveland Cavaliers",103,"Miami Heat",100,15008,""
"1992-04-03","","Milwaukee Bucks",103,"New Jersey Nets",122,12598,""
"1992-04-03","","Atlanta Hawks",94,"New York Knicks",115,18677,""
"1992-04-03","","Orlando Magic",113,"San Antonio Spurs",106,16057,""
"1992-04-03","","Phoenix Suns",94,"Utah Jazz",113,19911,""
"1992-04-03","","Detroit Pistons",85,"Washington Bullets",119,18756,""
"1992-04-04","","Philadelphia 76ers",126,"Atlanta Hawks",121,14765,""
"1992-04-04","","Washington Bullets",109,"Charlotte Hornets",118,23698,""
"1992-04-04","","Orlando Magic",101,"Houston Rockets",110,14344,""
