"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2016-01-01","19:00","Orlando Magic",91,"Washington Wizards",103,16986,""
"2016-01-01","19:30","Dallas Mavericks",82,"Miami Heat",106,19748,""
"2016-01-01","19:30","Charlotte Hornets",94,"Toronto Raptors",104,19800,""
"2016-01-01","20:00","New York Knicks",81,"Chicago Bulls",108,22443,""
"2016-01-01","22:30","Philadelphia 76ers",84,"Los Angeles Lakers",93,18997,""
"2016-01-02","15:00","Brooklyn Nets",100,"Boston Celtics",97,18624,""
"2016-01-02","17:00","Phoenix Suns",119,"Sacramento Kings",142,17317,""
"2016-01-02","19:00","Oklahoma City Thunder",109,"Charlotte Hornets",90,19387,""
"2016-01-02","19:00","Detroit Pistons",82,"Indiana Pacers",94,18165,""
"2016-01-02","19:30","Orlando Magic",79,"Cleveland Cavaliers",104,20562,""
"2016-01-02","20:00","Milwaukee Bucks",95,"Minnesota Timberwolves",85,14107,""
"2016-01-02","20:30","New Orleans Pelicans",105,"Dallas Mavericks",98,20152,""
"2016-01-02","20:30","Houston Rockets",103,"San Antonio Spurs",121,18652,""
"2016-01-02","21:00","Memphis Grizzlies",87,"Utah Jazz",92,18455,""
"2016-01-02","22:30","Denver Nuggets",108,"Golden State Warriors",111,19596,""
"2016-01-02","22:30","Philadelphia 76ers",99,"Los Angeles Clippers",130,19212,""
"2016-01-03","15:30","Atlanta Hawks",97,"New York Knicks",111,19812,""
"2016-01-03","15:30","Chicago Bulls",115,"Toronto Raptors",113,19800,""
"2016-01-03","18:00","Miami Heat",97,"Washington Wizards",75,17793,""
"2016-01-03","21:00","Portland Trail Blazers",112,"Denver Nuggets",106,11883,""
"2016-01-03","21:30","Phoenix Suns",77,"Los Angeles Lakers",97,18997,""
"2016-01-04","19:00","Toronto Raptors",100,"Cleveland Cavaliers",122,20562,""
"2016-01-04","19:00","Minnesota Timberwolves",99,"Philadelphia 76ers",109,14013,""
"2016-01-04","19:30","Boston Celtics",103,"Brooklyn Nets",94,15448,""
"2016-01-04","19:30","Orlando Magic",89,"Detroit Pistons",115,14301,""
"2016-01-04","19:30","Indiana Pacers",100,"Miami Heat",103,19874,""
"2016-01-04","20:00","San Antonio Spurs",123,"Milwaukee Bucks",98,14718,""
"2016-01-04","20:00","Sacramento Kings",116,"Oklahoma City Thunder",104,18203,""
"2016-01-04","21:00","Houston Rockets",93,"Utah Jazz",91,17912,""
"2016-01-04","22:00","Memphis Grizzlies",91,"Portland Trail Blazers",78,18832,""
"2016-01-04","22:30","Charlotte Hornets",101,"Golden State Warriors",111,19596,""
"2016-01-05","20:00","New York Knicks",107,"Atlanta Hawks",101,15082,""
"2016-01-05","20:00","Milwaukee Bucks",106,"Chicago Bulls",117,21686,""
"2016-01-05","20:30","Sacramento Kings",116,"Dallas Mavericks",117,20059,""
"2016-01-05","22:30","Golden State Warriors",109,"Los Angeles Lakers",88,18997,""
"2016-01-06","19:00","New York Knicks",98,"Miami Heat",90,19987,""
"2016-01-06","19:00","Indiana Pacers",95,"Orlando Magic",86,18846,""
"2016-01-06","19:00","Cleveland Cavaliers",121,"Washington Wizards",115,20356,""
"2016-01-06","19:30","Detroit Pistons",99,"Boston Celtics",94,18624,""
"2016-01-06","19:30","Toronto Raptors",91,"Brooklyn Nets",74,14544,""
"2016-01-06","20:00","Denver Nuggets",78,"Minnesota Timberwolves",74,12059,""
"2016-01-06","20:00","Dallas Mavericks",100,"New Orleans Pelicans",91,15255,""
"2016-01-06","20:30","Utah Jazz",98,"San Antonio Spurs",123,18418,""
"2016-01-06","21:00","Charlotte Hornets",102,"Phoenix Suns",111,16910,""
"2016-01-06","21:30","Memphis Grizzlies",94,"Oklahoma City Thunder",112,18203,""
"2016-01-06","22:00","Los Angeles Clippers",109,"Portland Trail Blazers",98,18598,""
"2016-01-07","19:00","Atlanta Hawks",126,"Philadelphia 76ers",98,12611,""
"2016-01-07","20:00","Boston Celtics",92,"Chicago Bulls",101,21497,""
"2016-01-07","20:00","Utah Jazz",94,"Houston Rockets",103,18155,""
"2016-01-07","22:30","Los Angeles Lakers",115,"Sacramento Kings",118,17386,""
"2016-01-08","19:00","Toronto Raptors",97,"Washington Wizards",88,17064,""
"2016-01-08","19:30","Orlando Magic",83,"Brooklyn Nets",77,13907,""
"2016-01-08","20:00","Denver Nuggets",84,"Memphis Grizzlies",91,17499,""
"2016-01-08","20:00","Dallas Mavericks",95,"Milwaukee Bucks",96,16409,""
"2016-01-08","20:00","Cleveland Cavaliers",125,"Minnesota Timberwolves",99,16768,""
"2016-01-08","20:00","Indiana Pacers",91,"New Orleans Pelicans",86,16895,""
"2016-01-08","20:30","New York Knicks",99,"San Antonio Spurs",100,18420,""
"2016-01-08","21:30","Miami Heat",103,"Phoenix Suns",95,16866,""
"2016-01-08","22:00","Golden State Warriors",128,"Portland Trail Blazers",108,20035,""
"2016-01-08","22:30","Oklahoma City Thunder",117,"Los Angeles Lakers",113,18997,""
"2016-01-09","15:30","Charlotte Hornets",83,"Los Angeles Clippers",97,19060,""
"2016-01-09","17:00","Chicago Bulls",105,"Atlanta Hawks",120,19010,""
"2016-01-09","19:00","Washington Wizards",105,"Orlando Magic",99,18058,""
"2016-01-09","19:30","Brooklyn Nets",89,"Detroit Pistons",103,16406,""
