"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2019-03-01","19:30","Chicago Bulls",168,"Atlanta Hawks",161,15267,""
"2019-03-01","19:30","Charlotte Hornets",123,"Brooklyn Nets",112,15578,""
"2019-03-01","20:00","Washington Wizards",96,"Boston Celtics",107,18624,""
"2019-03-01","20:00","Portland Trail Blazers",117,"Toronto Raptors",119,19800,""
"2019-03-01","21:00","New Orleans Pelicans",130,"Phoenix Suns",116,14123,""
"2019-03-01","22:00","Los Angeles Clippers",116,"Sacramento Kings",109,17583,""
"2019-03-01","22:30","Milwaukee Bucks",131,"Los Angeles Lakers",120,18997,""
"2019-03-02","17:00","Detroit Pistons",129,"Cleveland Cavaliers",93,19432,""
"2019-03-02","19:00","Orlando Magic",117,"Indiana Pacers",112,17923,""
"2019-03-02","19:30","Brooklyn Nets",88,"Miami Heat",117,19600,""
"2019-03-02","20:30","Memphis Grizzlies",111,"Dallas Mavericks",81,20233,""
"2019-03-02","20:30","Golden State Warriors",120,"Philadelphia 76ers",117,20624,""
"2019-03-02","20:30","Oklahoma City Thunder",102,"San Antonio Spurs",116,18439,""
"2019-03-02","21:00","New Orleans Pelicans",120,"Denver Nuggets",112,19978,""
"2019-03-02","21:00","Los Angeles Lakers",109,"Phoenix Suns",118,18055,""
"2019-03-02","21:00","Milwaukee Bucks",111,"Utah Jazz",115,18306,""
"2019-03-03","13:00","Portland Trail Blazers",118,"Charlotte Hornets",108,18355,""
"2019-03-03","15:30","Houston Rockets",115,"Boston Celtics",104,18624,""
"2019-03-03","15:30","Atlanta Hawks",123,"Chicago Bulls",118,20526,""
"2019-03-03","15:30","New York Knicks",107,"Los Angeles Clippers",128,19068,""
"2019-03-03","18:00","Orlando Magic",93,"Cleveland Cavaliers",107,19432,""
"2019-03-03","18:00","Toronto Raptors",107,"Detroit Pistons",112,19161,""
"2019-03-03","18:00","Minnesota Timberwolves",121,"Washington Wizards",135,17869,""
"2019-03-03","19:00","Memphis Grizzlies",95,"Oklahoma City Thunder",99,18203,""
"2019-03-04","19:30","Dallas Mavericks",88,"Brooklyn Nets",127,17064,""
"2019-03-04","19:30","Atlanta Hawks",113,"Miami Heat",114,19600,""
"2019-03-04","20:30","Denver Nuggets",103,"San Antonio Spurs",104,18354,""
"2019-03-04","21:00","Milwaukee Bucks",105,"Phoenix Suns",114,18055,""
"2019-03-04","21:00","New Orleans Pelicans",115,"Utah Jazz",112,18306,""
"2019-03-04","22:00","New York Knicks",108,"Sacramento Kings",115,17034,""
"2019-03-04","22:30","Los Angeles Clippers",113,"Los Angeles Lakers",105,18997,""
"2019-03-05","19:00","Chicago Bulls",96,"Indiana Pacers",105,15753,""
"2019-03-05","19:00","Orlando Magic",106,"Philadelphia 76ers",114,20379,""
"2019-03-05","20:00","Portland Trail Blazers",111,"Memphis Grizzlies",120,13801,""
"2019-03-05","20:00","Oklahoma City Thunder",120,"Minnesota Timberwolves",131,15728,""
"2019-03-05","20:00","Houston Rockets",107,"Toronto Raptors",95,19800,""
"2019-03-05","22:30","Boston Celtics",128,"Golden State Warriors",95,19596,""
"2019-03-06","19:00","Miami Heat",91,"Charlotte Hornets",84,18137,""
"2019-03-06","19:00","Minnesota Timberwolves",114,"Detroit Pistons",131,15240,""
"2019-03-06","19:00","Dallas Mavericks",123,"Washington Wizards",132,16867,""
"2019-03-06","19:30","San Antonio Spurs",111,"Atlanta Hawks",104,15208,""
"2019-03-06","19:30","Cleveland Cavaliers",107,"Brooklyn Nets",113,14177,""
"2019-03-06","20:00","Philadelphia 76ers",107,"Chicago Bulls",108,19927,""
"2019-03-06","20:00","Utah Jazz",114,"New Orleans Pelicans",104,14681,""
"2019-03-06","21:00","New York Knicks",96,"Phoenix Suns",107,14427,""
"2019-03-06","22:00","Boston Celtics",111,"Sacramento Kings",109,17583,""
"2019-03-06","22:30","Denver Nuggets",115,"Los Angeles Lakers",99,18997,""
"2019-03-07","20:00","Indiana Pacers",98,"Milwaukee Bucks",117,17884,""
"2019-03-07","22:30","Oklahoma City Thunder",129,"Portland Trail Blazers",121,20037,""
"2019-03-08","19:00","Washington Wizards",111,"Charlotte Hornets",112,18144,""
"2019-03-08","19:00","Dallas Mavericks",106,"Orlando Magic",111,19196,""
"2019-03-08","20:00","Detroit Pistons",112,"Chicago Bulls",104,21048,""
"2019-03-08","20:00","Philadelphia 76ers",91,"Houston Rockets",107,18055,""
"2019-03-08","20:00","Utah Jazz",104,"Memphis Grizzlies",114,15407,""
"2019-03-08","20:00","Cleveland Cavaliers",110,"Miami Heat",126,19600,""
"2019-03-08","20:00","Toronto Raptors",127,"New Orleans Pelicans",104,17325,""
"2019-03-08","22:30","Denver Nuggets",105,"Golden State Warriors",122,19596,""
"2019-03-08","22:30","Oklahoma City Thunder",110,"Los Angeles Clippers",118,17915,""
"2019-03-09","12:00","Sacramento Kings",102,"New York Knicks",94,19812,""
"2019-03-09","19:00","Brooklyn Nets",114,"Atlanta Hawks",112,16527,""
"2019-03-09","20:00","Washington Wizards",130,"Minnesota Timberwolves",135,14381,""
"2019-03-09","20:30","Boston Celtics",120,"Los Angeles Lakers",107,18997,""
"2019-03-09","21:00","Charlotte Hornets",114,"Milwaukee Bucks",131,17996,""
"2019-03-09","22:00","Phoenix Suns",120,"Portland Trail Blazers",127,19851,""
"2019-03-10","12:00","Chicago Bulls",108,"Detroit Pistons",131,19356,""
"2019-03-10","15:30","Toronto Raptors",125,"Miami Heat",104,19600,""
"2019-03-10","15:30","Indiana Pacers",89,"Philadelphia 76ers",106,20636,""
"2019-03-10","18:00","New Orleans Pelicans",116,"Atlanta Hawks",128,14337,""
"2019-03-10","18:00","Orlando Magic",97,"Memphis Grizzlies",105,16627,""
"2019-03-10","19:00","Houston Rockets",94,"Dallas Mavericks",93,20423,""
"2019-03-10","20:00","New York Knicks",92,"Minnesota Timberwolves",103,13806,""
"2019-03-10","20:00","Milwaukee Bucks",114,"San Antonio Spurs",121,18594,""
"2019-03-10","20:30","Phoenix Suns",115,"Golden State Warriors",111,19596,""
"2019-03-11","19:00","Toronto Raptors",101,"Cleveland Cavaliers",126,19432,""
"2019-03-11","19:00","Sacramento Kings",115,"Washington Wizards",121,15012,""
"2019-03-11","19:30","Detroit Pistons",75,"Brooklyn Nets",103,17732,""
"2019-03-11","20:00","Charlotte Hornets",106,"Houston Rockets",118,18055,""
"2019-03-11","21:00","Oklahoma City Thunder",98,"Utah Jazz",89,18306,""
"2019-03-11","22:30","Boston Celtics",115,"Los Angeles Clippers",140,19068,""
"2019-03-12","19:00","New York Knicks",98,"Indiana Pacers",103,16679,""
"2019-03-12","19:00","Cleveland Cavaliers",99,"Philadelphia 76ers",106,20420,""
"2019-03-12","20:00","Los Angeles Lakers",123,"Chicago Bulls",107,21359,""
"2019-03-12","20:00","San Antonio Spurs",112,"Dallas Mavericks",105,20366,""
"2019-03-12","20:00","Milwaukee Bucks",130,"New Orleans Pelicans",113,15562,""
