"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2018-10-16","20:00","Philadelphia 76ers",87,"Boston Celtics",105,18624,""
"2018-10-16","22:30","Oklahoma City Thunder",100,"Golden State Warriors",108,19596,""
"2018-10-17","19:00","Milwaukee Bucks",113,"Charlotte Hornets",112,17889,""
"2018-10-17","19:00","Brooklyn Nets",100,"Detroit Pistons",103,20332,""
"2018-10-17","19:00","Memphis Grizzlies",83,"Indiana Pacers",111,17923,""
"2018-10-17","19:00","Miami Heat",101,"Orlando Magic",104,19191,""
"2018-10-17","19:30","Atlanta Hawks",107,"New York Knicks",126,18249,""
"2018-10-17","19:30","Cleveland Cavaliers",104,"Toronto Raptors",116,19915,""
"2018-10-17","20:00","New Orleans Pelicans",131,"Houston Rockets",112,18055,""
"2018-10-17","20:30","Minnesota Timberwolves",108,"San Antonio Spurs",112,18354,""
"2018-10-17","22:00","Utah Jazz",123,"Sacramento Kings",117,17583,""
"2018-10-17","22:30","Denver Nuggets",107,"Los Angeles Clippers",98,19068,""
"2018-10-17","22:30","Dallas Mavericks",100,"Phoenix Suns",121,18055,""
"2018-10-18","20:00","Chicago Bulls",108,"Philadelphia 76ers",127,20302,""
"2018-10-18","20:00","Miami Heat",113,"Washington Wizards",112,20409,""
"2018-10-18","22:30","Los Angeles Lakers",119,"Portland Trail Blazers",128,19996,""
"2018-10-19","19:00","Charlotte Hornets",120,"Orlando Magic",88,17668,""
"2018-10-19","19:30","New York Knicks",105,"Brooklyn Nets",107,17732,""
"2018-10-19","20:00","Atlanta Hawks",117,"Memphis Grizzlies",131,17019,""
"2018-10-19","20:00","Cleveland Cavaliers",123,"Minnesota Timberwolves",131,18978,""
"2018-10-19","20:00","Sacramento Kings",129,"New Orleans Pelicans",149,18337,""
"2018-10-19","20:00","Boston Celtics",101,"Toronto Raptors",113,19800,""
"2018-10-19","20:30","Indiana Pacers",101,"Milwaukee Bucks",118,17341,""
"2018-10-19","22:30","Oklahoma City Thunder",92,"Los Angeles Clippers",108,14816,""
