"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2019-04-01","19:00","Detroit Pistons",102,"Indiana Pacers",111,15760,""
"2019-04-01","19:30","Miami Heat",105,"Boston Celtics",110,18624,""
"2019-04-01","19:30","Milwaukee Bucks",131,"Brooklyn Nets",121,17732,""
"2019-04-01","19:30","Chicago Bulls",105,"New York Knicks",113,18874,""
"2019-04-01","19:30","Orlando Magic",109,"Toronto Raptors",121,19800,""
"2019-04-01","20:00","Portland Trail Blazers",132,"Minnesota Timberwolves",122,11209,""
"2019-04-01","20:30","Philadelphia 76ers",102,"Dallas Mavericks",122,19645,""
"2019-04-01","21:00","Charlotte Hornets",102,"Utah Jazz",111,18306,""
"2019-04-01","22:00","Cleveland Cavaliers",113,"Phoenix Suns",122,14050,""
"2019-04-02","20:00","Los Angeles Lakers",103,"Oklahoma City Thunder",119,18203,""
"2019-04-02","20:30","Atlanta Hawks",111,"San Antonio Spurs",117,18354,""
"2019-04-02","22:00","Houston Rockets",130,"Sacramento Kings",105,17583,""
"2019-04-02","22:30","Denver Nuggets",102,"Golden State Warriors",116,19596,""
"2019-04-03","19:00","Indiana Pacers",108,"Detroit Pistons",89,18984,""
"2019-04-03","19:00","New York Knicks",100,"Orlando Magic",114,18846,""
"2019-04-03","19:00","Chicago Bulls",115,"Washington Wizards",114,16616,""
"2019-04-03","19:30","Philadelphia 76ers",122,"Atlanta Hawks",130,16638,""
"2019-04-03","19:30","Toronto Raptors",115,"Brooklyn Nets",105,17732,""
"2019-04-03","19:30","Boston Celtics",112,"Miami Heat",102,19904,""
"2019-04-03","20:00","Charlotte Hornets",115,"New Orleans Pelicans",109,16844,""
"2019-04-03","20:30","Minnesota Timberwolves",110,"Dallas Mavericks",108,19576,""
"2019-04-03","21:00","San Antonio Spurs",85,"Denver Nuggets",113,17643,""
"2019-04-03","22:00","Utah Jazz",118,"Phoenix Suns",97,15797,""
"2019-04-03","22:00","Memphis Grizzlies",89,"Portland Trail Blazers",116,19608,""
"2019-04-03","22:30","Houston Rockets",135,"Los Angeles Clippers",103,17593,""
"2019-04-04","20:00","Milwaukee Bucks",128,"Philadelphia 76ers",122,20701,""
"2019-04-04","22:00","Cleveland Cavaliers",104,"Sacramento Kings",117,17583,""
"2019-04-04","22:30","Golden State Warriors",108,"Los Angeles Lakers",90,18997,""
"2019-04-05","19:00","Toronto Raptors",111,"Charlotte Hornets",113,18684,""
"2019-04-05","19:00","Atlanta Hawks",113,"Orlando Magic",149,18999,""
"2019-04-05","19:00","San Antonio Spurs",129,"Washington Wizards",112,20409,""
"2019-04-05","20:00","New York Knicks",96,"Houston Rockets",120,18055,""
"2019-04-05","20:00","Boston Celtics",117,"Indiana Pacers",97,17371,""
"2019-04-05","20:00","Miami Heat",109,"Minnesota Timberwolves",111,17763,""
"2019-04-05","20:00","Detroit Pistons",110,"Oklahoma City Thunder",123,18203,""
"2019-04-05","20:30","Memphis Grizzlies",122,"Dallas Mavericks",112,20111,""
"2019-04-05","21:00","Sacramento Kings",98,"Utah Jazz",119,18306,""
