"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2018-11-01","19:00","Oklahoma City Thunder",111,"Charlotte Hornets",107,14583,""
"2018-11-01","19:00","Denver Nuggets",110,"Cleveland Cavaliers",91,19432,""
"2018-11-01","19:00","Los Angeles Clippers",113,"Philadelphia 76ers",122,20246,""
"2018-11-01","19:30","Sacramento Kings",146,"Atlanta Hawks",115,12095,""
"2018-11-01","20:00","Milwaukee Bucks",113,"Boston Celtics",117,18624,""
"2018-11-01","22:30","New Orleans Pelicans",119,"Portland Trail Blazers",132,18921,""
"2018-11-02","19:00","Los Angeles Clippers",120,"Orlando Magic",95,15953,""
"2018-11-02","19:30","Houston Rockets",119,"Brooklyn Nets",111,14013,""
"2018-11-02","20:00","Indiana Pacers",107,"Chicago Bulls",105,19704,""
"2018-11-02","20:00","Oklahoma City Thunder",134,"Washington Wizards",111,20409,""
"2018-11-02","20:30","New York Knicks",118,"Dallas Mavericks",106,20008,""
"2018-11-02","21:00","Memphis Grizzlies",110,"Utah Jazz",100,18306,""
"2018-11-02","22:00","Toronto Raptors",107,"Phoenix Suns",98,15843,""
"2018-11-02","22:30","Minnesota Timberwolves",99,"Golden State Warriors",116,19596,""
"2018-11-03","13:00","Detroit Pistons",99,"Philadelphia 76ers",109,20289,""
"2018-11-03","19:00","Cleveland Cavaliers",94,"Charlotte Hornets",126,16221,""
"2018-11-03","19:00","Boston Celtics",101,"Indiana Pacers",102,17505,""
"2018-11-03","19:30","Miami Heat",118,"Atlanta Hawks",123,16303,""
"2018-11-03","20:00","Houston Rockets",96,"Chicago Bulls",88,20505,""
"2018-11-03","20:30","New Orleans Pelicans",95,"San Antonio Spurs",109,18354,""
"2018-11-03","21:00","Utah Jazz",88,"Denver Nuggets",103,19520,""
"2018-11-03","22:00","Los Angeles Lakers",114,"Portland Trail Blazers",110,19848,""
