"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2000-03-01","","Washington Wizards",102,"Atlanta Hawks",83,13144,""
"2000-03-01","","Toronto Raptors",96,"Boston Celtics",94,17198,""
"2000-03-01","","New Jersey Nets",94,"Denver Nuggets",81,14456,""
"2000-03-01","","Utah Jazz",107,"Detroit Pistons",94,15712,""
"2000-03-01","","Vancouver Grizzlies",91,"Los Angeles Lakers",103,18912,""
"2000-03-02","","Cleveland Cavaliers",114,"Chicago Bulls",110,21848,""
"2000-03-02","","New Jersey Nets",103,"Dallas Mavericks",102,13757,""
"2000-03-02","","Sacramento Kings",99,"Houston Rockets",102,15754,""
"2000-03-02","","Seattle SuperSonics",83,"Miami Heat",101,18859,""
"2000-03-02","","Milwaukee Bucks",94,"New York Knicks",109,19763,""
"2000-03-02","","Charlotte Hornets",96,"Orlando Magic",104,12382,""
"2000-03-02","","Indiana Pacers",87,"Phoenix Suns",118,19023,""
"2000-03-02","","Minnesota Timberwolves",108,"San Antonio Spurs",102,16320,""
"2000-03-02","","Philadelphia 76ers",87,"Washington Wizards",84,17203,""
"2000-03-03","","New York Knicks",70,"Atlanta Hawks",83,15576,""
"2000-03-03","","Utah Jazz",89,"Charlotte Hornets",87,21148,""
"2000-03-03","","Golden State Warriors",88,"Denver Nuggets",122,18152,""
"2000-03-03","","Indiana Pacers",92,"Los Angeles Lakers",107,18997,""
"2000-03-03","","Vancouver Grizzlies",91,"Portland Trail Blazers",101,20367,""
"2000-03-03","","Boston Celtics",104,"Toronto Raptors",114,19437,""
"2000-03-04","","Seattle SuperSonics",93,"Atlanta Hawks",81,13719,""
"2000-03-04","","Philadelphia 76ers",95,"Chicago Bulls",84,22773,""
"2000-03-04","","New Jersey Nets",92,"Houston Rockets",99,14519,""
"2000-03-04","","Cleveland Cavaliers",109,"Los Angeles Clippers",99,12522,""
"2000-03-04","","Minnesota Timberwolves",91,"Milwaukee Bucks",84,17632,""
"2000-03-04","","Dallas Mavericks",96,"Phoenix Suns",110,19023,""
"2000-03-04","","Sacramento Kings",108,"San Antonio Spurs",103,35113,""
"2000-03-04","","Detroit Pistons",94,"Washington Wizards",100,17418,""
"2000-03-05","","Orlando Magic",91,"Boston Celtics",97,18624,""
"2000-03-05","","Chicago Bulls",94,"Charlotte Hornets",100,15799,""
"2000-03-05","","Cleveland Cavaliers",100,"Denver Nuggets",92,17447,""
"2000-03-05","","Indiana Pacers",114,"Golden State Warriors",95,15283,""
"2000-03-05","","Miami Heat",80,"Los Angeles Lakers",93,18997,""
"2000-03-05","","Seattle SuperSonics",100,"Minnesota Timberwolves",105,15006,""
"2000-03-05","","Utah Jazz",88,"New York Knicks",79,19763,""
"2000-03-05","","Toronto Raptors",94,"Vancouver Grizzlies",92,19193,""
"2000-03-06","","Los Angeles Lakers",123,"Los Angeles Clippers",103,20385,""
"2000-03-06","","Atlanta Hawks",78,"Milwaukee Bucks",111,12365,""
"2000-03-06","","Miami Heat",92,"Phoenix Suns",100,19023,""
"2000-03-06","","Toronto Raptors",109,"Portland Trail Blazers",90,20516,""
"2000-03-06","","Dallas Mavericks",109,"Sacramento Kings",130,17317,""
"2000-03-06","","New Jersey Nets",104,"San Antonio Spurs",106,17581,""
"2000-03-06","","Orlando Magic",87,"Washington Wizards",85,11325,""
"2000-03-07","","Atlanta Hawks",82,"Chicago Bulls",89,21904,""
"2000-03-07","","Charlotte Hornets",102,"Golden State Warriors",99,10201,""
"2000-03-07","","Phoenix Suns",108,"Houston Rockets",101,14749,""
"2000-03-07","","Denver Nuggets",89,"Indiana Pacers",90,18345,""
"2000-03-07","","Washington Wizards",90,"Minnesota Timberwolves",86,14227,""
"2000-03-07","","Vancouver Grizzlies",86,"New York Knicks",111,19763,""
"2000-03-07","","Dallas Mavericks",86,"Seattle SuperSonics",101,13621,""
"2000-03-07","","Cleveland Cavaliers",95,"Utah Jazz",113,19224,""
"2000-03-08","","Milwaukee Bucks",101,"Boston Celtics",112,15860,""
"2000-03-08","","Denver Nuggets",116,"Detroit Pistons",130,12683,""
"2000-03-08","","Toronto Raptors",95,"Los Angeles Clippers",94,18176,""
"2000-03-08","","Portland Trail Blazers",103,"New Jersey Nets",115,16234,""
"2000-03-08","","Chicago Bulls",67,"Orlando Magic",103,13123,""
"2000-03-08","","Vancouver Grizzlies",90,"Philadelphia 76ers",107,20086,""
"2000-03-08","","Charlotte Hornets",92,"Sacramento Kings",105,17317,""
"2000-03-08","","New York Knicks",113,"Washington Wizards",118,15354,""
"2000-03-09","","San Antonio Spurs",105,"Atlanta Hawks",79,12674,""
"2000-03-09","","Minnesota Timberwolves",100,"Dallas Mavericks",79,13435,""
"2000-03-09","","Los Angeles Lakers",109,"Golden State Warriors",92,20136,""
"2000-03-09","","Portland Trail Blazers",119,"Indiana Pacers",127,18345,""
"2000-03-09","","Houston Rockets",82,"Utah Jazz",101,19897,""
"2000-03-10","","Chicago Bulls",74,"Boston Celtics",104,17123,""
"2000-03-10","","Indiana Pacers",95,"Cleveland Cavaliers",92,20562,""
"2000-03-10","","Vancouver Grizzlies",97,"Detroit Pistons",111,22076,""
"2000-03-10","","Charlotte Hornets",118,"Los Angeles Clippers",101,15362,""
"2000-03-10","","Denver Nuggets",88,"Miami Heat",96,19016,""
"2000-03-10","","New Jersey Nets",108,"Milwaukee Bucks",80,13962,""
"2000-03-10","","New York Knicks",82,"Philadelphia 76ers",77,20885,""
"2000-03-10","","Utah Jazz",99,"Phoenix Suns",96,19023,""
"2000-03-10","","Toronto Raptors",88,"Sacramento Kings",103,17317,""
"2000-03-10","","Golden State Warriors",85,"Seattle SuperSonics",99,13522,""
"2000-03-10","","San Antonio Spurs",106,"Washington Wizards",99,16409,""
"2000-03-11","","Vancouver Grizzlies",86,"Atlanta Hawks",91,13344,""
"2000-03-11","","Phoenix Suns",99,"Dallas Mavericks",104,18187,""
"2000-03-11","","Portland Trail Blazers",99,"Detroit Pistons",94,22076,""
"2000-03-11","","Minnesota Timberwolves",100,"Houston Rockets",86,16285,""
"2000-03-11","","Denver Nuggets",107,"Orlando Magic",110,13635,""
"2000-03-12","","Philadelphia 76ers",77,"Boston Celtics",93,18624,""
