"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1982-11-02","","Washington Bullets",88,"Atlanta Hawks",105,5149,""
"1982-11-02","","Detroit Pistons",128,"Cleveland Cavaliers",119,2976,""
"1982-11-02","","Dallas Mavericks",113,"Houston Rockets",103,8491,""
"1982-11-02","","Milwaukee Bucks",112,"Kansas City Kings",119,7442,""
"1982-11-02","","Portland Trail Blazers",87,"Phoenix Suns",92,10274,""
"1982-11-02","","Seattle SuperSonics",120,"Utah Jazz",92,7378,""
"1982-11-02","19:42","San Diego Clippers",100,"New Jersey Nets",110,10220,""
"1982-11-03","","Indiana Pacers",104,"Boston Celtics",111,15320,""
"1982-11-03","","Houston Rockets",101,"Dallas Mavericks",102,7798,""
"1982-11-03","","Los Angeles Lakers",135,"Denver Nuggets",134,14807,""
"1982-11-03","","Chicago Bulls",144,"Detroit Pistons",152,6288,""
"1982-11-03","","New York Knicks",97,"Golden State Warriors",99,13335,""
"1982-11-03","","San Diego Clippers",111,"Philadelphia 76ers",130,13674,""
"1982-11-03","","San Antonio Spurs",107,"Seattle SuperSonics",109,9808,""
"1982-11-03","","New Jersey Nets",85,"Washington Bullets",104,14872,""
"1982-11-04","","Milwaukee Bucks",104,"Atlanta Hawks",100,8895,""
"1982-11-04","","Cleveland Cavaliers",111,"Chicago Bulls",118,4520,""
"1982-11-04","","Denver Nuggets",108,"Los Angeles Lakers",131,12815,""
"1982-11-04","","Utah Jazz",104,"Phoenix Suns",119,10095,""
"1982-11-04","","San Antonio Spurs",108,"Portland Trail Blazers",107,12666,""
"1982-11-05","","Washington Bullets",97,"Boston Celtics",104,15320,""
"1982-11-05","","New Jersey Nets",99,"Cleveland Cavaliers",91,2981,""
"1982-11-05","","Philadelphia 76ers",120,"Detroit Pistons",109,28222,""
"1982-11-05","","San Antonio Spurs",105,"Golden State Warriors",104,10590,""
"1982-11-05","","Dallas Mavericks",118,"Kansas City Kings",113,7357,""
"1982-11-05","","San Diego Clippers",99,"Milwaukee Bucks",130,10685,""
"1982-11-05","","New York Knicks",103,"Seattle SuperSonics",112,14665,""
"1982-11-06","","Detroit Pistons",93,"Atlanta Hawks",95,8008,""
"1982-11-06","","San Diego Clippers",124,"Chicago Bulls",129,11162,""
"1982-11-06","","Phoenix Suns",112,"Dallas Mavericks",100,12780,""
"1982-11-06","","Golden State Warriors",118,"Denver Nuggets",127,12929,""
"1982-11-06","","Boston Celtics",115,"Philadelphia 76ers",119,18482,""
"1982-11-06","","New York Knicks",102,"Portland Trail Blazers",110,12666,""
"1982-11-06","","Los Angeles Lakers",104,"Utah Jazz",101,11869,""
"1982-11-06","","Indiana Pacers",115,"Washington Bullets",119,7821,""
"1982-11-07","","Portland Trail Blazers",89,"Los Angeles Lakers",103,13526,""
"1982-11-07","","Seattle SuperSonics",102,"Milwaukee Bucks",90,10975,""
"1982-11-07","","Phoenix Suns",100,"San Antonio Spurs",101,9448,""
"1982-11-07","19:16","Boston Celtics",102,"New Jersey Nets",100,15550,""
"1982-11-09","","Seattle SuperSonics",112,"Chicago Bulls",111,9122,""
"1982-11-09","","Atlanta Hawks",106,"Denver Nuggets",105,10551,""
"1982-11-09","","Phoenix Suns",119,"Houston Rockets",91,7563,""
"1982-11-09","","San Diego Clippers",95,"Indiana Pacers",100,3402,""
"1982-11-09","","Kansas City Kings",117,"Los Angeles Lakers",139,12402,""
