"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1983-02-01","","Cleveland Cavaliers",84,"Atlanta Hawks",93,4802,""
"1983-02-01","","Houston Rockets",76,"Chicago Bulls",129,3989,""
"1983-02-01","","Philadelphia 76ers",133,"Denver Nuggets",124,17498,""
"1983-02-01","","Milwaukee Bucks",115,"Portland Trail Blazers",99,12666,""
"1983-02-01","19:42","Indiana Pacers",111,"New Jersey Nets",120,9163,""
"1983-02-02","","San Diego Clippers",110,"Boston Celtics",120,15320,""
"1983-02-02","","New Jersey Nets",118,"Cleveland Cavaliers",105,2071,""
"1983-02-02","","Los Angeles Lakers",120,"Dallas Mavericks",122,17134,""
"1983-02-02","","Denver Nuggets",128,"Houston Rockets",135,7141,""
"1983-02-02","","Detroit Pistons",135,"Indiana Pacers",141,4316,""
"1983-02-02","","Utah Jazz",96,"Phoenix Suns",112,9468,""
"1983-02-02","","New York Knicks",109,"San Antonio Spurs",98,8313,""
"1983-02-02","","Milwaukee Bucks",114,"Seattle SuperSonics",117,10158,""
"1983-02-02","","Kansas City Kings",117,"Washington Bullets",115,4827,""
"1983-02-03","","Denver Nuggets",126,"Atlanta Hawks",112,4534,""
"1983-02-03","","San Diego Clippers",115,"Detroit Pistons",108,5291,""
"1983-02-03","","Philadelphia 76ers",117,"Golden State Warriors",111,13335,""
"1983-02-04","","Atlanta Hawks",92,"Cleveland Cavaliers",81,2066,""
"1983-02-04","","New York Knicks",120,"Dallas Mavericks",101,13110,""
"1983-02-04","","Boston Celtics",102,"Indiana Pacers",93,13003,""
"1983-02-04","","Los Angeles Lakers",143,"Kansas City Kings",125,"","at St. Louis, MO"
"1983-02-04","","Houston Rockets",99,"Phoenix Suns",115,10541,""
"1983-02-04","","Philadelphia 76ers",109,"Portland Trail Blazers",115,12666,""
"1983-02-04","","San Antonio Spurs",103,"Seattle SuperSonics",115,13082,""
"1983-02-04","","Milwaukee Bucks",122,"Utah Jazz",110,8577,""
"1983-02-04","","San Diego Clippers",93,"Washington Bullets",100,5807,""
"1983-02-04","19:40","Chicago Bulls",98,"New Jersey Nets",120,14548,""
"1983-02-05","","Cleveland Cavaliers",113,"Chicago Bulls",117,6257,""
"1983-02-05","","Utah Jazz",136,"Denver Nuggets",143,9133,""
"1983-02-05","","New Jersey Nets",101,"Detroit Pistons",111,17398,""
"1983-02-05","","San Antonio Spurs",102,"Golden State Warriors",106,8766,""
"1983-02-05","","New York Knicks",102,"Houston Rockets",101,7341,""
"1983-02-06","","Atlanta Hawks",116,"Boston Celtics",111,15320,""
"1983-02-06","","San Diego Clippers",107,"Cleveland Cavaliers",110,3042,""
"1983-02-06","","Phoenix Suns",109,"Golden State Warriors",92,8646,""
"1983-02-06","","Kansas City Kings",106,"Los Angeles Lakers",116,17505,""
"1983-02-06","","Dallas Mavericks",112,"Portland Trail Blazers",105,12666,""
"1983-02-06","","Philadelphia 76ers",97,"Seattle SuperSonics",96,22217,""
"1983-02-06","","Indiana Pacers",99,"Washington Bullets",103,3683,""
"1983-02-07","","Indiana Pacers",99,"New York Knicks",105,7555,""
"1983-02-08","","New Jersey Nets",115,"Atlanta Hawks",109,6187,""
"1983-02-08","","Portland Trail Blazers",109,"Chicago Bulls",93,5136,""
"1983-02-08","","Kansas City Kings",115,"Houston Rockets",116,6506,""
"1983-02-08","","Dallas Mavericks",112,"Phoenix Suns",100,11037,""
"1983-02-08","","Detroit Pistons",143,"San Antonio Spurs",147,7518,""
"1983-02-08","","Denver Nuggets",98,"San Diego Clippers",125,3341,""
"1983-02-08","","Los Angeles Lakers",121,"Seattle SuperSonics",118,19726,""
"1983-02-08","","Boston Celtics",101,"Washington Bullets",104,10841,""
"1983-02-09","","New York Knicks",96,"Boston Celtics",106,15320,""
"1983-02-09","","Milwaukee Bucks",94,"Cleveland Cavaliers",104,2088,""
"1983-02-09","","Detroit Pistons",113,"Dallas Mavericks",122,11464,""
"1983-02-09","","Seattle SuperSonics",125,"Denver Nuggets",134,12847,""
"1983-02-09","","Golden State Warriors",98,"Kansas City Kings",103,6084,""
