"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1983-05-01","","Philadelphia 76ers",105,"New York Knicks",102,15457,""
"1983-05-01","","Los Angeles Lakers",95,"Portland Trail Blazers",108,12666,""
"1983-05-01","","Boston Celtics",99,"Milwaukee Bucks",107,11052,""
"1983-05-02","","San Antonio Spurs",114,"Denver Nuggets",124,15035,""
"1983-05-02","","Boston Celtics",93,"Milwaukee Bucks",107,11052,""
"1983-05-03","","Portland Trail Blazers",108,"Los Angeles Lakers",116,16739,""
"1983-05-04","","Denver Nuggets",105,"San Antonio Spurs",145,12736,""
"1983-05-08","","San Antonio Spurs",107,"Los Angeles Lakers",119,15063,""
"1983-05-08","","Milwaukee Bucks",109,"Philadelphia 76ers",111,18482,""
"1983-05-10","","San Antonio Spurs",122,"Los Angeles Lakers",113,17505,""
"1983-05-11","","Milwaukee Bucks",81,"Philadelphia 76ers",87,18482,""
"1983-05-13","","Los Angeles Lakers",113,"San Antonio Spurs",100,15782,""
"1983-05-14","","Philadelphia 76ers",104,"Milwaukee Bucks",96,11052,""
"1983-05-15","","Philadelphia 76ers",94,"Milwaukee Bucks",100,11052,""
"1983-05-15","","Los Angeles Lakers",129,"San Antonio Spurs",121,15782,""
"1983-05-18","","San Antonio Spurs",117,"Los Angeles Lakers",112,17505,""
"1983-05-18","","Milwaukee Bucks",103,"Philadelphia 76ers",115,18482,""
"1983-05-20","","Los Angeles Lakers",101,"San Antonio Spurs",100,15782,""
"1983-05-22","","Los Angeles Lakers",107,"Philadelphia 76ers",113,18482,""
"1983-05-26","","Los Angeles Lakers",93,"Philadelphia 76ers",103,18482,""
"1983-05-29","","Philadelphia 76ers",111,"Los Angeles Lakers",94,17505,""
"1983-05-31","","Philadelphia 76ers",115,"Los Angeles Lakers",108,17505,""
