"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1982-10-29","","Dallas Mavericks",125,"Denver Nuggets",117,12099,""
"1982-10-29","","Atlanta Hawks",86,"Detroit Pistons",94,15252,""
"1982-10-29","","Washington Bullets",90,"Indiana Pacers",93,3622,""
"1982-10-29","","Portland Trail Blazers",111,"Kansas City Kings",113,12492,""
"1982-10-29","","Golden State Warriors",132,"Los Angeles Lakers",117,15802,""
"1982-10-29","","Philadelphia 76ers",104,"New York Knicks",89,19591,""
"1982-10-29","","Phoenix Suns",113,"San Diego Clippers",99,5063,""
"1982-10-29","","Houston Rockets",95,"Seattle SuperSonics",128,21885,""
"1982-10-29","","San Antonio Spurs",120,"Utah Jazz",114,8436,""
"1982-10-29","","Boston Celtics",104,"Cleveland Cavaliers",93,8633,""
"1982-10-29","19:40","Chicago Bulls",102,"New Jersey Nets",114,11042,""
"1982-10-30","","Boston Celtics",112,"Atlanta Hawks",97,13419,""
"1982-10-30","","Portland Trail Blazers",107,"San Antonio Spurs",112,12150,""
"1982-10-30","","New Jersey Nets",99,"Philadelphia 76ers",110,18482,""
"1982-10-30","","New York Knicks",86,"Milwaukee Bucks",108,11052,""
"1982-10-30","","Houston Rockets",110,"Golden State Warriors",117,7506,""
"1982-10-30","","Utah Jazz",128,"Dallas Mavericks",123,9203,""
"1982-10-30","","Washington Bullets",143,"Chicago Bulls",125,9218,""
"1982-10-31","","Milwaukee Bucks",119,"Cleveland Cavaliers",95,6622,""
"1982-10-31","","Phoenix Suns",110,"Denver Nuggets",114,8893,""
"1982-10-31","","Detroit Pistons",118,"Indiana Pacers",115,4268,""
"1982-10-31","","Seattle SuperSonics",127,"San Diego Clippers",109,3507,""
