"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1995-01-03","","Portland Trail Blazers",103,"Atlanta Hawks",98,8477,""
"1995-01-03","","Houston Rockets",110,"Dallas Mavericks",98,17502,""
"1995-01-03","","San Antonio Spurs",91,"Golden State Warriors",86,15025,""
"1995-01-03","","Detroit Pistons",96,"Los Angeles Lakers",105,13228,""
"1995-01-03","","Denver Nuggets",108,"Minnesota Timberwolves",99,12739,""
"1995-01-03","","Indiana Pacers",103,"New Jersey Nets",114,14145,""
"1995-01-03","","Phoenix Suns",108,"Sacramento Kings",100,17317,""
"1995-01-03","","Milwaukee Bucks",91,"Utah Jazz",123,18701,""
"1995-01-03","","Seattle SuperSonics",121,"Washington Bullets",107,16940,""
"1995-01-04","","Miami Heat",113,"Boston Celtics",117,14890,""
"1995-01-04","","Portland Trail Blazers",106,"Charlotte Hornets",118,23698,""
"1995-01-04","","Denver Nuggets",80,"Chicago Bulls",86,22198,""
"1995-01-04","","Seattle SuperSonics",116,"Cleveland Cavaliers",85,20562,""
"1995-01-04","","Washington Bullets",90,"Indiana Pacers",94,15975,""
"1995-01-04","","Atlanta Hawks",80,"New York Knicks",89,19763,""
"1995-01-04","","New Jersey Nets",110,"Orlando Magic",113,16010,""
"1995-01-04","","Philadelphia 76ers",122,"Phoenix Suns",127,19023,""
"1995-01-05","","Milwaukee Bucks",111,"Golden State Warriors",103,15025,""
"1995-01-05","","Dallas Mavericks",99,"Houston Rockets",108,16611,""
"1995-01-05","","Philadelphia 76ers",93,"Los Angeles Clippers",95,6239,""
"1995-01-05","","Minnesota Timberwolves",91,"Miami Heat",114,14305,""
"1995-01-05","","Detroit Pistons",88,"Sacramento Kings",94,17317,""
"1995-01-05","","San Antonio Spurs",104,"Utah Jazz",103,19911,""
"1995-01-06","","Washington Bullets",90,"Atlanta Hawks",112,12069,""
"1995-01-06","","Portland Trail Blazers",95,"Boston Celtics",92,14890,""
"1995-01-06","","Seattle SuperSonics",108,"Chicago Bulls",101,22248,""
"1995-01-06","","New York Knicks",103,"Cleveland Cavaliers",93,20562,""
"1995-01-06","","Indiana Pacers",92,"Dallas Mavericks",103,17502,""
"1995-01-06","","Milwaukee Bucks",98,"Los Angeles Lakers",106,13227,""
"1995-01-06","","Charlotte Hornets",89,"New Jersey Nets",88,20049,""
"1995-01-06","","Minnesota Timberwolves",99,"Orlando Magic",121,16010,""
"1995-01-07","","New Jersey Nets",85,"Atlanta Hawks",102,12721,""
"1995-01-07","","Boston Celtics",98,"Charlotte Hornets",106,23698,""
"1995-01-07","","Chicago Bulls",78,"Cleveland Cavaliers",92,20562,""
"1995-01-07","","Phoenix Suns",109,"Denver Nuggets",100,17171,""
"1995-01-07","","Indiana Pacers",88,"Houston Rockets",83,16611,""
"1995-01-07","","San Antonio Spurs",103,"Los Angeles Clippers",88,8070,""
"1995-01-07","","Miami Heat",95,"Sacramento Kings",96,17317,""
"1995-01-07","","Philadelphia 76ers",90,"Utah Jazz",111,19657,""
"1995-01-07","","Portland Trail Blazers",114,"Washington Bullets",105,18756,""
"1995-01-08","","Milwaukee Bucks",96,"Denver Nuggets",102,17171,""
"1995-01-08","","Orlando Magic",108,"Detroit Pistons",88,21454,""
"1995-01-08","","Miami Heat",105,"Los Angeles Lakers",122,12997,""
"1995-01-08","","Minnesota Timberwolves",87,"New York Knicks",102,19763,""
"1995-01-09","","Washington Bullets",101,"Boston Celtics",114,14890,""
"1995-01-09","","Milwaukee Bucks",102,"Phoenix Suns",119,19023,""
"1995-01-09","","Los Angeles Lakers",83,"Portland Trail Blazers",129,12888,""
"1995-01-09","","Dallas Mavericks",90,"Utah Jazz",106,19911,""
"1995-01-10","","Orlando Magic",77,"Chicago Bulls",109,22529,""
"1995-01-10","","Charlotte Hornets",116,"Cleveland Cavaliers",108,20562,""
"1995-01-10","","New Jersey Nets",84,"Detroit Pistons",98,14256,""
"1995-01-10","","Seattle SuperSonics",128,"Golden State Warriors",118,15025,""
"1995-01-10","","Sacramento Kings",98,"Minnesota Timberwolves",85,13017,""
"1995-01-10","","Indiana Pacers",105,"New York Knicks",117,19763,""
"1995-01-10","","Los Angeles Clippers",97,"San Antonio Spurs",108,15729,""
"1995-01-10","","Atlanta Hawks",99,"Washington Bullets",96,12345,""
"1995-01-11","","Indiana Pacers",97,"Boston Celtics",100,14890,""
"1995-01-11","","Minnesota Timberwolves",91,"Charlotte Hornets",100,23698,""
"1995-01-11","","Los Angeles Clippers",93,"Dallas Mavericks",98,14957,""
"1995-01-11","","Miami Heat",97,"Houston Rockets",108,12424,""
"1995-01-11","","Phoenix Suns",118,"Los Angeles Lakers",108,17505,""
"1995-01-11","","Sacramento Kings",88,"Milwaukee Bucks",97,13279,""
"1995-01-11","","Detroit Pistons",107,"Orlando Magic",124,16010,""
"1995-01-11","","Chicago Bulls",115,"Philadelphia 76ers",77,13245,""
"1995-01-11","","Golden State Warriors",92,"Portland Trail Blazers",104,12888,""
"1995-01-11","","Denver Nuggets",88,"Utah Jazz",114,19911,""
"1995-01-12","","Dallas Mavericks",78,"Denver Nuggets",94,17171,""
"1995-01-12","","Cleveland Cavaliers",107,"Phoenix Suns",96,19023,""
"1995-01-12","","Miami Heat",108,"San Antonio Spurs",113,14651,""
"1995-01-13","","Orlando Magic",101,"Atlanta Hawks",96,16378,""
"1995-01-13","","Utah Jazz",95,"Boston Celtics",93,14890,""
"1995-01-13","","Sacramento Kings",89,"Chicago Bulls",79,22243,""
"1995-01-13","","San Antonio Spurs",100,"Houston Rockets",103,16611,""
"1995-01-13","","Golden State Warriors",104,"Los Angeles Lakers",115,13182,""
"1995-01-13","","New York Knicks",91,"Milwaukee Bucks",88,17909,""
"1995-01-13","","Detroit Pistons",92,"Minnesota Timberwolves",104,12516,""
"1995-01-13","","New Jersey Nets",110,"Philadelphia 76ers",101,12780,""
