"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1995-05-01","","Seattle SuperSonics",101,"Los Angeles Lakers",105,17505,""
"1995-05-01","","New York Knicks",83,"Cleveland Cavaliers",81,19352,""
"1995-05-02","","Charlotte Hornets",80,"Chicago Bulls",103,24114,""
"1995-05-02","","San Antonio Spurs",99,"Denver Nuggets",95,17171,""
"1995-05-02","","Phoenix Suns",117,"Portland Trail Blazers",109,12888,""
"1995-05-02","","Indiana Pacers",105,"Atlanta Hawks",89,12106,""
"1995-05-03","","Orlando Magic",82,"Boston Celtics",77,14890,""
"1995-05-03","","Utah Jazz",95,"Houston Rockets",82,16611,""
"1995-05-04","","Charlotte Hornets",84,"Chicago Bulls",85,24221,""
"1995-05-04","","New York Knicks",93,"Cleveland Cavaliers",80,18575,""
"1995-05-04","","Seattle SuperSonics",110,"Los Angeles Lakers",114,17505,""
"1995-05-05","","Orlando Magic",95,"Boston Celtics",92,14890,""
"1995-05-05","","Utah Jazz",106,"Houston Rockets",123,16611,""
"1995-05-06","","Los Angeles Lakers",94,"San Antonio Spurs",110,24002,""
"1995-05-07","","Indiana Pacers",107,"New York Knicks",105,19763,""
"1995-05-07","","Houston Rockets",95,"Utah Jazz",91,19911,""
"1995-05-07","","Chicago Bulls",91,"Orlando Magic",94,16010,""
"1995-05-08","","Los Angeles Lakers",90,"San Antonio Spurs",97,26127,""
"1995-05-09","","Indiana Pacers",77,"New York Knicks",96,19763,""
"1995-05-09","","Houston Rockets",108,"Phoenix Suns",130,19023,""
"1995-05-10","","Chicago Bulls",104,"Orlando Magic",94,16010,""
"1995-05-11","","New York Knicks",95,"Indiana Pacers",97,16675,""
"1995-05-11","","Houston Rockets",94,"Phoenix Suns",118,19023,""
"1995-05-12","","Orlando Magic",110,"Chicago Bulls",101,24281,""
"1995-05-12","","San Antonio Spurs",85,"Los Angeles Lakers",92,17505,""
"1995-05-13","","Phoenix Suns",85,"Houston Rockets",118,16611,""
"1995-05-13","","New York Knicks",84,"Indiana Pacers",98,16678,""
"1995-05-14","","Orlando Magic",95,"Chicago Bulls",106,24358,""
"1995-05-14","","Phoenix Suns",114,"Houston Rockets",110,16611,""
"1995-05-14","","San Antonio Spurs",80,"Los Angeles Lakers",71,17505,""
"1995-05-16","","Chicago Bulls",95,"Orlando Magic",103,16010,""
"1995-05-16","","Houston Rockets",103,"Phoenix Suns",97,19023,""
"1995-05-16","","Los Angeles Lakers",98,"San Antonio Spurs",96,35888,""
"1995-05-17","","Indiana Pacers",95,"New York Knicks",96,19763,""
"1995-05-18","","Orlando Magic",108,"Chicago Bulls",102,24322,""
"1995-05-18","","Phoenix Suns",103,"Houston Rockets",116,16661,""
"1995-05-18","","San Antonio Spurs",100,"Los Angeles Lakers",88,17505,""
"1995-05-19","","New York Knicks",92,"Indiana Pacers",82,16679,""
"1995-05-20","","Houston Rockets",115,"Phoenix Suns",114,19023,""
"1995-05-21","","Indiana Pacers",97,"New York Knicks",95,19763,""
"1995-05-22","","Houston Rockets",94,"San Antonio Spurs",93,33337,""
"1995-05-23","","Indiana Pacers",101,"Orlando Magic",105,16010,""
"1995-05-24","","Houston Rockets",106,"San Antonio Spurs",96,35888,""
"1995-05-25","","Indiana Pacers",114,"Orlando Magic",119,16010,""
"1995-05-26","","San Antonio Spurs",107,"Houston Rockets",102,16611,""
"1995-05-27","","Orlando Magic",100,"Indiana Pacers",105,16477,""
"1995-05-28","","San Antonio Spurs",103,"Houston Rockets",81,16611,""
"1995-05-29","","Orlando Magic",93,"Indiana Pacers",94,16477,""
"1995-05-30","","Houston Rockets",111,"San Antonio Spurs",90,35888,""
"1995-05-31","","Indiana Pacers",106,"Orlando Magic",108,16010,""
