"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1991-05-01","","Boston Celtics",112,"Indiana Pacers",105,16530,""
"1991-05-01","","San Antonio Spurs",106,"Golden State Warriors",109,15025,""
"1991-05-02","","Portland Trail Blazers",89,"Seattle SuperSonics",101,13367,""
"1991-05-02","","Phoenix Suns",93,"Utah Jazz",101,12616,""
"1991-05-02","","Detroit Pistons",111,"Atlanta Hawks",123,9854,""
"1991-05-03","","San Antonio Spurs",97,"Golden State Warriors",110,15025,""
"1991-05-03","","Boston Celtics",113,"Indiana Pacers",116,16530,""
"1991-05-04","","Philadelphia 76ers",92,"Chicago Bulls",105,18676,""
"1991-05-04","","Seattle SuperSonics",107,"Portland Trail Blazers",119,12884,""
"1991-05-05","","Golden State Warriors",116,"Los Angeles Lakers",126,17505,""
"1991-05-05","","Atlanta Hawks",81,"Detroit Pistons",113,21454,""
"1991-05-05","","Indiana Pacers",121,"Boston Celtics",124,14890,""
"1991-05-06","","Philadelphia 76ers",100,"Chicago Bulls",112,18676,""
"1991-05-07","","Detroit Pistons",86,"Boston Celtics",75,14890,""
"1991-05-07","","Utah Jazz",97,"Portland Trail Blazers",117,12884,""
"1991-05-08","","Golden State Warriors",125,"Los Angeles Lakers",124,17505,""
"1991-05-09","","Detroit Pistons",103,"Boston Celtics",109,14896,""
"1991-05-09","","Utah Jazz",116,"Portland Trail Blazers",118,12884,""
"1991-05-10","","Los Angeles Lakers",115,"Golden State Warriors",112,"",""
"1991-05-10","","Chicago Bulls",97,"Philadelphia 76ers",99,18168,""
"1991-05-11","","Boston Celtics",115,"Detroit Pistons",83,21454,""
"1991-05-11","","Portland Trail Blazers",101,"Utah Jazz",107,12616,""
"1991-05-12","","Los Angeles Lakers",123,"Golden State Warriors",107,15025,""
"1991-05-12","","Chicago Bulls",101,"Philadelphia 76ers",85,17514,""
"1991-05-12","","Portland Trail Blazers",104,"Utah Jazz",101,12616,""
"1991-05-13","","Boston Celtics",97,"Detroit Pistons",104,21454,""
"1991-05-14","","Philadelphia 76ers",95,"Chicago Bulls",100,18676,""
"1991-05-14","","Golden State Warriors",119,"Los Angeles Lakers",124,17505,""
"1991-05-14","","Utah Jazz",96,"Portland Trail Blazers",103,12884,""
"1991-05-15","","Detroit Pistons",116,"Boston Celtics",111,14890,""
"1991-05-17","","Boston Celtics",113,"Detroit Pistons",117,21454,""
"1991-05-18","","Los Angeles Lakers",111,"Portland Trail Blazers",106,12884,""
"1991-05-19","","Detroit Pistons",83,"Chicago Bulls",94,18676,""
"1991-05-21","","Detroit Pistons",97,"Chicago Bulls",105,18676,""
"1991-05-21","","Los Angeles Lakers",98,"Portland Trail Blazers",109,12884,""
"1991-05-24","","Portland Trail Blazers",92,"Los Angeles Lakers",106,17505,""
"1991-05-25","","Chicago Bulls",113,"Detroit Pistons",107,21454,""
"1991-05-26","","Portland Trail Blazers",95,"Los Angeles Lakers",116,17505,""
"1991-05-27","","Chicago Bulls",115,"Detroit Pistons",94,21454,""
"1991-05-28","","Los Angeles Lakers",84,"Portland Trail Blazers",95,12884,""
"1991-05-30","","Portland Trail Blazers",90,"Los Angeles Lakers",91,17505,""
