"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1991-04-02","","Detroit Pistons",83,"Charlotte Hornets",78,23901,""
"1991-04-02","","Orlando Magic",102,"Chicago Bulls",106,18264,""
"1991-04-02","","Denver Nuggets",126,"Dallas Mavericks",133,16105,""
"1991-04-02","","Portland Trail Blazers",104,"Minnesota Timberwolves",93,19006,""
"1991-04-02","","Boston Celtics",94,"New Jersey Nets",77,20049,""
"1991-04-02","","Milwaukee Bucks",121,"Philadelphia 76ers",104,15155,""
"1991-04-02","","Utah Jazz",117,"Phoenix Suns",131,14487,""
"1991-04-02","","Miami Heat",90,"Sacramento Kings",96,17014,""
"1991-04-02","","Los Angeles Lakers",122,"San Antonio Spurs",115,15908,""
"1991-04-02","","Cleveland Cavaliers",82,"Washington Bullets",101,7813,""
"1991-04-03","","New York Knicks",84,"Cleveland Cavaliers",95,16191,""
"1991-04-03","","Miami Heat",114,"Golden State Warriors",127,15025,""
"1991-04-03","","Dallas Mavericks",86,"Houston Rockets",102,16611,""
"1991-04-03","","Philadelphia 76ers",107,"Indiana Pacers",104,15315,""
"1991-04-03","","Sacramento Kings",91,"Seattle SuperSonics",106,11987,""
"1991-04-03","","Los Angeles Clippers",97,"Utah Jazz",99,12616,""
"1991-04-04","","New Jersey Nets",104,"Boston Celtics",123,14890,""
"1991-04-04","","Atlanta Hawks",91,"Charlotte Hornets",98,23901,""
"1991-04-04","","San Antonio Spurs",105,"Milwaukee Bucks",101,17163,""
"1991-04-04","","Denver Nuggets",122,"Minnesota Timberwolves",134,19006,""
"1991-04-04","","Chicago Bulls",101,"New York Knicks",91,19081,""
"1991-04-04","","Los Angeles Lakers",102,"Phoenix Suns",98,14487,""
"1991-04-04","","Portland Trail Blazers",105,"Washington Bullets",96,12289,""
"1991-04-05","","San Antonio Spurs",110,"Chicago Bulls",107,18676,""
"1991-04-05","","Charlotte Hornets",101,"Cleveland Cavaliers",104,12685,""
"1991-04-05","","Utah Jazz",93,"Dallas Mavericks",87,16777,""
"1991-04-05","","Houston Rockets",126,"Denver Nuggets",120,12434,""
"1991-04-05","","Minnesota Timberwolves",82,"Detroit Pistons",101,21454,""
"1991-04-05","","Phoenix Suns",101,"Golden State Warriors",118,15025,""
"1991-04-05","","Washington Bullets",103,"Indiana Pacers",117,16530,""
"1991-04-05","","Seattle SuperSonics",90,"Los Angeles Clippers",109,12932,""
"1991-04-05","","Miami Heat",87,"Los Angeles Lakers",108,17505,""
"1991-04-05","","Portland Trail Blazers",115,"Orlando Magic",98,15077,""
"1991-04-06","","Indiana Pacers",110,"Atlanta Hawks",137,14931,""
"1991-04-06","","Utah Jazz",88,"Houston Rockets",97,16611,""
"1991-04-06","","New Jersey Nets",114,"Milwaukee Bucks",133,17238,""
"1991-04-06","","Detroit Pistons",88,"New York Knicks",101,17427,""
"1991-04-06","","Boston Celtics",98,"Orlando Magic",102,15077,""
"1991-04-06","","Golden State Warriors",108,"Sacramento Kings",119,17014,""
"1991-04-07","","Cleveland Cavaliers",102,"Charlotte Hornets",100,23901,""
"1991-04-07","","Philadelphia 76ers",114,"Chicago Bulls",111,18676,""
"1991-04-07","","Portland Trail Blazers",110,"Dallas Mavericks",92,16620,""
"1991-04-07","","Seattle SuperSonics",124,"Denver Nuggets",117,13779,""
"1991-04-07","","Sacramento Kings",109,"Los Angeles Clippers",119,12821,""
"1991-04-07","","Phoenix Suns",85,"Los Angeles Lakers",93,17505,""
"1991-04-07","","San Antonio Spurs",92,"Minnesota Timberwolves",87,19006,""
"1991-04-08","","Washington Bullets",94,"Atlanta Hawks",105,13339,""
"1991-04-08","","Golden State Warriors",105,"San Antonio Spurs",115,15908,""
"1991-04-08","","Denver Nuggets",112,"Seattle SuperSonics",118,12811,""
"1991-04-08","","Orlando Magic",95,"Utah Jazz",111,12616,""
"1991-04-09","","Indiana Pacers",122,"Charlotte Hornets",120,23901,""
"1991-04-09","","New York Knicks",106,"Chicago Bulls",108,18676,""
"1991-04-09","","Atlanta Hawks",104,"Cleveland Cavaliers",98,15237,""
"1991-04-09","","Portland Trail Blazers",103,"Houston Rockets",93,6611,""
"1991-04-09","","Orlando Magic",110,"Los Angeles Clippers",100,12752,""
"1991-04-09","","Detroit Pistons",95,"Milwaukee Bucks",105,15081,""
"1991-04-09","","New Jersey Nets",89,"Minnesota Timberwolves",109,19006,""
"1991-04-09","","Golden State Warriors",106,"Phoenix Suns",120,14487,""
"1991-04-09","","Dallas Mavericks",104,"Sacramento Kings",113,17014,""
"1991-04-10","","Cleveland Cavaliers",94,"Detroit Pistons",90,21454,""
"1991-04-10","","Chicago Bulls",101,"Indiana Pacers",96,16530,""
"1991-04-10","","Washington Bullets",106,"Miami Heat",112,15008,""
"1991-04-10","","New York Knicks",84,"Philadelphia 76ers",100,14227,""
"1991-04-10","","Portland Trail Blazers",105,"San Antonio Spurs",100,16908,""
"1991-04-10","","Los Angeles Clippers",108,"Seattle SuperSonics",140,5714,"at Tacoma, WA"
"1991-04-10","","Dallas Mavericks",91,"Utah Jazz",97,12618,""
"1991-04-11","","Houston Rockets",99,"Golden State Warriors",111,15025,""
"1991-04-11","","Utah Jazz",95,"Los Angeles Lakers",110,17505,""
"1991-04-11","","Boston Celtics",92,"Milwaukee Bucks",111,16511,""
"1991-04-11","","Atlanta Hawks",98,"Minnesota Timberwolves",112,19006,""
"1991-04-11","","Orlando Magic",96,"Sacramento Kings",104,17014,""
"1991-04-12","","Miami Heat",109,"Boston Celtics",119,14890,""
"1991-04-12","","Minnesota Timberwolves",110,"Charlotte Hornets",111,23901,""
"1991-04-12","","Chicago Bulls",91,"Detroit Pistons",95,21454,""
"1991-04-12","","Denver Nuggets",130,"Los Angeles Clippers",146,13455,""
"1991-04-12","","Cleveland Cavaliers",103,"New Jersey Nets",104,12431,""
"1991-04-12","","Indiana Pacers",108,"New York Knicks",112,15486,""
"1991-04-12","","Washington Bullets",95,"Philadelphia 76ers",85,15214,""
"1991-04-12","","Dallas Mavericks",91,"Phoenix Suns",103,14487,""
"1991-04-12","","San Antonio Spurs",99,"Seattle SuperSonics",100,13340,""
"1991-04-13","","Milwaukee Bucks",91,"Atlanta Hawks",97,14687,""
"1991-04-13","","New Jersey Nets",98,"Cleveland Cavaliers",102,14507,""
"1991-04-13","","Dallas Mavericks",114,"Golden State Warriors",132,15025,""
"1991-04-13","","Los Angeles Lakers",113,"Portland Trail Blazers",118,12884,""
"1991-04-13","","Houston Rockets",95,"Sacramento Kings",94,17014,""
"1991-04-13","","Orlando Magic",96,"Seattle SuperSonics",105,13703,""
"1991-04-13","","Denver Nuggets",110,"Utah Jazz",121,12616,""
"1991-04-14","","New York Knicks",102,"Boston Celtics",115,14890,""
"1991-04-14","","Detroit Pistons",107,"Indiana Pacers",125,14192,""
"1991-04-14","","Minnesota Timberwolves",96,"Philadelphia 76ers",88,14164,""
"1991-04-14","","San Antonio Spurs",109,"Phoenix Suns",101,14487,""
"1991-04-14","","Orlando Magic",119,"Portland Trail Blazers",139,12884,""
"1991-04-14","","Miami Heat",96,"Washington Bullets",101,9930,""
"1991-04-15","","Milwaukee Bucks",94,"Chicago Bulls",103,18117,""
"1991-04-15","","Dallas Mavericks",106,"Los Angeles Lakers",112,17505,""
"1991-04-15","","Sacramento Kings",94,"Minnesota Timberwolves",112,19006,""
"1991-04-15","","Houston Rockets",97,"Seattle SuperSonics",93,13769,""
"1991-04-16","","Miami Heat",87,"Charlotte Hornets",92,23901,""
"1991-04-16","","Phoenix Suns",153,"Denver Nuggets",118,8298,""
"1991-04-16","","Boston Celtics",90,"Detroit Pistons",118,21454,""
"1991-04-16","","Indiana Pacers",132,"New Jersey Nets",126,11853,""
"1991-04-16","","Philadelphia 76ers",99,"New York Knicks",108,14088,""
"1991-04-16","","Atlanta Hawks",106,"Orlando Magic",113,15077,""
"1991-04-16","","Houston Rockets",96,"Portland Trail Blazers",115,12884,""
"1991-04-16","","Los Angeles Clippers",98,"San Antonio Spurs",128,15908,""
"1991-04-16","","Sacramento Kings",101,"Utah Jazz",111,12616,""
"1991-04-16","","Milwaukee Bucks",106,"Washington Bullets",112,7491,""
"1991-04-17","","Charlotte Hornets",123,"Atlanta Hawks",111,12783,""
"1991-04-17","","Orlando Magic",102,"Cleveland Cavaliers",112,13445,""
"1991-04-17","","Minnesota Timberwolves",100,"Dallas Mavericks",102,10224,""
"1991-04-17","","Los Angeles Lakers",111,"Golden State Warriors",118,15025,""
"1991-04-17","","Chicago Bulls",111,"Miami Heat",101,15008,""
"1991-04-17","","Los Angeles Clippers",100,"Phoenix Suns",105,14487,""
"1991-04-18","","San Antonio Spurs",102,"Houston Rockets",95,16611,""
"1991-04-18","","Boston Celtics",97,"Philadelphia 76ers",122,17594,""
"1991-04-18","","Denver Nuggets",104,"Sacramento Kings",123,17014,""
"1991-04-18","","Seattle SuperSonics",103,"Utah Jazz",130,12618,""
"1991-04-18","","New Jersey Nets",108,"Washington Bullets",103,5191,""
"1991-04-19","","Detroit Pistons",126,"Atlanta Hawks",120,16390,""
"1991-04-19","","Chicago Bulls",115,"Charlotte Hornets",99,23901,""
"1991-04-19","","Boston Celtics",117,"Cleveland Cavaliers",124,19710,""
"1991-04-19","","Houston Rockets",107,"Dallas Mavericks",113,17007,""
"1991-04-19","","San Antonio Spurs",122,"Denver Nuggets",125,12596,""
"1991-04-19","","New York Knicks",118,"Indiana Pacers",130,12713,""
"1991-04-19","","Golden State Warriors",114,"Los Angeles Clippers",113,14771,""
"1991-04-19","","Philadelphia 76ers",100,"Miami Heat",114,15008,""
"1991-04-19","","Milwaukee Bucks",91,"Minnesota Timberwolves",109,19006,""
"1991-04-19","","Washington Bullets",107,"Orlando Magic",112,15077,""
"1991-04-19","","Sacramento Kings",105,"Portland Trail Blazers",127,12884,""
"1991-04-19","","Phoenix Suns",93,"Seattle SuperSonics",104,12591,""
"1991-04-20","","Indiana Pacers",100,"Milwaukee Bucks",133,17295,""
"1991-04-20","","Miami Heat",103,"New Jersey Nets",118,13415,""
"1991-04-20","","Charlotte Hornets",102,"New York Knicks",108,15476,""
"1991-04-20","","Los Angeles Lakers",93,"Utah Jazz",107,12616,""
"1991-04-21","","Atlanta Hawks",117,"Boston Celtics",105,14890,""
"1991-04-21","","Detroit Pistons",100,"Chicago Bulls",108,18678,""
"1991-04-21","","Philadelphia 76ers",110,"Cleveland Cavaliers",123,15777,""
"1991-04-21","","Utah Jazz",106,"Golden State Warriors",125,15025,""
"1991-04-21","","Denver Nuggets",125,"Houston Rockets",131,16611,""
"1991-04-21","","Seattle SuperSonics",100,"Los Angeles Lakers",103,17505,""
"1991-04-21","","New Jersey Nets",110,"Orlando Magic",120,15077,""
"1991-04-21","","Portland Trail Blazers",118,"Phoenix Suns",135,14487,""
"1991-04-21","","Los Angeles Clippers",101,"Sacramento Kings",105,17014,""
"1991-04-21","","Dallas Mavericks",101,"San Antonio Spurs",135,15908,""
"1991-04-21","","Minnesota Timberwolves",89,"Washington Bullets",87,12084,""
"1991-04-25","","New York Knicks",85,"Chicago Bulls",126,18676,""
"1991-04-25","","Houston Rockets",92,"Los Angeles Lakers",94,17505,""
"1991-04-25","","Philadelphia 76ers",99,"Milwaukee Bucks",90,13587,""
"1991-04-25","","Utah Jazz",129,"Phoenix Suns",90,14487,""
"1991-04-25","","Golden State Warriors",121,"San Antonio Spurs",130,15908,""
"1991-04-26","","Indiana Pacers",120,"Boston Celtics",127,14890,""
"1991-04-26","","Atlanta Hawks",103,"Detroit Pistons",98,21454,""
"1991-04-26","","Seattle SuperSonics",102,"Portland Trail Blazers",110,12884,""
"1991-04-27","","Houston Rockets",98,"Los Angeles Lakers",109,17505,""
"1991-04-27","","Philadelphia 76ers",116,"Milwaukee Bucks",112,15623,""
"1991-04-27","","Utah Jazz",92,"Phoenix Suns",102,14487,""
"1991-04-27","","Golden State Warriors",111,"San Antonio Spurs",98,15908,""
"1991-04-28","","Indiana Pacers",130,"Boston Celtics",118,"",""
"1991-04-28","","New York Knicks",79,"Chicago Bulls",89,18676,""
"1991-04-28","","Atlanta Hawks",88,"Detroit Pistons",101,21454,""
"1991-04-28","","Seattle SuperSonics",106,"Portland Trail Blazers",115,12884,""
"1991-04-30","","Detroit Pistons",103,"Atlanta Hawks",91,13571,""
"1991-04-30","","Los Angeles Lakers",94,"Houston Rockets",90,16611,""
"1991-04-30","","Chicago Bulls",103,"New York Knicks",94,18021,""
"1991-04-30","","Milwaukee Bucks",100,"Philadelphia 76ers",121,16239,""
"1991-04-30","","Portland Trail Blazers",99,"Seattle SuperSonics",102,14476,""
"1991-04-30","","Phoenix Suns",98,"Utah Jazz",107,12616,""
