"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1990-12-01","","Chicago Bulls",120,"Cleveland Cavaliers",85,20273,""
"1990-12-01","","Los Angeles Clippers",137,"Denver Nuggets",121,10036,""
"1990-12-01","","Sacramento Kings",93,"Houston Rockets",117,13528,""
"1990-12-01","","Golden State Warriors",137,"Miami Heat",111,15008,""
"1990-12-01","","Orlando Magic",92,"New Jersey Nets",111,10381,""
"1990-12-01","","Charlotte Hornets",96,"New York Knicks",113,16589,""
"1990-12-01","","Boston Celtics",110,"Philadelphia 76ers",116,18168,""
"1990-12-01","","Los Angeles Lakers",108,"Phoenix Suns",98,14487,""
"1990-12-01","","Dallas Mavericks",97,"San Antonio Spurs",109,15908,""
"1990-12-01","","Portland Trail Blazers",130,"Seattle SuperSonics",124,14674,""
"1990-12-01","","Detroit Pistons",83,"Washington Bullets",94,18756,""
"1990-12-02","","Milwaukee Bucks",103,"Indiana Pacers",107,8717,""
"1990-12-02","","Minnesota Timberwolves",77,"Los Angeles Clippers",102,10409,""
"1990-12-02","","Utah Jazz",97,"Portland Trail Blazers",101,12884,""
"1990-12-03","","Seattle SuperSonics",102,"Boston Celtics",135,14890,""
"1990-12-03","","Washington Bullets",101,"Utah Jazz",135,12616,""
"1990-12-04","","Phoenix Suns",127,"Chicago Bulls",155,18094,""
"1990-12-04","","Denver Nuggets",117,"Cleveland Cavaliers",121,13116,""
"1990-12-04","","Atlanta Hawks",113,"Houston Rockets",110,13578,""
"1990-12-04","","Detroit Pistons",90,"Los Angeles Lakers",114,17505,""
"1990-12-04","","Portland Trail Blazers",98,"Miami Heat",95,15008,""
"1990-12-04","","Indiana Pacers",81,"Minnesota Timberwolves",83,19118,""
"1990-12-04","","Seattle SuperSonics",102,"New Jersey Nets",106,7029,""
"1990-12-04","","Orlando Magic",113,"New York Knicks",102,14430,""
"1990-12-04","","Milwaukee Bucks",108,"Philadelphia 76ers",109,10795,""
"1990-12-04","","Dallas Mavericks",83,"Sacramento Kings",103,17014,""
"1990-12-05","","Denver Nuggets",140,"Boston Celtics",148,14890,""
"1990-12-05","","Washington Bullets",104,"Golden State Warriors",98,15025,""
"1990-12-05","","Phoenix Suns",121,"Indiana Pacers",126,6557,""
"1990-12-05","","Dallas Mavericks",89,"Los Angeles Clippers",93,10636,""
"1990-12-05","","Cleveland Cavaliers",109,"Milwaukee Bucks",113,13941,""
"1990-12-05","","Portland Trail Blazers",119,"Orlando Magic",110,15077,""
"1990-12-05","","Atlanta Hawks",110,"San Antonio Spurs",108,15908,""
"1990-12-05","","Detroit Pistons",85,"Utah Jazz",106,12616,""
"1990-12-06","","Charlotte Hornets",110,"Houston Rockets",116,13001,""
"1990-12-06","","Seattle SuperSonics",105,"Miami Heat",103,15008,""
"1990-12-06","","Los Angeles Lakers",83,"Minnesota Timberwolves",73,19006,""
"1990-12-06","","Washington Bullets",86,"Sacramento Kings",104,17014,""
"1990-12-07","","Milwaukee Bucks",104,"Atlanta Hawks",103,9586,""
"1990-12-07","","New York Knicks",98,"Chicago Bulls",108,18676,""
"1990-12-07","","Boston Celtics",112,"Dallas Mavericks",104,17007,""
"1990-12-07","","Detroit Pistons",110,"Golden State Warriors",113,15025,""
"1990-12-07","","Portland Trail Blazers",127,"Indiana Pacers",105,10925,""
