"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2002-05-01","20:00","Boston Celtics",81,"Philadelphia 76ers",83,20904,""
"2002-05-01","22:30","San Antonio Spurs",79,"Seattle SuperSonics",91,17072,""
"2002-05-02","19:00","Indiana Pacers",109,"New Jersey Nets",120,20049,""
"2002-05-02","20:30","Toronto Raptors",82,"Detroit Pistons",85,22076,""
"2002-05-03","19:00","Philadelphia 76ers",87,"Boston Celtics",120,18624,""
"2002-05-03","21:30","Seattle SuperSonics",78,"San Antonio Spurs",101,23369,""
"2002-05-04","18:30","Dallas Mavericks",91,"Sacramento Kings",108,17317,""
"2002-05-05","12:30","Charlotte Hornets",93,"New Jersey Nets",99,19071,""
"2002-05-05","15:00","Boston Celtics",84,"Detroit Pistons",96,20252,""
"2002-05-05","17:30","San Antonio Spurs",80,"Los Angeles Lakers",86,18997,""
"2002-05-06","21:00","Dallas Mavericks",110,"Sacramento Kings",102,17317,""
"2002-05-07","20:00","Charlotte Hornets",88,"New Jersey Nets",102,20049,""
"2002-05-07","22:30","San Antonio Spurs",88,"Los Angeles Lakers",85,18997,""
"2002-05-08","20:00","Boston Celtics",85,"Detroit Pistons",77,22076,""
"2002-05-09","19:00","New Jersey Nets",97,"Charlotte Hornets",115,11363,""
"2002-05-09","21:30","Sacramento Kings",125,"Dallas Mavericks",119,20265,""
"2002-05-10","19:00","Detroit Pistons",64,"Boston Celtics",66,18624,""
"2002-05-10","21:30","Los Angeles Lakers",99,"San Antonio Spurs",89,35520,""
"2002-05-11","15:30","Sacramento Kings",115,"Dallas Mavericks",113,20274,""
"2002-05-12","12:30","New Jersey Nets",89,"Charlotte Hornets",79,13864,""
"2002-05-12","15:00","Detroit Pistons",79,"Boston Celtics",90,18624,""
"2002-05-12","17:30","Los Angeles Lakers",87,"San Antonio Spurs",85,32342,""
"2002-05-13","21:00","Dallas Mavericks",101,"Sacramento Kings",114,17317,""
"2002-05-14","20:00","Boston Celtics",90,"Detroit Pistons",81,22076,""
"2002-05-14","22:30","San Antonio Spurs",87,"Los Angeles Lakers",93,18997,""
"2002-05-15","20:00","Charlotte Hornets",95,"New Jersey Nets",103,20049,""
"2002-05-18","18:30","Los Angeles Lakers",106,"Sacramento Kings",99,17317,""
"2002-05-19","17:30","Boston Celtics",97,"New Jersey Nets",104,20049,""
"2002-05-20","21:30","Los Angeles Lakers",90,"Sacramento Kings",96,17317,""
"2002-05-21","20:30","Boston Celtics",93,"New Jersey Nets",86,19850,""
"2002-05-24","21:00","Sacramento Kings",103,"Los Angeles Lakers",90,18997,""
"2002-05-25","17:30","New Jersey Nets",90,"Boston Celtics",94,18624,""
"2002-05-26","17:30","Sacramento Kings",99,"Los Angeles Lakers",100,18997,""
"2002-05-27","17:30","New Jersey Nets",94,"Boston Celtics",92,18624,""
"2002-05-28","21:00","Los Angeles Lakers",91,"Sacramento Kings",92,17317,""
"2002-05-29","21:00","Boston Celtics",92,"New Jersey Nets",103,19850,""
"2002-05-31","19:00","New Jersey Nets",96,"Boston Celtics",88,18624,""
"2002-05-31","21:30","Sacramento Kings",102,"Los Angeles Lakers",106,18997,""
