"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2001-10-30","19:00","Boston Celtics",108,"Cleveland Cavaliers",89,17748,""
"2001-10-30","19:30","Indiana Pacers",97,"New Jersey Nets",103,8749,""
"2001-10-30","19:30","Washington Wizards",91,"New York Knicks",93,19763,""
"2001-10-30","19:30","Toronto Raptors",85,"Orlando Magic",114,16088,""
"2001-10-30","20:00","Philadelphia 76ers",74,"Minnesota Timberwolves",83,18697,""
"2001-10-30","20:30","Detroit Pistons",87,"Dallas Mavericks",94,19200,""
"2001-10-30","20:30","Atlanta Hawks",84,"Houston Rockets",89,9500,""
"2001-10-30","20:30","Los Angeles Clippers",98,"San Antonio Spurs",109,16803,""
"2001-10-30","21:00","Denver Nuggets",99,"Phoenix Suns",96,16421,""
"2001-10-30","21:00","Milwaukee Bucks",119,"Utah Jazz",112,18845,""
"2001-10-30","22:00","Seattle SuperSonics",95,"Sacramento Kings",101,17317,""
"2001-10-30","22:30","Portland Trail Blazers",87,"Los Angeles Lakers",98,18997,""
"2001-10-31","19:00","New Jersey Nets",95,"Boston Celtics",92,14158,""
"2001-10-31","19:00","Cleveland Cavaliers",94,"Charlotte Hornets",100,9002,""
"2001-10-31","20:00","Toronto Raptors",92,"Miami Heat",97,16500,""
"2001-10-31","20:30","Indiana Pacers",98,"Chicago Bulls",73,18163,""
"2001-10-31","22:00","Golden State Warriors",87,"Portland Trail Blazers",92,19980,""
