"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"1985-02-01","","Cleveland Cavaliers",108,"Atlanta Hawks",126,15908,""
"1985-02-01","","Kansas City Kings",123,"Boston Celtics",142,14890,""
"1985-02-01","","Utah Jazz",121,"Dallas Mavericks",109,17007,""
"1985-02-01","","Washington Bullets",95,"Indiana Pacers",102,6740,""
"1985-02-01","","New York Knicks",104,"Los Angeles Lakers",105,14064,""
"1985-02-01","","Chicago Bulls",110,"Philadelphia 76ers",121,17921,""
"1985-02-01","","San Antonio Spurs",104,"Portland Trail Blazers",93,12666,""
"1985-02-01","","Milwaukee Bucks",109,"Seattle SuperSonics",91,7830,""
"1985-02-02","","Kansas City Kings",106,"Cleveland Cavaliers",124,3775,""
"1985-02-02","","Atlanta Hawks",102,"Detroit Pistons",110,22191,""
"1985-02-02","","New York Knicks",98,"Golden State Warriors",114,9321,""
"1985-02-02","","Denver Nuggets",128,"Houston Rockets",131,"",""
"1985-02-02","","Los Angeles Lakers",105,"Los Angeles Clippers",96,15371,""
"1985-02-02","","Philadelphia 76ers",96,"New Jersey Nets",101,15891,""
"1985-02-02","","Milwaukee Bucks",105,"Portland Trail Blazers",95,12666,""
"1985-02-02","","San Antonio Spurs",104,"Utah Jazz",105,11963,""
"1985-02-02","","Boston Celtics",97,"Washington Bullets",91,19105,""
"1985-02-03","","Denver Nuggets",106,"Dallas Mavericks",114,16828,""
"1985-02-03","","Indiana Pacers",100,"Los Angeles Lakers",122,13320,""
"1985-02-03","","Seattle SuperSonics",109,"Phoenix Suns",120,12019,""
"1985-02-04","","Indiana Pacers",96,"Los Angeles Clippers",115,6942,""
"1985-02-04","","Detroit Pistons",113,"Milwaukee Bucks",111,11052,""
"1985-02-04","","Atlanta Hawks",92,"Philadelphia 76ers",106,12628,""
"1985-02-04","","Golden State Warriors",109,"San Antonio Spurs",114,6918,""
"1985-02-04","","Cleveland Cavaliers",121,"Washington Bullets",112,4103,""
"1985-02-05","","Dallas Mavericks",112,"Atlanta Hawks",103,3127,"at New Orleans, LA"
"1985-02-05","","Boston Celtics",110,"Chicago Bulls",106,18061,""
"1985-02-05","","New Jersey Nets",119,"Detroit Pistons",117,12314,""
"1985-02-05","","Los Angeles Lakers",113,"Houston Rockets",104,16016,""
"1985-02-05","","San Antonio Spurs",116,"Kansas City Kings",135,3629,""
"1985-02-05","","Denver Nuggets",103,"Phoenix Suns",108,12554,""
"1985-02-05","","Utah Jazz",106,"Portland Trail Blazers",126,12666,""
"1985-02-05","","New York Knicks",110,"Seattle SuperSonics",108,6538,""
"1985-02-06","","Cleveland Cavaliers",108,"Boston Celtics",113,14890,""
"1985-02-06","","Golden State Warriors",103,"Dallas Mavericks",129,16663,""
"1985-02-06","","Seattle SuperSonics",101,"Denver Nuggets",120,8256,""
"1985-02-06","","Milwaukee Bucks",93,"New Jersey Nets",106,11378,""
"1985-02-06","","Washington Bullets",111,"Philadelphia 76ers",116,12249,""
"1985-02-07","","Chicago Bulls",99,"Cleveland Cavaliers",108,9113,""
"1985-02-07","","Golden State Warriors",105,"Houston Rockets",112,11921,""
"1985-02-07","","Utah Jazz",114,"Kansas City Kings",96,5153,""
"1985-02-07","","Atlanta Hawks",94,"Milwaukee Bucks",91,10783,""
"1985-02-07","","Indiana Pacers",97,"Phoenix Suns",105,11106,""
"1985-02-07","","New York Knicks",122,"Portland Trail Blazers",133,12666,""
"1985-02-07","","Los Angeles Clippers",108,"San Antonio Spurs",120,7356,""
"1985-02-07","","Detroit Pistons",126,"Washington Bullets",128,6386,""
"1985-02-12","","Detroit Pistons",126,"Chicago Bulls",139,13363,""
"1985-02-12","","Dallas Mavericks",131,"Cleveland Cavaliers",112,3557,""
"1985-02-12","","Atlanta Hawks",107,"Denver Nuggets",131,7552,""
"1985-02-12","","Utah Jazz",122,"Golden State Warriors",110,5668,""
"1985-02-12","","Phoenix Suns",114,"Houston Rockets",126,12043,""
"1985-02-12","","Philadelphia 76ers",124,"Indiana Pacers",116,12552,""
"1985-02-12","","Los Angeles Clippers",110,"Los Angeles Lakers",121,16125,""
"1985-02-12","","New Jersey Nets",103,"Milwaukee Bucks",111,9927,""
"1985-02-12","","Boston Celtics",103,"Portland Trail Blazers",111,12666,""
"1985-02-12","","Kansas City Kings",109,"San Antonio Spurs",127,7155,""
"1985-02-12","","Washington Bullets",94,"Seattle SuperSonics",109,12203,""
